DIFF_CMD	*HASH_VALUE	title_id	name	women_name
DIFF SWAP 1312 214				
DIFF CHANGED 214 	_06ED994C4EDB1DCF	gn_leviers_noble	Chef de Guerre Régulier	
DIFF SWAP 1343 215				
DIFF CHANGED 215 	_6BD74435AFB8D096	gn_matis_officer	Officier Matis	
DIFF SWAP 1355 216				
DIFF CHANGED 216 	_628B6CAD6AB92C9C	gn_matis_voluteer	Défenseur Matis	
DIFF SWAP 1381 217				
DIFF CHANGED 217 	_B875480402405716	gn_mystical__adept	Magicien Maître Novice	
DIFF SWAP 1410 218				
DIFF CHANGED 218 	_0C0D4D76346F8D2A	gn_professionnal	Puissant Tireur Chevronné	
DIFF SWAP 1659 219				
DIFF CHANGED 219 	_2DB778352D38BA9C	gn_zorai_officer	Officier Zoraï	
DIFF SWAP 1669 220				
DIFF CHANGED 220 	_66A8630CEAB89CED	gn_zorai_voluteer_f	Défenseur Zoraï	
DIFF SWAP 342 221				
DIFF CHANGED 221 	_14B9F493A7FD7884	fct_steward	 (Régisseur)	
DIFF SWAP 747 222				
DIFF CHANGED 222 	_A60BCD9FF551E100	fct_k_pactgiver	 (Donneur de Pactes Kamis)	
DIFF SWAP 763 223				
DIFF CHANGED 223 	_C835544345DE31D6	fct_kv_pactgiver	 (Donneur de Pactes Karavans)	
DIFF SWAP 759 224				
DIFF CHANGED 224 	_87E51509F5291577	fct_kitin_mg_1	 (Observateur de la Menace Kitin)	
DIFF SWAP 760 225				
DIFF CHANGED 225 	_87E51509F5291977	fct_kitin_mg_2	 (Observateur de la Menace Kitin)	
DIFF SWAP 761 226				
DIFF CHANGED 226 	_87E51509F5291D77	fct_kitin_mg_3	 (Observateur de la Menace Kitin)	
DIFF SWAP 762 227				
DIFF CHANGED 227 	_87E51509F5292177	fct_kitin_mg_4	 (Observateur de la Menace Kitin)	
DIFF SWAP 717 228				
DIFF CHANGED 228 	_3FCD2DC92075146F	fct_goo_obs	 (Observateur de la Goo)	
DIFF SWAP 557 229				
DIFF CHANGED 229 	_2459F030D15C6A9E	fct_bg	 (Garde du Corps)	
DIFF SWAP 748 230				
DIFF CHANGED 230 	_1EE570945970A0B0	fct_kami_adept	 (Adepte des Kamis)	
DIFF SWAP 764 231				
DIFF CHANGED 231 	_6CE520262C272D41	fct_larmor_merchant	 (Marchand d'Armures Légères)	
DIFF SWAP 1312 232				
DIFF CHANGED 232 	_8B063650BE46513E	fct_marmor_merchant	 (Marchand d'Armures Moyennes)	
DIFF SWAP 729 233				
DIFF CHANGED 233 	_CEC636262C272D2F	fct_harmor_merchant	 (Marchand d'Armures Lourdes)	
DIFF SWAP 573 234				
DIFF CHANGED 234 	_E8C2E2AB12F1C516	fct_ctool_merchant	 (Marchand d'Outils de Création)	
DIFF SWAP 404 235				
DIFF CHANGED 235 	_C7C2E6A21071C139	fct_ttool_merchant	 (Marchand d'Outils de Dressage)	
DIFF SWAP 732 236				
DIFF CHANGED 236 	_46397A6690A2A529	fct_htool_merchant	 (Marchand d'Outils de Récolte)	
DIFF SWAP 338 237				
DIFF CHANGED 237 	_32214E28C1BED0C7	fct_shield_merchant	 (Marchand de Boucliers)	
DIFF SWAP 547 238				
DIFF CHANGED 238 	_EBFB3438BF0A71F2	fct_ammo_merchant	 (Marchand de Munitions)	
DIFF SWAP 325 239				
DIFF CHANGED 239 	_919CA19DDAA4D948	fct_rangeweapon_merchant	 (Marchand d'Armes de Tir)	
DIFF SWAP 748 240				
DIFF CHANGED 240 	_DBF2A497BA13E943	fct_meleeweapon_merchant	 (Marchand d'Armes de Mêlée)	
DIFF SWAP 340 241				
DIFF CHANGED 241 	_ADE0C9FD9644E8C0	fct_stableboy_merchant	 (Palefrenier)	
DIFF SWAP 330 242				
DIFF CHANGED 242 	_7996632501A4593B	fct_rm_merchant	 (Marchand de Matières Premières)	
DIFF SWAP 745 243				
DIFF CHANGED 243 	_2EAB05EA910C19BE	fct_jewel_merchant	 (Marchand de Bijoux)	
DIFF SWAP 399 244				
DIFF CHANGED 244 	_AA2B200E2D36C3C5	fct_tool_merchant	 (Marchand d'Outils)	
DIFF SWAP 298 245				
DIFF CHANGED 245 	_70F01D08DCBDE22A	fct_plarmor_merchant	 (Marchand de Composition d'Armures Légères)	
DIFF SWAP 299 246				
DIFF CHANGED 246 	_8F1133326EDC0A26	fct_pmarmor_merchant	 (Marchand de Composition d'Armures Moyennes)	
DIFF SWAP 295 247				
DIFF CHANGED 247 	_D2D13308DCBDD21C	fct_pharmor_merchant	 (Marchand de Composition d'Armures Lourdes)	
DIFF SWAP 292 248				
DIFF CHANGED 248 	_67DC179F14F41E56	fct_parmor_merchant	 (Marchand de Composition d'Armures)	
DIFF SWAP 294 249				
DIFF CHANGED 249 	_6042CC304B5EAAC5	fct_pctool_merchant	 (Marchand de Composition d'Outils de Création)	
DIFF SWAP 306 250				
DIFF CHANGED 250 	_3F42D02749DEEAD7	fct_pttool_merchant	 (Marchand de Composition d'Outils de Dressage)	
DIFF SWAP 296 251				
DIFF CHANGED 251 	_BEB964EBC90F9ED3	fct_phtool_merchant	 (Marchand de Composition d'Outils de Récolte)	
DIFF SWAP 305 252				
DIFF CHANGED 252 	_53877FC88D83DD4B	fct_ptool_merchant	 (Marchand de Composition d'Outils)	
DIFF SWAP 304 253				
DIFF CHANGED 253 	_364B7705315585A9	fct_pshield_merchant	 (Marchand de Composition de Boucliers)	
DIFF SWAP 291 254				
DIFF CHANGED 254 	_945793F5DF57478B	fct_pammo_merchant	 (Marchand de Composition de Munitions)	
DIFF SWAP 301 255				
DIFF CHANGED 255 	_34E7EFB6CA0DB3F8	fct_prangeweapon_merchant	 (Marchand de Composition d'Armes de Tir)	
DIFF SWAP 300 256				
DIFF CHANGED 256 	_7E3DF2AEAADC9FF8	fct_pmeleeweapon_merchant	 (Marchand de Composition d'Armes de Mêlée)	
DIFF SWAP 302 257				
DIFF CHANGED 257 	_E83DEC0A055E761D	fct_prm_merchant	 (Marchand de Composition de Matières Premières)	
DIFF SWAP 297 258				
DIFF CHANGED 258 	_A62BEF654E075666	fct_pjewel_merchant	 (Marchand de Composition de Bijoux)	
DIFF SWAP 573 259				
DIFF CHANGED 259 	_AA2319C048ABD076	fct_mf_welcomer	 (Hôte des Guildes de Combattants de Mêlée)	
DIFF SWAP 329 260				
DIFF CHANGED 260 	_FD25F4C9262CF297	fct_rf_welcomer	 (Hôte des Guildes de Combattants à Distance)	
DIFF SWAP 338 261				
DIFF CHANGED 261 	_61BD0474ED26592D	fct_mh_welcomer	 (Hôte des Guildes de Guérisseurs)	
DIFF SWAP 761 262				
DIFF CHANGED 262 	_61ADF43F30FF58F1	fct_mb_welcomer	 (Hôte des Guildes de Buffers)	
DIFF SWAP 947 263				
DIFF CHANGED 263 	_909C344AEF81E95D	fct_ma_welcomer	 (Hôte des Guildes d'Attaquants)	
DIFF SWAP 346 264				
DIFF CHANGED 264 	_061720C2F34C9125	fct_t_welcomer	 (Hôte des Guildes de Marchands)	
DIFF SWAP 728 265				
DIFF CHANGED 265 	_376864BFF40BEDAB	fct_h_welcomer	 (Hôte des Guildes de Rangers)	
DIFF SWAP 586 266				
DIFF CHANGED 266 	_7F8454BBF7BB39C9	fct_f_welcomer	 (Hôte des Guildes d'Artisans)	
DIFF SWAP 411 267				
DIFF CHANGED 267 	_A5657CBE7FDECF61	fct_welcomer	 (Hôte des Guildes)	
DIFF SWAP 290 268				
DIFF CHANGED 268 	_015226EF338D0839	fct_p_caretaker	 (Gardien d'Immeuble d'Homins)	
DIFF SWAP 716 269				
DIFF CHANGED 269 	_3E3226F7299DCE6C	fct_g_caretaker	 (Gardien d'Immeuble de Guildes)	
DIFF SWAP 563 270				
DIFF CHANGED 270 	_E519A4C75ED1939F	fct_caretaker	 (Gardien d'Immeuble)	
DIFF SWAP 764 271				
DIFF CHANGED 271 	_B52DAAA1521B7120	fct_mf_chief	 (Chef des Guildes de Combattants de Mêlée)	
DIFF SWAP 327 272				
DIFF CHANGED 272 	_B7B61AEE5A87959D	fct_rf_chief	 (Chef des Guildes de Combattants à Distance)	
DIFF SWAP 404 273				
DIFF CHANGED 273 	_9B308580B8C348B3	fct_mh_chief	 (Chef des Guildes de Guérisseurs)	
DIFF SWAP 342 274				
DIFF CHANGED 274 	_FF89948078835CBD	fct_mb_chief	 (Chef des Guildes de Buffers)	
DIFF SWAP 858 275				
DIFF CHANGED 275 	_09E3463D348484B8	fct_ma_chief	 (Chef des Guildes d'Attaquants)	
DIFF SWAP 344 276				
DIFF CHANGED 276 	_2DE15522C48C2BE5	fct_t_chief	 (Chef des Guildes de Marchands)	
DIFF SWAP 722 277				
DIFF CHANGED 277 	_B30E653382BD3BE5	fct_h_chief	 (Chef des Guildes de Récolteurs)	
DIFF SWAP 580 278				
DIFF CHANGED 278 	_EB801C08755C0FE7	fct_f_chief	 (Chef des Guildes d'Artisans)	
DIFF SWAP 547 279				
DIFF CHANGED 279 	_EB80452EC33FA0E9	fct_mission_officer	 (Officier de Missions)	
DIFF SWAP 325 280				
DIFF CHANGED 280 	_52AA28B8A564B964	fct_mv_guard	 (Garde d'Yrkanis)	
DIFF SWAP 748 281				
DIFF CHANGED 281 	_BDBFAD6B2D3FF9CF	fct_mv_guardchief	 (Chef des Gardes d'Yrkanis)	
DIFF SWAP 877 282				
DIFF CHANGED 282 	_51DA74AEE1A1531A	fct_ma_guard	 (Garde de Natae)	
DIFF SWAP 884 283				
DIFF CHANGED 283 	_2B7F797EABFCC0E4	fct_ma_guardchief	 (Chef des Gardes de Natae)	
DIFF SWAP 747 284				
DIFF CHANGED 284 	_51DA7CAE5FA1571A	fct_mb_guard	 (Garde de Davae)	
DIFF SWAP 763 285				
DIFF CHANGED 285 	_2B7F7980AB5CC4E4	fct_mb_guardchief	 (Chef des Gardes de Davae)	
DIFF SWAP 762 286				
DIFF CHANGED 286 	_51DA54AEEBB3621A	fct_mc_guard	 (Garde d'Avalae)	
DIFF SWAP 717 287				
DIFF CHANGED 287 	_2B7F7976AB7F4DA6	fct_mc_guardchief	 (Chef des Gardes d'Avalae)	
DIFF SWAP 1312 288				
DIFF CHANGED 288 	_934C39F8D52E7365	fct_mf_guard	 (Garde des Frontières)	
DIFF SWAP 350 289				
DIFF CHANGED 289 	_BE7B1B4740912E20	fct_tax_collector	 (Percepteur des impôts)	
DIFF SWAP 400 290				
DIFF CHANGED 290 	_A42A681392D4B3A5	fct_tribe_chief	 (Chef de Tribu)	
DIFF SWAP 556 291				
DIFF CHANGED 291 	_D2B1C889DEC55B75	fct_barman	 (Barman)	
DIFF SWAP 1669 292				
DIFF CHANGED 292 	_51016F702E6A647A	fct_mayor	 (Maire)	
DIFF SWAP 545 293				
DIFF CHANGED 293 	_D6755C68AE259788	fct_amayor	 (Assistant du Maire)	
DIFF SWAP 330 294				
DIFF CHANGED 294 	_6DEFA5986EB0A4F7	fct_natae_chief	 (Chef du Village de Natae)	
DIFF SWAP 575 295				
DIFF CHANGED 295 	_6DEFA5986EF0A4E3	fct_davae_chief	 (Chef du Village de Davae)	
DIFF SWAP 552 296				
DIFF CHANGED 296 	_ECAD5722C19AA1DB	fct_avalae_chief	 (Chef du Village d'Avalae)	
DIFF SWAP 571 297				
DIFF CHANGED 297 	_688A5BE31E95375E	fct_counselor	 (Conseiller du Roi)	
DIFF SWAP 574 298				
DIFF CHANGED 298 	_62AB98824E56CEAF	fct_cutthroat	 (Egorgeur Matis)	
DIFF SWAP 554 299				
DIFF CHANGED 299 	_590498C825847C90	fct_bandit_chief	 (Chef des Bandits)	
DIFF SWAP 340 300				
DIFF CHANGED 300 	_6F5E3CC02C56331C	fct_mv_intendant	 (Intendant d'Yrkanis)	
DIFF SWAP 899 301				
DIFF CHANGED 301 	_6E8E88B623C334D2	fct_ma_intendant	 (Intendant de Natae)	
DIFF SWAP 759 302				
DIFF CHANGED 302 	_6E8E90B6A1C338D2	fct_mb_intendant	 (Intendant de Davae)	
DIFF SWAP 557 303				
DIFF CHANGED 303 	_6E8E68B62DD543D2	fct_mc_intendant	 (Intendant d'Avalae)	
DIFF SWAP 426 304				
DIFF CHANGED 304 	_5F8E80C426C388B6	fct_zv_intendant	 (Intendant de Zora)	
DIFF SWAP 414 305				
DIFF CHANGED 305 	_284A70BA2255F317	fct_za_intendant	 (Intendant de Jen-Laï)	
DIFF SWAP 417 306				
DIFF CHANGED 306 	_E54A70BEE355F51E	fct_zb_intendant	 (Intendant de Min-Cho)	
DIFF SWAP 420 307				
DIFF CHANGED 307 	_2FAC6B446B45E725	fct_zc_intendant	 (Intendant d'Hoï-Cho)	
DIFF SWAP 710 308				
DIFF CHANGED 308 	_150A80CEA4C388A2	fct_fv_intendant	 (Intendant de Pyr)	
DIFF SWAP 589 309				
DIFF CHANGED 309 	_F0AF4CBDA5C3D815	fct_fa_intendant	 (Intendant de Thesos)	
DIFF SWAP 592 310				
DIFF CHANGED 310 	_B06E80CEA1C338CB	fct_fb_intendant	 (Intendant de Dyron)	
DIFF SWAP 407 311				
DIFF CHANGED 311 	_2F9F5CDFBC196111	fct_tv_intendant	 (Intendant de Fairhaven)	
DIFF SWAP 349 312				
DIFF CHANGED 312 	_6EBE1430BE19E922	fct_ta_intendant	 (Intendant de Windermeer)	
DIFF SWAP 356 313				
DIFF CHANGED 313 	_32AF40337B19C511	fct_tc_intendant	 (Intendant de Crystabell)	
DIFF SWAP 353 314				
DIFF CHANGED 314 	_6DBE70BA2D67D41C	fct_tb_intendant	 (Intendant d'Avendale)	
DIFF SWAP 424 315				
DIFF CHANGED 315 	_42DA6CBC9EB29B64	fct_zv_guard	 (Garde de Zora)	
DIFF SWAP 425 316				
DIFF CHANGED 316 	_E1BB797C2EBD14F1	fct_zv_guardchief	 (Chef des Gardes de Zora)	
DIFF SWAP 412 317				
DIFF CHANGED 317 	_0B965CB25CFD795F	fct_za_guard	 (Garde de Jen-Laï)	
DIFF SWAP 413 318				
DIFF CHANGED 318 	_39EDA878ACBC64E0	fct_za_guardchief	 (Chef des Gardes de Jen-Laï)	
DIFF SWAP 415 319				
DIFF CHANGED 319 	_C8965CB61DFD7B66	fct_zb_guard	 (Garde de Min-Cho)	
DIFF SWAP 416 320				
DIFF CHANGED 320 	_FB5DA878ADEC6860	fct_zb_guardchief	 (Chef des Gardes de Min-Cho)	
DIFF SWAP 418 321				
DIFF CHANGED 321 	_12F8573CE4536D6D	fct_zc_guard	 (Garde d'Hoï-Cho)	
DIFF SWAP 419 322				
DIFF CHANGED 322 	_BCAF01374E0E69DC	fct_zc_guardchief	 (Chef des Gardes d'Hoï-Cho)	
DIFF SWAP 708 323				
DIFF CHANGED 323 	_91566CC6DE60DF4D	fct_fv_guard	 (Garde de Pyr)	
DIFF SWAP 709 324				
DIFF CHANGED 324 	_E129987CB11D14DD	fct_fv_guardchief	 (Chef des Gardes de Pyr)	
DIFF SWAP 711 325				
DIFF CHANGED 325 	_2CE3104044200DA7	fct_fv_rookieguard	 (Garde de Pyr Débutant)	
DIFF SWAP 588 326				
DIFF CHANGED 326 	_BD1FC16F6D5DC006	fct_fa_guardchief	 (Chef des Gardes de Thesos)	
DIFF SWAP 587 327				
DIFF CHANGED 327 	_D3FB38B51ED15E5D	fct_fa_guard	 (Garde de Thesos)	
DIFF SWAP 591 328				
DIFF CHANGED 328 	_2B0FB17CB15CC4DD	fct_fb_guardchief	 (Chef des Gardes de Dyron)	
DIFF SWAP 590 329				
DIFF CHANGED 329 	_93BA6CC65FA15713	fct_fb_guard	 (Garde de Dyron)	
DIFF SWAP 596 330				
DIFF CHANGED 330 	_934C39F8D52E735E	fct_ff_guard	 (Garde des Frontières)	
DIFF SWAP 405 331				
DIFF CHANGED 331 	_12EB48D75DC1E759	fct_tv_guard	 (Garde de Fairhaven)	
DIFF SWAP 406 332				
DIFF CHANGED 332 	_39AFBD73F562A961	fct_tv_guardchief	 (Chef des Gardes de Fairhaven)	
DIFF SWAP 347 333				
DIFF CHANGED 333 	_510A00285FC16F6A	fct_ta_guard	 (Garde de Windermeer)	
DIFF SWAP 348 334				
DIFF CHANGED 334 	_7D7F85A149E35558	fct_ta_guardchief	 (Chef des Gardes de Windermeer)	
DIFF SWAP 354 335				
DIFF CHANGED 335 	_15FB2C2B1CC14B59	fct_tc_guard	 (Garde de Crystabell)	
DIFF SWAP 355 336				
DIFF CHANGED 336 	_3970C1AC0A125D4D	fct_tc_guardchief	 (Chef des Gardes de Crystabell)	
DIFF SWAP 351 337				
DIFF CHANGED 337 	_500A5CB2670F5A64	fct_tb_guard	 (Garde d'Avendale)	
DIFF SWAP 352 338				
DIFF CHANGED 338 	_FC3F8578AC7FED12	fct_tb_guardchief	 (Chef des Gardes d'Avendale)	
DIFF SWAP 421 339				
DIFF CHANGED 339 	_934C39F8D52E7372	fct_zf_guard	 (Garde des Frontières)	
DIFF SWAP 341 340				
DIFF CHANGED 340 	_0297D1CD54797810	fct_stablegirl_merchant	 (Palefrenière)	
DIFF SWAP 555 341				
DIFF CHANGED 341 	_943940932D09AC20	fct_barmaid	 (Barmaid)	
DIFF SWAP 567 342				
DIFF CHANGED 342 	_65A97CB129288099	fct_civil		
DIFF SWAP 354 343				
DIFF CHANGED 343 	_E4874B11D2C45BA0	fct_sage	 (Sage)	
DIFF SWAP 572 344				
DIFF CHANGED 344 	_E3A8FCAF9F9087A4	fct_craftsman	 (Artisan)	
DIFF SWAP 354 345				
DIFF CHANGED 345 	_A5E99FB9B1F8BF7A	fct_supplier	 (Fournisseur)	
DIFF SWAP 733 346				
DIFF CHANGED 346 	_18F78C9D1E59A448	fct_hunter	 (Chasseur)	
DIFF SWAP 734 347				
DIFF CHANGED 347 	_759998B5AB7598C6	fct_hunter_chief	 (Chef des Chasseurs)	
DIFF SWAP 553 348				
DIFF CHANGED 348 	_D421E8995A435B7B	fct_bandit	 (Bandit)	
DIFF SWAP 543 349				
DIFF CHANGED 349 	_07566EBE2DE9E060	fct_actor	 (Acteur)	
DIFF SWAP 544 350				
DIFF CHANGED 350 	_55EA849CB2EAC024	fct_actress	 (Actrice)	
DIFF SWAP 750 351				
DIFF CHANGED 351 	_C849FC3887897C7C	fct_kami_master	 (Maître Kami)	
DIFF SWAP 755 352				
DIFF CHANGED 352 	_61E66A3EFC6060BF	fct_karavan_officer	 (Officier de la Karavan)	
DIFF SWAP 404 353				
DIFF CHANGED 353 	_DC332A0753F9F828	fct_newb_welcomer	 (Hôte d'Accueil)	
DIFF SWAP 745 354				
DIFF CHANGED 354 	_84254396E02CF43B	fct_newb_a	 (Garde de Stalli)	
DIFF SWAP 399 355				
DIFF CHANGED 355 	_3D4EB029FB5CE9BC	fct_newb_a_chief	 (Chef des Gardes de Stalli)	
DIFF SWAP 574 356				
DIFF CHANGED 356 	_D3211B8FE889F438	fct_newb_b	 (Garde de Borea)	
DIFF SWAP 554 357				
DIFF CHANGED 357 	_F34A88223F0BA5BC	fct_newb_b_chief	 (Chef des Gardes de Borea)	
DIFF SWAP 575 358				
DIFF CHANGED 358 	_84A53F9E647BE03B	fct_newb_c	 (Garde de Nistia)	
DIFF SWAP 1669 359				
DIFF CHANGED 359 	_3DCEAC317FABD5BC	fct_newb_c_chief	 (Chef des Gardes de Nistia)	
DIFF SWAP 596 360				
DIFF CHANGED 360 	_15254F93AACAFCFE	fct_newb_d	 (Garde de Rosilio)	
DIFF SWAP 417 361				
DIFF CHANGED 361 	_CE4EBC267F0BE5E5	fct_newb_d_chief	 (Chef des Gardes de Rosilio)	
DIFF SWAP 552 362				
DIFF CHANGED 362 	_D3214798A4292038	fct_newb_e	 (Garde de Miani)	
DIFF SWAP 414 363				
DIFF CHANGED 363 	_F34AB42BFBABD1BC	fct_newb_e_chief	 (Chef des Gardes de Miani)	
DIFF SWAP 567 364				
DIFF CHANGED 364 	_D323BF18A9D8CB24	fct_newb_za	 (Garde de Qaï-Lo)	
DIFF SWAP 858 365				
DIFF CHANGED 365 	_7ADC0CE36AAFD00E	fct_newb_za_chief	 (Chef des Gardes de Qaï-Lo)	
DIFF SWAP 580 366				
DIFF CHANGED 366 	_5204BF972603CF69	fct_newb_zc	 (Garde de Nen-Xing)	
DIFF SWAP 547 367				
DIFF CHANGED 367 	_F9BD0C626B106D53	fct_newb_zc_chief	 (Chef des Gardes de Nen-Xing)	
DIFF SWAP 572 368				
DIFF CHANGED 368 	_43E5C48EE754EF52	fct_newb_zb	 (Garde de Sheng-Wo)	
DIFF SWAP 722 369				
DIFF CHANGED 369 	_EA9E11592C618D3C	fct_newb_zb_chief	 (Chef des Gardes de Sheng-Wo)	
DIFF SWAP 877 370				
DIFF CHANGED 370 	_52A4BF97D898EB5C	fct_newb_ze	 (Garde de Yin-Piang)	
DIFF SWAP 884 371				
DIFF CHANGED 371 	_F95D0C62B6A58946	fct_newb_ze_chief	 (Chef des Gardes de Yin-Piang)	
DIFF SWAP 711 372				
DIFF CHANGED 372 	_5534BF18E7A7D669	fct_newb_zd	 (Garde de Koï-Zun)	
DIFF SWAP 748 373				
DIFF CHANGED 373 	_FCED0CE3ED4E7453	fct_newb_zd_chief	 (Chef des Gardes de Koï-Zun)	
DIFF SWAP 426 374				
DIFF CHANGED 374 	_91F1889EA8D88820	fct_newb_fa	 (Garde d'Aegus)	
DIFF SWAP 556 375				
DIFF CHANGED 375 	_9FAAD569EBF055A7	fct_newb_fa_chief	 (Chef des Gardes d'Aegus)	
DIFF SWAP 759 376				
DIFF CHANGED 376 	_52E678946528D673	fct_newb_fc	 (Garde de Sekovix)	
DIFF SWAP 571 377				
DIFF CHANGED 377 	_F99FC55F6BCF745D	fct_newb_fc_chief	 (Chef des Gardes de Sekovix)	
DIFF SWAP 899 378				
DIFF CHANGED 378 	_9365708EA977CB24	fct_newb_fb	 (Garde de Kaemon)	
DIFF SWAP 555 379				
DIFF CHANGED 379 	_3A1EBD596A4ED00E	fct_newb_fb_chief	 (Chef des Gardes de Kaemon)	
DIFF SWAP 755 380				
DIFF CHANGED 380 	_557550956467D66E	fct_newb_fe	 (Garde de Galemus)	
DIFF SWAP 761 381				
DIFF CHANGED 381 	_FC2E9D606A0E7458	fct_newb_fe_chief	 (Chef des Gardes de Galemus)	
DIFF SWAP 573 382				
DIFF CHANGED 382 	_93859CA26BC8CB24	fct_newb_fd	 (Garde de Phyxon)	
DIFF SWAP 590 383				
DIFF CHANGED 383 	_3A3EE96D2C9FD00E	fct_newb_fd_chief	 (Chef des Gardes de Phyxon)	
DIFF SWAP 947 384				
DIFF CHANGED 384 	_D335BC8E166A8832	fct_newb_ta	 (Garde d'Aubermouth)	
DIFF SWAP 733 385				
DIFF CHANGED 385 	_7AEE0959F477261C	fct_newb_ta_chief	 (Chef des Gardes d'Aubermouth)	
DIFF SWAP 728 386				
DIFF CHANGED 386 	_51B5A09B2543E367	fct_newb_tb	 (Garde de Barkdell)	
DIFF SWAP 586 387				
DIFF CHANGED 387 	_F86EED666A508151	fct_newb_tb_chief	 (Chef des Gardes de Barkdell)	
DIFF SWAP 411 388				
DIFF CHANGED 388 	_134588A0A4E97736	fct_newb_tc	 (Garde d'Hobwelly)	
DIFF SWAP 400 389				
DIFF CHANGED 389 	_BAFED56BAA901520	fct_newb_tc_chief	 (Chef des Gardes d'Hobwelly)	
DIFF SWAP 716 390				
DIFF CHANGED 390 	_15B6889F2594EB6A	fct_newb_td	 (Garde de Waverton)	
DIFF SWAP 563 391				
DIFF CHANGED 391 	_BC6FD56A6AA18954	fct_newb_td_chief	 (Chef des Gardes de Waverton)	
DIFF SWAP 764 392				
DIFF CHANGED 392 	_51659097D8B7EF6F	fct_newb_te	 (Garde de Dingleton)	
DIFF SWAP 587 393				
DIFF CHANGED 393 	_F81EDD62B6C48D59	fct_newb_te_chief	 (Chef des Gardes de Dingleton)	
DIFF SWAP 588 394				
DIFF CHANGED 394 	_9459CCB3DF3E975B	fct_registar	 (Clerc de Guildes)	
DIFF SWAP 739 395				
DIFF CHANGED 395 	_5D441AD8E996D8B9	fct_ins_f	 (Instructeur en Combat)	
DIFF SWAP 741 396				
DIFF CHANGED 396 	_DAE41AB616D6F4B3	fct_ins_m	 (Instructeur en Magie)	
DIFF SWAP 742 397				
DIFF CHANGED 397 	_686B9F2924B7F4C0	fct_ins_r	 (Instructeur en Artisanat)	
DIFF SWAP 740 398				
DIFF CHANGED 398 	_FC35BE16E9460CAF	fct_ins_h	 (Instructeur en Récolte)	
DIFF SWAP 729 399				
DIFF CHANGED 399 	_41F4E0488729241C	fct_mf_rolemaster	 (Maître de Rôle des Guildes de Combattants de Mêlée)	
DIFF SWAP 591 400				
DIFF CHANGED 400 	_1F750264DA2BFF2A	fct_rf_rolemaster	 (Maître de Rôle des Guildes de Combattants à Distance)	
DIFF SWAP 559 401				
DIFF CHANGED 401 	_2900034FE35E71B7	fct_c_rolemaster	 (Maître de Rôle des Guildes de Combattants)	
DIFF SWAP 732 402				
DIFF CHANGED 402 	_E66F61FF3EC317D0	fct_mh_rolemaster	 (Maître de Rôle des Guildes de Guérisseurs)	
DIFF SWAP 760 403				
DIFF CHANGED 403 	_294878C33EB3EF9B	fct_mb_rolemaster	 (Maître de Rôle des Guildes de Buffers)	
DIFF SWAP 946 404				
DIFF CHANGED 404 	_E8CA0D2F6DA22BA6	fct_ma_rolemaster	 (Maître de Rôle des Guildes d'Attaquants)	
DIFF SWAP 769 405				
DIFF CHANGED 405 	_A169FAEB8B1744C5	fct_m_rolemaster	 (Maître de Rôle des Guildes de Magie)	
DIFF SWAP 745 406				
DIFF CHANGED 406 	_1F1A9E5EA4FD25CF	fct_t_rolemaster	 (Maître de Rôle des Guildes de Marchands)	
DIFF SWAP 725 407				
DIFF CHANGED 407 	_22BBE962E86D71C7	fct_h_rolemaster	 (Maître de Rôle des Guildes de Récolteurs)	
DIFF SWAP 583 408				
DIFF CHANGED 408 	_238946101D6A59BA	fct_f_rolemaster	 (Maître de Rôle des Guildes d'Artisans)	
DIFF SWAP 585 409				
DIFF CHANGED 409 	_FEE10832815C7C47	fct_f_trainer	 (Entraîneur de Combattants)	
DIFF SWAP 804 410				
DIFF CHANGED 410 	_3A30101023C7B85B	fct_m_trainer	 (Entraîneur de Magiciens)	
DIFF SWAP 560 411				
DIFF CHANGED 411 	_2D80081AA4667F2D	fct_c_trainer	 (Entraîneur d'Artisans)	
DIFF SWAP 727 412				
DIFF CHANGED 412 	_3AE134166CF4C85D	fct_h_trainer	 (Entraîneur de Récolteurs)	
DIFF SWAP 581 413				
DIFF CHANGED 413 	_B9C8045A62476B86	fct_f_guild_trainer	 (Entraîneur des Guildes de Combattants)	
DIFF SWAP 768 414				
DIFF CHANGED 414 	_39A61F0126172F82	fct_m_guild_trainer	 (Entraîneur des Guildes de Magiciens)	
DIFF SWAP 558 415				
DIFF CHANGED 415 	_B94727EB93D56E7D	fct_c_guild_trainer	 (Entraîneur des Guildes d'Artisans)	
DIFF SWAP 723 416				
DIFF CHANGED 416 	_7C06B3D327882F88	fct_h_guild_trainer	 (Entraîneur des Guildes de Récolteurs)	
DIFF SWAP 721 417				
DIFF CHANGED 417 	_645634B34D8613D7	fct_guild_we	 (Hôte d'Accueil)	
DIFF SWAP 718 418				
DIFF CHANGED 418 	_06ABAA82B32B6C54	fct_guild_rm_craft	 (Maître de Rôle en Artisanat)	
DIFF SWAP 719 419				
DIFF CHANGED 419 	_CB8A8E7D2973F30F	fct_guild_rm_fight	 (Maître de Rôle en Combat)	
DIFF SWAP 720 420				
DIFF CHANGED 420 	_F8CA6678A6930FE6	fct_guild_rm_magic	 (Maître de Rôle en Magie)	
DIFF SWAP 729 421				
DIFF CHANGED 421 	_9F566FABDE44A874	fct_scout	 (Eclaireur)	
DIFF SWAP 546 422				
DIFF CHANGED 422 	_92AAE47F5285D8A9	fct_ambassador	 (Ambassadeur)	
