*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
0000000000000000	cbcpd7	Yberkoo							
0000000000000000	cbcpe7	Yberkoo							
0000000000000000	cbcpf7	Yberkoo							
0000000000000000	CCACF3	Gingo Démoniaque	un	le	du	au	Gingos Démoniaques	des	les
0000000000000000	ccada1	Weeny Gingo	a	the			Weeny Gingos		the
0000000000000000	ccada2	Puny Gingo	a	the			Puny Gingos		the
0000000000000000	ccada3	Young Gingo	a	the			Young Gingos		the
0000000000000000	ccada4	Mild Gingo	a	the			Mild Gingos		the
0000000000000000	ccadb1	Vigorous Gingo	a	the			Vigorous Gingos		the
0000000000000000	ccadb2	Growling Gingo	a	the			Growling Gingos		the
0000000000000000	ccadb3	Scowling Gingo	a	the			Scowling Gingos		the
0000000000000000	ccadb4	Baying Gingo	a	the			Baying Gingos		the
0000000000000000	ccadb7	Ginketh							
0000000000000000	ccadc7	Ginketh							
0000000000000000	ccadd7	Ginketh							
0000000000000000	ccade1	Preying Gingo	a	the			Preying Gingos		the
0000000000000000	ccade2	Raging Gingo	a	the			Raging Gingos		the
0000000000000000	ccade3	Fearsome Gingo	a	the			Fearsome Gingos		the
0000000000000000	ccade4	Huge Gingo	a	the			Huge Gingos		the
0000000000000000	ccade7	Ginketh							
0000000000000000	ccadf7	Ginketh							
0000000000000000	ccafa1	Weeny Gingo	a	the			Weeny Gingos		the
0000000000000000	ccafa2	Puny Gingo	a	the			Puny Gingos		the
0000000000000000	ccafa3	Young Gingo	a	the			Young Gingos		the
0000000000000000	ccafa4	Mild Gingo	a	the			Mild Gingos		the
0000000000000000	ccafb1	Vigorous Gingo	a	the			Vigorous Gingos		the
0000000000000000	ccafb2	Growling Gingo	a	the			Growling Gingos		the
0000000000000000	ccafb3	Scowling Gingo	a	the			Scowling Gingos		the
0000000000000000	ccafb4	Baying Gingo	a	the			Baying Gingos		the
0000000000000000	ccafb7	Ginkin							
0000000000000000	ccafc1	Scary Gingo	a	the			Scary Gingos		the
0000000000000000	ccafc2	Malicious Gingo	a	the			Malicious Gingos		the
0000000000000000	ccafc3	Dangerous Gingo	a	the			Dangerous Gingos		the
0000000000000000	ccafc4	Menacing Gingo	a	the			Menacing Gingos		the
0000000000000000	ccafc5	Skoff	a	the					
0000000000000000	ccafc7	Ginkin							
0000000000000000	ccafd5	Torrius	a	the			Torriuss		the
0000000000000000	ccafd7	Ginkin							
0000000000000000	ccafe1	Preying Gingo	a	the			Preying Gingos		the
0000000000000000	ccafe2	Raging Gingo	a	the			Raging Gingos		the
0000000000000000	ccafe3	Fearsome Gingo	a	the			Fearsome Gingos		the
0000000000000000	ccafe4	Huge Gingo	a	the			Huge Gingos		the
0000000000000000	ccafe7	Ginkin							
0000000000000000	ccaff7	Ginkin							
0000000000000000	ccaga1	Impure Gingo	an	the			Impure Gingos		the
0000000000000000	ccaga2	Blighted Gingo	a	the			Blighted Gingos		the
0000000000000000	ccaga3	Contaminated Gingo	a	the			Contaminated Gingos		the
0000000000000000	ccaga4	Infected Gingo	an	the			Infected Gingos		the
0000000000000000	ccagb1	Nauseous Gingo	a	the			Nauseous Gingos		the
0000000000000000	ccagb2	Stinking Gingo	a	the			Stinking Gingos		the
0000000000000000	ccagb3	Morbid Gingo	a	the			Morbid Gingos		the
0000000000000000	ccagb4	Poisoned Gingo	a	the			Poisoned Gingos		the
0000000000000000	ccagc1	Plagued Gingo	a	the			Plagued Gingos		the
0000000000000000	ccagc2	Sickly  Gingo	a	the			Sickly  Gingos		the
0000000000000000	ccagc3	Putrescent Gingo	a	the			Putrescent Gingos		the
0000000000000000	ccagc4	Virulent Gingo	a	the			Virulent Gingos		the
0000000000000000	ccagd1	Ravaged Gingo	a	the			Ravaged Gingos		the
0000000000000000	ccagd2	Festering Gingo	a	the			Festering Gingos		the
0000000000000000	ccagd3	Pestiferous Gingo	a	the			Pestiferous Gingos		the
0000000000000000	ccagd4	Raving Gingo	a	the			Raving Gingos		the
0000000000000000	ccage1	Pustulous Gingo	a	the			Pustulous Gingos		the
0000000000000000	ccage2	Seeping Gingo	a	the			Seeping Gingos		the
0000000000000000	ccage3	Foaming Gingo	a	the			Foaming Gingos		the
0000000000000000	ccage4	Revolting Gingo	a	the			Revolting Gingos		the
0000000000000000	ccagf1	Demented Gingo	a	the			Demented Gingos		the
0000000000000000	ccagf2	Frenzied Gingo	a	the			Frenzied Gingos		the
0000000000000000	ccagf3	Fiendish Gingo	a	the			Fiendish Gingos		the
0000000000000000	ccagf4	Lethal Chonari							the
0000000000000000	ccaja1	Weeny Gingo	a	the			Weeny Gingos		the
0000000000000000	ccaja2	Puny Gingo	a	the			Puny Gingos		the
0000000000000000	ccaja3	Young Gingo	a	the			Young Gingos		the
0000000000000000	ccaja4	Mild Gingo	a	the			Mild Gingos		the
0000000000000000	ccajb7	Ginkya							
0000000000000000	ccajc7	Ginkya							
0000000000000000	ccajd1	Roaring Gingo	a	the			Roaring Gingos		the
0000000000000000	ccajd2	Marauding Gingo	a	the			Marauding Gingos		the
0000000000000000	ccajd3	Hunting Gingo	a	the			Hunting Gingos		the
0000000000000000	ccajd4	Prowling Gingo	a	the			Prowling Gingos		the
0000000000000000	ccajd5	Freneq	a	the					
0000000000000000	ccajd7	Ginkya							
0000000000000000	ccaje1	Preying Gingo	a	the			Preying Gingos		the
0000000000000000	ccaje2	Raging Gingo	a	the			Raging Gingos		the
0000000000000000	ccaje3	Fearsome Gingo	a	the			Fearsome Gingos		the
0000000000000000	ccaje4	Huge Gingo	a	the			Huge Gingos		the
0000000000000000	ccaje5	Maniah	a	the					
0000000000000000	ccaje7	Ginkya							
0000000000000000	ccaje8	Demolisher Gingo	a	the					
0000000000000000	ccajf7	Ginkya							
0000000000000000	ccalb7	Ginkan							
0000000000000000	ccalc7	Ginkan							
0000000000000000	ccald7	Ginkan							
0000000000000000	ccale7	Ginkan							
0000000000000000	ccalf7	Ginkan							
0000000000000000	ccapb7	Ginkoo							
0000000000000000	ccapc7	Ginkoo							
0000000000000000	ccapd7	Ginkoo							
0000000000000000	ccape7	Ginkoo							
0000000000000000	ccapf7	Ginkoo							
0000000000000000	CCBCF4	Clopper Mortel	un	le	du	au	Cloppers Mortels	des	les
0000000000000000	ccbda1	Weeny Clopper	a	the			Weeny Cloppers		the
0000000000000000	ccbda2	Puny Clopper	a	the			Puny Cloppers		the
0000000000000000	ccbda3	Young Clopper	a	the			Young Cloppers		the
0000000000000000	ccbda4	Mild Clopper	a	the			Mild Cloppers		the
0000000000000000	ccbdb1	Vigorous Clopper	a	the			Vigorous Cloppers		the
0000000000000000	ccbdb2	Growling Clopper	a	the			Growling Cloppers		the
0000000000000000	ccbdb3	Scowling Clopper	a	the			Scowling Cloppers		the
0000000000000000	ccbdb4	Baying Clopper	a	the			Baying Cloppers		the
0000000000000000	ccbdb7	Clopperketh							
0000000000000000	ccbdc1	Scary Clopper	a	the			Scary Cloppers		the
0000000000000000	ccbdc2	Malicious Clopper	a	the			Malicious Cloppers		the
0000000000000000	ccbdc3	Dangerous Clopper	a	the			Dangerous Cloppers		the
0000000000000000	ccbdc4	Menacing Clopper	a	the			Menacing Cloppers		the
0000000000000000	ccbdc7	Clopperketh							
0000000000000000	ccbdd7	Clopperketh							
0000000000000000	ccbde5	Nekothus	a	the			Nekothuss		the
0000000000000000	ccbde7	Clopperketh							
0000000000000000	ccbde8	Slayer Clopper	a	the					
0000000000000000	ccbdf7	Clopperketh							
0000000000000000	ccbfb7	Clopperkin							
0000000000000000	ccbfc7	Clopperkin							
0000000000000000	ccbfd7	Clopperkin							
0000000000000000	ccbfe7	Clopperkin							
0000000000000000	ccbff7	Clopperkin							
0000000000000000	ccbga1	Impure Clopper	an	the			Impure Cloppers		the
0000000000000000	ccbga2	Blighted Clopper	a	the			Blighted Cloppers		the
0000000000000000	ccbga3	Contaminated Clopper	a	the			Contaminated Cloppers		the
0000000000000000	ccbga4	Infected Clopper	an	the			Infected Cloppers		the
0000000000000000	ccbgb1	Nauseous Clopper	a	the			Nauseous Cloppers		the
0000000000000000	ccbgb2	Stinking Clopper	a	the			Stinking Cloppers		the
0000000000000000	ccbgb3	Morbid Clopper	a	the			Morbid Cloppers		the
0000000000000000	ccbgb4	Poisoned Clopper	a	the			Poisoned Cloppers		the
0000000000000000	ccbgc1	Plagued Clopper	a	the			Plagued Cloppers		the
0000000000000000	ccbgc2	Sickly  Clopper	a	the			Sickly  Cloppers		the
0000000000000000	ccbgc3	Putrescent Clopper	a	the			Putrescent Cloppers		the
0000000000000000	ccbgc4	Virulent Clopper	a	the			Virulent Cloppers		the
0000000000000000	ccbgd1	Ravaged Clopper	a	the			Ravaged Cloppers		the
0000000000000000	ccbgd2	Festering Clopper	a	the			Festering Cloppers		the
0000000000000000	ccbgd3	Pestiferous Clopper	a	the			Pestiferous Cloppers		the
0000000000000000	ccbgd4	Raving Clopper	a	the			Raving Cloppers		the
0000000000000000	ccbge1	Pustulous Clopper	a	the			Pustulous Cloppers		the
0000000000000000	ccbge2	Seeping Clopper	a	the			Seeping Cloppers		the
0000000000000000	ccbge3	Foaming Clopper	a	the			Foaming Cloppers		the
0000000000000000	ccbge4	Revolting Clopper	a	the			Revolting Cloppers		the
0000000000000000	ccbgf1	Demented Clopper	a	the			Demented Cloppers		the
0000000000000000	ccbgf2	Frenzied Clopper	a	the			Frenzied Cloppers		the
0000000000000000	ccbgf3	Fiendish Clopper	a	the			Fiendish Cloppers		the
0000000000000000	ccbgf4	Lethal Cococlaw							the
0000000000000000	ccbjb7	Clopperkya							
0000000000000000	ccbjc7	Clopperkya							
0000000000000000	ccbjd7	Clopperkya							
0000000000000000	ccbje7	Clopperkya							
0000000000000000	ccbjf7	Clopperkya							
0000000000000000	ccbla1	Weeny Clopper	a				Weeny Cloppers		the 
0000000000000000	ccbla2	Puny Clopper	a				Puny Cloppers		the 
0000000000000000	ccblb1	Vigorous Clopper	a				Vigorous Cloppers		the 
0000000000000000	ccblb2	Growling Clopper	a				Growling Cloppers		the 
0000000000000000	ccblb3	Scowling Clopper	a				Scowling Cloppers		the 
0000000000000000	ccblb4	Baying Clopper	a				Baying Cloppers		the 
0000000000000000	ccblb7	Clopperkan							
0000000000000000	ccblb8	Death Clopper	a	the					
0000000000000000	ccblc1	Scary Clopper	a				Scary Cloppers		the 
0000000000000000	ccblc2	Malicious Clopper	a				Malicious Cloppers		the 
0000000000000000	ccblc3	Dangerous Clopper	a				Dangerous Cloppers		the 
0000000000000000	ccblc4	Menacing Clopper	a				Menacing Cloppers		the 
0000000000000000	ccblc7	Clopperkan							
0000000000000000	ccbld7	Clopperkan							
0000000000000000	ccble7	Clopperkan							
0000000000000000	ccblf7	Clopperkan							
0000000000000000	ccbpa1	Weeny Clopper	a	the			Weeny Cloppers		the
0000000000000000	ccbpa2	Puny Clopper	a	the			Puny Cloppers		the
0000000000000000	ccbpa3	Young Clopper	a	the			Young Cloppers		the
0000000000000000	ccbpa4	Mild Clopper	a	the			Mild Cloppers		the
0000000000000000	ccbpb1	Vigorous Clopper	a	the			Vigorous Cloppers		the
0000000000000000	ccbpb2	Growling Clopper	a	the			Growling Cloppers		the
0000000000000000	ccbpb3	Scowling Clopper	a	the			Scowling Cloppers		the
0000000000000000	ccbpb4	Baying Clopper	a	the			Baying Cloppers		the
0000000000000000	ccbpb7	Clopperkoo							
0000000000000000	ccbpc1	Scary Clopper	a	the			Scary Cloppers		the
0000000000000000	ccbpc2	Malicious Clopper	a	the			Malicious Cloppers		the
0000000000000000	ccbpc3	Dangerous Clopper	a	the			Dangerous Cloppers		the
0000000000000000	ccbpc4	Menacing Clopper	a	the			Menacing Cloppers		the
0000000000000000	ccbpc7	Clopperkoo							
0000000000000000	ccbpd7	Clopperkoo							
0000000000000000	ccbpe7	Clopperkoo							
0000000000000000	ccbpf7	Clopperkoo							
0000000000000000	CCCCF4	Goari Mortel	un	le	du	au	Goaris Mortels	des	les
0000000000000000	cccda1	Weeny Goari	a	the			Weeny Goaris		the
0000000000000000	cccda2	Puny Goari	a	the			Puny Goaris		the
0000000000000000	cccda3	Young Goari	a	the			Young Goaris		the
0000000000000000	cccda4	Mild Goari	a	the			Mild Goaris		the
0000000000000000	cccdb1	Vigorous Goari	a	the			Vigorous Goaris		the
0000000000000000	cccdb2	Growling Goari	a	the			Growling Goaris		the
0000000000000000	cccdb3	Scowling Goari	a	the			Scowling Goaris		the
0000000000000000	cccdb4	Baying Goari	a	the			Baying Goaris		the
0000000000000000	cccdb7	Goaketh							
0000000000000000	cccdc1	Scary Goari	a	the			Scary Goaris		the
0000000000000000	cccdc2	Malicious Goari	a	the			Malicious Goaris		the
0000000000000000	cccdc3	Dangerous Goari	a	the			Dangerous Goaris		the
0000000000000000	cccdc4	Menacing Goari	a	the			Menacing Goaris		the
0000000000000000	cccdc7	Goaketh							
0000000000000000	cccdc8	Slayer Goari	a	the					
0000000000000000	cccdd4	Prowling Goari							
0000000000000000	cccdd7	Goaketh							
0000000000000000	cccde7	Goaketh							
0000000000000000	cccdf7	Goaketh							
0000000000000000	cccfb7	Goakin							
0000000000000000	cccfc7	Goakin							
0000000000000000	cccfd7	Goakin							
0000000000000000	cccfe7	Goakin							
0000000000000000	cccff7	Goakin							
0000000000000000	cccgb1	Nauseous Goari	a				Nauseous Goaris		the
0000000000000000	cccgb2	Stinking Goari	a				Stinking Goaris		the
0000000000000000	cccgb3	Morbid Goari	a				Morbid Goaris		the
0000000000000000	cccgb4	Poisoned Goari	a				Poisoned Goaris		the
0000000000000000	cccgc1	Plagued Goari	a				Plagued Goaris		the
0000000000000000	cccgc2	Sickly  Goari	a				Sickly  Goaris		the
0000000000000000	cccgc3	Putrescent Goari	a				Putrescent Goaris		the
0000000000000000	cccgc4	Virulent Goari	a				Virulent Goaris		the
0000000000000000	cccgd1	Ravaged Goari	a				Ravaged Goaris		the
0000000000000000	cccgd2	Festering Goari	a				Festering Goaris		the
0000000000000000	cccgd3	Pestiferous Goari	a				Pestiferous Goaris		the
0000000000000000	cccgd4	Raving Goari	a				Raving Goaris		the
0000000000000000	cccge1	Pustulous Goari	a				Pustulous Goaris		the
0000000000000000	cccge2	Seeping Goari	a				Seeping Goaris		the
0000000000000000	cccge3	Foaming Goari	a				Foaming Goaris		the
0000000000000000	cccge4	Revolting Goari	a				Revolting Goaris		the
0000000000000000	cccgf1	Demented Goari	a				Demented Goaris		the
0000000000000000	cccgf2	Frenzied Goari	a				Frenzied Goaris		the
0000000000000000	cccgf3	Fiendish Goari	a				Fiendish Goaris		the
0000000000000000	cccgf4	Lethal Goari	a				Lethal Goaris		the
0000000000000000	cccjb7	Goakya							
0000000000000000	cccjc7	Goakya							
0000000000000000	cccjd7	Goakya							
0000000000000000	cccje7	Goakya							
0000000000000000	cccjf7	Goakya							
0000000000000000	cccla1	Weeny Goari	a				Weeny Goaris		the
0000000000000000	cccla2	Puny Goari	a				Puny Goaris		the
0000000000000000	ccclb1	Vigorous Goari	a				Vigorous Goaris		the
0000000000000000	ccclb2	Growling Goari	a				Growling Goaris		the
0000000000000000	ccclb3	Scowling Goari	a				Scowling Goaris		the
0000000000000000	ccclb4	Baying Goari	a				Baying Goaris		the
0000000000000000	ccclb7	Goakan							
0000000000000000	ccclc7	Goakan							
0000000000000000	cccld7	Goakan							
0000000000000000	cccle7	Goakan							
0000000000000000	ccclf4	Great Goari							
0000000000000000	ccclf7	Goakan							
0000000000000000	cccpa1	Weeny Goari	a	the			Weeny Goaris		the
0000000000000000	cccpa2	Puny Goari	a	the			Puny Goaris		the
0000000000000000	cccpa3	Young Goari	a	the			Young Goaris		the
0000000000000000	cccpa4	Mild Goari	a	the			Mild Goaris		the
0000000000000000	cccpb1	Vigorous Goari	a	the			Vigorous Goaris		the
0000000000000000	cccpb2	Growling Goari	a	the			Growling Goaris		the
0000000000000000	cccpb3	Scowling Goari	a	the			Scowling Goaris		the
0000000000000000	cccpb4	Baying Goari	a	the			Baying Goaris		the
0000000000000000	cccpb7	Goakoo							
0000000000000000	cccpc1	Scary Goari	a	the			Scary Goaris		the
0000000000000000	cccpc2	Malicious Goari	a	the			Malicious Goaris		the
0000000000000000	cccpc3	Dangerous Goari	a	the			Dangerous Goaris		the
0000000000000000	cccpc4	Menacing Goari	a	the			Menacing Goaris		the
0000000000000000	cccpc7	Goakoo							
0000000000000000	cccpd7	Goakoo							
0000000000000000	cccpe7	Goakoo							
0000000000000000	cccpf7	Goakoo							
0000000000000000	CCDCF4	Torbak Mortel	un	le	du	au	Torbaks Mortels	des	les
0000000000000000	ccddb7	Torketh							
0000000000000000	ccddc7	Torketh							
0000000000000000	ccddd7	Torketh							
0000000000000000	ccdde7	Torketh							
0000000000000000	ccddf7	Torketh							
0000000000000000	ccdfa1	Weeny Torbak	a	the			Weeny Torbaks		the
0000000000000000	ccdfa2	Puny Torbak	a	the			Puny Torbaks		the
0000000000000000	ccdfa3	Young Torbak	a	the			Young Torbaks		the
0000000000000000	ccdfa4	Mild Torbak	a	the			Mild Torbaks		the
0000000000000000	ccdfb1	Vigorous Torbak	a	the			Vigorous Torbaks		the
0000000000000000	ccdfb2	Growling Torbak	a	the			Growling Torbaks		the
0000000000000000	ccdfb3	Scowling Torbak	a	the			Scowling Torbaks		the
0000000000000000	ccdfb4	Baying Torbak	a	the			Baying Torbaks		the
0000000000000000	ccdfb7	Torkin							
0000000000000000	ccdfc1	Scary Torbak	a	the			Scary Torbaks		the
0000000000000000	ccdfc2	Malicious Torbak	a	the			Malicious Torbaks		the
0000000000000000	ccdfc3	Dangerous Torbak	a	the			Dangerous Torbaks		the
0000000000000000	ccdfc4	Menacing Torbak	a	the			Menacing Torbaks		the
0000000000000000	ccdfc7	Torkin							
0000000000000000	ccdfd1	Roaring Torbak	a	the			Roaring Torbaks		the
0000000000000000	ccdfd2	Marauding Torbak	a	the			Marauding Torbaks		the
0000000000000000	ccdfd3	Hunting Torbak	a	the			Hunting Torbaks		the
0000000000000000	ccdfd4	Prowling Torbak	a	the			Prowling Torbaks		the
0000000000000000	ccdfd7	Torkin							
0000000000000000	ccdfe1	Preying Torbak	a	the			Preying Torbaks		the
0000000000000000	ccdfe2	Raging Torbak	a	the			Raging Torbaks		the
0000000000000000	ccdfe3	Fearsome Torbak	a	the			Fearsome Torbaks		the
0000000000000000	ccdfe4	Huge Torbak	a	the			Huge Torbaks		the
0000000000000000	ccdfe5	Wyac	a	the					
0000000000000000	ccdfe7	Torkin							
0000000000000000	ccdfe8	Destroyer Torbak	a	the					
0000000000000000	ccdff5	Vispa	a	the			Vispas		the
0000000000000000	ccdff7	Torkin							
0000000000000000	ccdfx3	Torbak Jeune	un	le	du	au	Torbaks Jeunes	des	les
0000000000000000	ccdgb1	Nauseous Torbak	a				Nauseous Torbaks		the
0000000000000000	ccdgb2	Stinking Torbak	a				Stinking Torbaks		the
0000000000000000	ccdgb3	Morbid Torbak	a				Morbid Torbaks		the
0000000000000000	ccdgb4	Poisoned Torbak	a				Poisoned Torbaks		the
0000000000000000	ccdgc1	Plagued Torbak							the
0000000000000000	ccdgc2	Sickly Torbak							the
0000000000000000	ccdgc3	Putrescent Torbak							the
0000000000000000	ccdgc4	Lethal Torbak							the
0000000000000000	ccdgd1	Ravaged Torbak							the
0000000000000000	ccdgd2	Festering Torbak							the
0000000000000000	ccdgd3	Pestiferous Torbak							the
0000000000000000	ccdgd4	Lethal Torbak							the
0000000000000000	ccdge1	Pustulous Torbak							the
0000000000000000	ccdge2	Seeping Torbak							the
0000000000000000	ccdge3	Foaming Torbak							the
0000000000000000	ccdge4	Lethal Torbak							the
0000000000000000	ccdgf1	Demented Torbak							the
0000000000000000	ccdgf2	Frenzied Torbak							the
0000000000000000	ccdgf3	Fiendish Torbak							the
0000000000000000	ccdgf4	Lethal Torbak							the
0000000000000000	ccdja1	Weeny Torbak	a	the			Weeny Torbaks		the
0000000000000000	ccdja2	Puny Torbak	a	the			Puny Torbaks		the
0000000000000000	ccdja3	Young Torbak	a	the			Young Torbaks		the
0000000000000000	ccdja4	Mild Torbak	a	the			Mild Torbaks		the
0000000000000000	ccdjb1	Vigorous Torbak	a	the			Vigorous Torbaks		the
0000000000000000	ccdjb2	Growling Torbak	a	the			Growling Torbaks		the
0000000000000000	ccdjb3	Scowling Torbak	a	the			Scowling Torbaks		the
0000000000000000	ccdjb4	Baying Torbak	a	the			Baying Torbaks		the
0000000000000000	ccdjb7	Torkya							
0000000000000000	ccdjc1	Scary Torbak	a	the			Scary Torbaks		the
0000000000000000	ccdjc2	Malicious Torbak	a	the			Malicious Torbaks		the
0000000000000000	ccdjc3	Dangerous Torbak	a	the			Dangerous Torbaks		the
