*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_0000000000000000	fy_hof_tatoo57	Mindful Tatoo	a	the	Mindful Tatoos		the	
_0000000000000000	fy_hof_tatoo58	Mindful Flecks Tatoo	a	the	Mindful Flecks Tatoos		the	
_0000000000000000	fy_hof_tatoo59	Simple Elegance Tatoo	a	the	Simple Elegance Tatoos		the	
_0000000000000000	fy_hof_tatoo60	Ceremonial Elegance Tatoo	a	the	Ceremonial Elegance Tatoos		the	
_0000000000000000	fy_hof_tatoo61	Elegance Tatoo	an	the	Elegance Tatoos		the	
_0000000000000000	fy_hof_tatoo62	Mascara Star Tatoo	a	the	Mascara Star Tatoos		the	
_0000000000000000	fy_hof_tatoo63	Full Elegance Tatoo	a	the	Full Elegance Tatoos		the	
_0000000000000000	fy_hom_haircolor0	Grey			Grey			
_0000000000000000	fy_hom_haircolor1	Blond			Blond			
_0000000000000000	fy_hom_haircolor2	Auburn			Auburn			
_0000000000000000	fy_hom_haircolor3	Red			Red			
_0000000000000000	fy_hom_haircolor4	Brown			Brown			
_0000000000000000	fy_hom_haircolor5	Black			Black			
_0000000000000000	fy_hom_hair_artistic01	Artistic Swept Back Hairstyle	an	the	Artistic Swept Back Hairstyles		the	
_0000000000000000	fy_hom_hair_artistic02	Artistic Top Tail Hairstyle	an	the	Artistic Top Tail Hairstyles		the	
_0000000000000000	fy_hom_hair_artistic03	Artistic Choppy Hairstyle	an	the	Artistic Choppy Hairstyles		the	
_0000000000000000	fy_hom_hair_artistic04	Artistic Crown and Tail Hairstyle	an	the	Artistic Crown and Tail Hairstyles		the	
_0000000000000000	fy_hom_hair_artistic05	Artistic Pride Hairstyle	an	the	Artistic Pride Hairstyles		the	
_0000000000000000	fy_hom_hair_basic01	Basic Shaved Hairstyle	a	the	Basic Shaved Hairstyles		the	
_0000000000000000	fy_hom_hair_basic02	Basic Stubby Tail Hairstyle	a	the	Basic Stubby Tail Hairstyles		the	
_0000000000000000	fy_hom_hair_basic03	Basic Stiff Back Hairstyle	a	the	Basic Stiff Back Hairstyles		the	
_0000000000000000	fy_hom_hair_basic04	Basic Shaggy Hairstyle	a	the	Basic Shaggy Hairstyles		the	
_0000000000000000	fy_hom_hair_basic05	Basic Izam Wings Hairstyle	a	the	Basic Izam Wings Hairstyles		the	
_0000000000000000	fy_hom_hair_style01	Stylish Flaming Sides Hairstyle	a	the	Stylish Flaming Sides Hairstyles		the	
_0000000000000000	fy_hom_hair_style02	Stylish Stiff Back Hairstyle	a	the	Stylish Stiff Back Hairstyles		the	
_0000000000000000	fy_hom_hair_style03	Stylish Twin Tails Hairstyle	a	the	Stylish Twin Tails Hairstyles		the	
_0000000000000000	fy_hom_hair_style04	Stylish Bodoc Horns Hairstyle	a	the	Stylish Bodoc Horns Hairstyles		the	
_0000000000000000	fy_hom_hair_style05	Bicorn Hairstyle	a	the	Bicorn Hairstyles		the	
_0000000000000000	fy_hom_tatoo0	No Tattoo Tatoo	a	the	No Tattoo Tatoos		the	
_0000000000000000	fy_hom_tatoo1	Eye Ticks Tatoo	an	the	Eye Ticks Tatoos		the	
_0000000000000000	fy_hom_tatoo2	Red Eye Ticks Tatoo	a	the	Red Eye Ticks Tatoos		the	
_0000000000000000	fy_hom_tatoo3	Eye Ticks and Chin Stripes Tatoo	an	the	Eye Ticks and Chin Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo4	Pledix Stripe Tatoo	a	the	Pledix Stripe Tatoos		the	
_0000000000000000	fy_hom_tatoo5	Bolus Stripes Tatoo	a	the	Bolus Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo6	Fina Crossed Tatoo	a	the	Fina Crossed Tatoos		the	
_0000000000000000	fy_hom_tatoo7	Delicate Brush Traits Tatoo	a	the	Delicate Brush Traits Tatoos		the	
_0000000000000000	fy_hom_tatoo8	Four Ripples Tatoo	a	the	Four Ripples Tatoos		the	
_0000000000000000	fy_hom_tatoo9	Six Ripples Tatoo	a	the	Six Ripples Tatoos		the	
_0000000000000000	fy_hom_tatoo10	Wykson Ripples Tatoo	a	the	Wykson Ripples Tatoos		the	
_0000000000000000	fy_hom_tatoo11	Sandy Face Tatoo	a	the	Sandy Face Tatoos		the	
_0000000000000000	fy_hom_tatoo12	Blood Stripes Tatoo	a	the	Blood Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo13	Ominous Stripes Tatoo	an	the	Ominous Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo14	Thunder Stripes Tatoo	a	the	Thunder Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo15	Trooper Glare Tatoo	a	the	Trooper Glare Tatoos		the	
_0000000000000000	fy_hom_tatoo16	Livith Shadow Tatoo	a	the	Livith Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo17	Tano Shadow Tatoo	a	the	Tano Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo18	Malax Shadow Tatoo	a	the	Malax Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo19	Nalyx Shadow Tatoo	a	the	Nalyx Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo20	Palyx Shadow Tatoo	a	the	Palyx Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo21	Dark Dune Ripples Tatoo	a	the	Dark Dune Ripples Tatoos		the	
_0000000000000000	fy_hom_tatoo22	Tenos Stripes Tatoo	a	the	Tenos Stripes Tatoos		the	
_0000000000000000	fy_hom_tatoo23	Shadow Ticks Tatoo	a	the	Shadow Ticks Tatoos		the	
_0000000000000000	fy_hom_tatoo24	Crown Flecks and Streaks Tatoo	a	the	Crown Flecks and Streaks Tatoos		the	
_0000000000000000	fy_hom_tatoo25	Tatyn Crossed Tatoo	a	the	Tatyn Crossed Tatoos		the	
_0000000000000000	fy_hom_tatoo26	Ticks Crossed Tatoo	a	the	Ticks Crossed Tatoos		the	
_0000000000000000	fy_hom_tatoo27	Sandy Frown Tatoo	a	the	Sandy Frown Tatoos		the	
_0000000000000000	fy_hom_tatoo28	Desert Eyes Tatoo	a	the	Desert Eyes Tatoos		the	
_0000000000000000	fy_hom_tatoo29	Desert Peril Tatoo	a	the	Desert Peril Tatoos		the	
_0000000000000000	fy_hom_tatoo30	Dryton Crossed Tatoo	a	the	Dryton Crossed Tatoos		the	
_0000000000000000	fy_hom_tatoo31	Ocyx Claws Tatoo	an	the	Ocyx Claws Tatoos		the	
_0000000000000000	fy_hom_tatoo32	Hevon Flecks Tatoo	a	the	Hevon Flecks Tatoos		the	
_0000000000000000	fy_hom_tatoo33	Styne Spear Tatoo	a	the	Styne Spear Tatoos		the	
_0000000000000000	fy_hom_tatoo34	Pacton Spearhead Tatoo	a	the	Pacton Spearhead Tatoos		the	
_0000000000000000	fy_hom_tatoo35	Hyte Streaks Tatoo	a	the	Hyte Streaks Tatoos		the	
_0000000000000000	fy_hom_tatoo36	Flopos Streaks Tatoo	a	the	Flopos Streaks Tatoos		the	
_0000000000000000	fy_hom_tatoo37	Liftons Streaks Tatoo	a	the	Liftons Streaks Tatoos		the	
_0000000000000000	fy_hom_tatoo38	Sy Band Tatoo	a	the	Sy Band Tatoos		the	
_0000000000000000	fy_hom_tatoo39	Wizeth Spear Shadow Tatoo	a	the	Wizeth Spear Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo40	War Paint Tatoo	a	the	War Paint Tatoos		the	
_0000000000000000	fy_hom_tatoo41	War Shadow Tatoo	a	the	War Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo42	Oktis Spear Shadow Tatoo	an	the	Oktis Spear Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo43	Dykon Spear Shadow Tatoo	a	the	Dykon Spear Shadow Tatoos		the	
_0000000000000000	fy_hom_tatoo44	Pyto's Revenge Tatoo	a	the	Pyto's Revenge Tatoos		the	
_0000000000000000	fy_hom_tatoo45	Torbak Claws Tatoo	a	the	Torbak Claws Tatoos		the	
_0000000000000000	fy_hom_tatoo46	Ragus Claws Tatoo	a	the	Ragus Claws Tatoos		the	
_0000000000000000	fy_hom_tatoo47	Paxer Patch Tatoo	a	the	Paxer Patch Tatoos		the	
_0000000000000000	fy_hom_tatoo48	Tithon Streak Tatoo	a	the	Tithon Streak Tatoos		the	
_0000000000000000	fy_hom_tatoo49	Rydon's Gaze Tatoo	a	the	Rydon's Gaze Tatoos		the	
_0000000000000000	fy_hom_tatoo50	Tri Band Tatoo	a	the	Tri Band Tatoos		the	
_0000000000000000	fy_hom_tatoo51	Wavy Eyelines Tatoo	a	the	Wavy Eyelines Tatoos		the	
_0000000000000000	fy_hom_tatoo52	Ryx Streak Tatoo	a	the	Ryx Streak Tatoos		the	
_0000000000000000	fy_hom_tatoo53	Hy Blend Tatoo	a	the	Hy Blend Tatoos		the	
_0000000000000000	fy_hom_tatoo54	Warrior Strokes Tatoo	a	the	Warrior Strokes Tatoos		the	
_0000000000000000	fy_hom_tatoo55	Fryn Spear Tatoo	a	the	Fryn Spear Tatoos		the	
_0000000000000000	fy_hom_tatoo56	Thunder Eyes Tatoo	a	the	Thunder Eyes Tatoos		the	
_0000000000000000	fy_hom_tatoo57	Mouth Band Tatoo	a	the	Mouth Band Tatoos		the	
_0000000000000000	fy_hom_tatoo58	Munshia Bridge Tatoo	a	the	Munshia Bridge Tatoos		the	
_0000000000000000	fy_hom_tatoo59	Dakton Blood Slash Tatoo	a	the	Dakton Blood Slash Tatoos		the	
_0000000000000000	fy_hom_tatoo60	Blazing Eyes Tatoo	a	the	Blazing Eyes Tatoos		the	
_0000000000000000	fy_hom_tatoo61	Flaming Cheeks Tatoo	a	the	Flaming Cheeks Tatoos		the	
_0000000000000000	fy_hom_tatoo62	Flaming Eyes Tatoo	a	the	Flaming Eyes Tatoos		the	
_0000000000000000	fy_hom_tatoo63	Coriolis Flames Tatoo	a	the	Coriolis Flames Tatoos		the	
_0000000000000000	fy_leader_01	Dexton's Haircut	a	the	Dexton's Haircuts		the	
_0000000000000000	fy_visage	Fyros Mask	a	the	Fyros Masks		the	
_0000000000000000	fy_weapon_leader_dexton	Dexton's Long Sword	a	the	Dexton's Long Swords		the	
_0000000000000000	gnoof_mount_0		Gnoof mount	a	the	Gnoof mounts		the
_0000000000000000	goo_covered_seeds	Goo-Covered Seeds	some	the	Goo-Covered Seeds		the	
_0000000000000000	goo_swarmplants_fiber	Goo Shooki Fiber	some	the	Goo Shooki Fibers		the	
_0000000000000000	goo_swarmplants_fruit	Piece of Goo Shooki Fruit	a	the	Pieces of Goo Shooki Fruit		the	
_0000000000000000	goo_vampignon_fungus	Goo Vampignon Fungus	a	the	Goo Vampignon Fungi		the	
_0000000000000000	goo_varinx_blood	Phial of Goo Varinx Blood	a	the	Phials of Goo Varinx Blood		the	
_0000000000000000	goo_yber_sticky_glands	Goo Yber Sticky Gland	a	the	Goo Yber Sticky Glands		the	
_0000000000000000	green_liquid_vial	Nexus Crystal	a	the	Nexus Crystals		the	
_0000000000000000	green_medicine	Green Medicine	a	the	Green Medicines		the	
_0000000000000000	grip	Grip	a	the	Grips		the	
_0000000000000000	grip_2	Grip	a	the	Grips		the	
_0000000000000000	grip_3	Grip	a	the	Grips		the	
_0000000000000000	guard_scroll	Guard's Scroll	a	the	Guard's Scrolls		the	
_0000000000000000	gubani_mount_0	Gubani Mount	a	the	Gubani Mount		the	Gubani Mount
_0000000000000000	gubani_mount_1	Gubani Mount	a	the	Gubani Mount		the	Gubani Mount
_0000000000000000	gubani_mount_2	Gubani Mount	a	the	Gubani Mount		the	Gubani Mount
_0000000000000000	gubani_mount_3	Gubani Mount	a	the	Gubani Mount		the	Gubani Mount
_0000000000000000	gubani_mount_4	Gubani Mount	a	the	Gubani Mount		the	Gubani Mount
_0000000000000000	guild_main_building	Guild Hall	a	the	Guild Halls		the	
_0000000000000000	heavy_armors_acreditation	Heavy Armor Accreditation	a	the	Heavy Armor Accreditations		the	
_0000000000000000	heavy_conch	Heavy Conch	a	the	Heavy Conchs		the	
_0000000000000000	heavy_package	Heavy Package	a	the	Heavy Packages		the	
_0000000000000000	iaad	Gubani Zig	a	the	Gubani Zig		the	
_0000000000000000	iadc	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iadd	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iade	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iadf	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iafc	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iafd	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iafe	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iaff	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iajc	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iajd	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iaje	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iajf	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	ialc	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iald	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iale	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	ialf	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iapd	Mektoub Packer	a	the	Mektoub Packers		the	Desert Mektoub with very poor constitution
_0000000000000000	iapdc	Mektoub Packer	a	the	Mektoub Packers		the	Desert Mektoub with poor constitution
_0000000000000000	iapdd	Mektoub Packer	a	the	Mektoub Packers		the	Desert Mektoub with average constitution
_0000000000000000	iapde	Mektoub Packer	a	the	Mektoub Packers		the	Desert Mektoub with strong constitution
_0000000000000000	iapdf	Mektoub Packer	a	the	Mektoub Packers		the	Desert Mektoub with excellent constitution
_0000000000000000	iapdl	Mektoub Packer	a	the	Mektoub Packers		the	
_0000000000000000	iapf	Mektoub Packer	a	the	Mektoub Packers		the	Forest Mektoub with very poor constitution
_0000000000000000	iapfc	Mektoub Packer	a	the	Mektoub Packers		the	Forest Mektoub with poor constitution
_0000000000000000	iapfd	Mektoub Packer	a	the	Mektoub Packers		the	Forest Mektoub with average constitution
_0000000000000000	iapfe	Mektoub Packer	a	the	Mektoub Packers		the	Forest Mektoub with strong constitution
_0000000000000000	iapff	Mektoub Packer	a	the	Mektoub Packers		the	Forest Mektoub with excellent constitution
_0000000000000000	iapj	Mektoub Packer	a	the	Mektoub Packers		the	Jungle Mektoub with very poor constitution
_0000000000000000	iapjc	Mektoub Packer	a	the	Mektoub Packers		the	Jungle Mektoub with poor constitution
_0000000000000000	iapjd	Mektoub Packer	a	the	Mektoub Packers		the	Jungle Mektoub with average constitution
_0000000000000000	iapje	Mektoub Packer	a	the	Mektoub Packers		the	Jungle Mektoub with strong constitution
_0000000000000000	iapjf	Mektoub Packer	a	the	Mektoub Packers		the	Jungle Mektoub with excellent constitution
_0000000000000000	iapl	Mektoub Packer	a	the	Mektoub Packers		the	Lakes Mektoub with very poor constitution
_0000000000000000	iaplc	Mektoub Packer	a	the	Mektoub Packers		the	Lakes Mektoub with poor constitution
_0000000000000000	iapld	Mektoub Packer	a	the	Mektoub Packers		the	Lakes Mektoub with average constitution
_0000000000000000	iaple	Mektoub Packer	a	the	Mektoub Packers		the	Lakes Mektoub with strong constitution
_0000000000000000	iaplf	Mektoub Packer	a	the	Mektoub Packers		the	Lakes Mektoub with excellent constitution
_0000000000000000	iapsd	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Desert Mektoub with very feeble constitution
_0000000000000000	iapsdc	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Desert Mektoub with feeble constitution
_0000000000000000	iapsdd	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Desert Mektoub with average constitution
_0000000000000000	iapsde	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Desert Mektoub with above average constitution
_0000000000000000	iapsdf	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Desert Mektoub with excellent constitution
_0000000000000000	iapsf	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Forest Mektoub with very feeble constitution
_0000000000000000	iapsfc	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Forest Mektoub with feeble constitution
_0000000000000000	iapsfd	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Forest Mektoub with average constitution
_0000000000000000	iapsfe	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Forest Mektoub with above average constitution
_0000000000000000	iapsff	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Forest Mektoub with excellent constitution
_0000000000000000	iapsj	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Jungle Mektoub with very feeble constitution
_0000000000000000	iapsjc	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Jungle Mektoub with feeble constitution
_0000000000000000	iapsjd	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Jungle Mektoub with average constitution
_0000000000000000	iapsje	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Jungle Mektoub with above average constitution
_0000000000000000	iapsjf	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Jungle Mektoub with excellent constitution
_0000000000000000	iapsl	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Lakes Mektoub with very feeble constitution
_0000000000000000	iapslc	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Lakes Mektoub with feeble constitution
_0000000000000000	iapsld	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Lakes Mektoub with average constitution
_0000000000000000	iapsle	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Lakes Mektoub with above average constitution
_0000000000000000	iapslf	Mektoub Packer	a	the	Mektoub Packers		the	Rapid Lakes Mektoub with excellent constitution
_0000000000000000	iasd	Mektoub Mount	a	the	Mektoub Mounts		the	Desert Mektoub Mount
_0000000000000000	iasf	Mektoub Mount	a	the	Mektoub Mounts		the	Forest Mektoub Mount
_0000000000000000	iasj	Mektoub Mount	a	the	Mektoub Mounts		the	Jungle Mektoub Mount
_0000000000000000	iasl	Mektoub Mount	a	the	Mektoub Mounts		the	Lakes Mektoub Mount
_0000000000000000	iasl_gm	Tenwo	a	the	Tenwo		the	
_0000000000000000	icbm1bm	Nanka Mace of the Sacred Sap	some	the	Nanka Maces of the Sacred Sap		the	
_0000000000000000	icbm1bm_2	Nanka Mace of the Black Circle	a	the	Nanka Maces of the Black Circle		the	
_0000000000000000	icbm1bm_3	Nanka Mace of the Gibads	a	the	Nanka Maces of the Gibads		the	
_0000000000000000	icbm1bs	Eternal Tree Shopan Shaft	an	the	Eternal Tree Shopan Shafts		the	
_0000000000000000	icbm1bs_2	Shopan Staff of the Sap Gleaners	a	the	Shopan Staffs of the Sap Gleaners		the	
_0000000000000000	icbm1bs_3	Shopan Staff of the Masters of the Goo	a	the	Shopan Staffs of the Masters of the Goo		the	
_0000000000000000	icbm1pd	Fyler Dagger of the Corsairs	a	the	Fyler Daggers of the Corsairs		the	
_0000000000000000	icbm1pd_2	Fyler Dagger of the Goo Heads	a	the	Fyler Daggers of the Goo Heads		the	
_0000000000000000	icbm1pd_3	Fyler Dagger of the Cuzans	a	the	Fyler Daggers of the Cuzans		the	
_0000000000000000	icbm1ps	Palor Spear of the Hamazans	a	the	Palor Spears of the Hamazans		the	
_0000000000000000	icbm1ps_2	Palor Spear of The Arid Matis	a	the	Palor Spears of The Arid Matis		the	
_0000000000000000	icbm1ps_3	Palor Spear of the Sap Slaves	a	the	Palor Spears of the Sap Slaves		the	
_0000000000000000	icbm1sa	Cleven Axe of the Leviers	a	the	Cleven Axes of the Leviers		the	
_0000000000000000	icbm1sa_2	Cleven Axe of the Renegades	a	the	Cleven Axes of the Renegades		the	
_0000000000000000	icbm1sa_3	Cleven Axe of the Fraiders	a	the	Cleven Axes of the Fraiders		the	
_0000000000000000	icbm1ss	Tanner Sword of the Smugglers	a	the	Tanner Swords of the Smugglers		the	
_0000000000000000	icbm1ss_2	Tanner Sword of the Slash and Burn	a	the	Tanner Swords of the Slash and Burn		the	
_0000000000000000	icbm1ss_3	Tanner Sword of the Lagoon Brothers	a	the	Tanner Swords of the Lagoon Brothers		the	
_0000000000000000	icbm2bm	Kanka Mace of the Tutors	a	the	Kanka Maces of the Tutors		the	
_0000000000000000	icbm2bm_2	Kanka Mace of the Recoverers	a	the	Kanka Maces of the Recoverers		the	
_0000000000000000	icbm2pp	Krop Pike of the Border Guards	a	the	Krop Pikes of the Matisian Border Guards		the	
_0000000000000000	icbm2pp_2	Krop Pike of the Kitin Gatherers	a	the	Krop Pikes of the Kitin Gatherers		the	
_0000000000000000	icbm2pp_3	Krop Pike of the Ancient Dryads	a	the	Krop Pikes of the Ancient Dryads		the	
_0000000000000000	icbm2sa	Retch Axe of the Barkers	a	the	Retch Axes of the Barkers		the	
_0000000000000000	icbm2sa_2	Retch Axe of the Woven Bridles	a	the	Retch Axes of the Woven Bridles		the	
_0000000000000000	icbm2sa_3	Retch Axe of the Watchers	a	the	Retch Axes of the Watchers		the	
_0000000000000000	icbm2ss	Flence Sword of the Silt Sculptors	a	the	Flence Swords of the Silt Sculptors		the	
_0000000000000000	icbm2ss_2	Flence Sword of the Ecowarriors	a	the	Flence Swords of the Ecowarriors		the	
_0000000000000000	icbr1b	Fletcher Bowpistol of the Green Seeds	a	the	Fletcher Bowpistols of the Green Seeds		the	
_0000000000000000	icbr1b_2	Fletcher Bowpistol of the Chlorogoos	a	the	Fletcher Bowpistols of the Chlorogoos		the	
_0000000000000000	icbr1b_3	Fletcher Bowpistol of the Cockroaches	a	the	Fletcher Bowpistols of the Cockroaches		the	
_0000000000000000	icbr1p	Maka Pistol of the First Deserters	a	the	Maka Pistols of the First Deserters		the	
_0000000000000000	icbr1p_2	Maka Pistol of the Darkening Sap	some	the	Maka Pistols of the Darkening Sap		the	
