*HASH_VALUE	bot name	translated name	sheet_name		
0000000000000000	Chief squad	Lini Cuilli			
0000000000000000	chosia	Varo Ciochio			
0000000000000000	choupius	Varo Frendi	matis_guard_m_f		
0000000000000000	chrisus	Lini Libi			
0000000000000000	city hall module	Lini Gindi			
0000000000000000	city hall module II	Varo Cindi			
0000000000000000	crafting_tools_merchant	Sirgio Benio			
0000000000000000	danielus	Lini Ciorello			
0000000000000000	davidus	Sirgio Chialli			
0000000000000000	druss	Sirgio Cirinia	maha1		
0000000000000000	eamus	Sirgio Cuigno			
0000000000000000	eamzys	Sirgio Anidi			
0000000000000000	eanexys	Lini Frendi	matis_guard_m_f		
0000000000000000	eaxyus	Sirgio Anillo	matis_guard_m_h		
0000000000000000	efunsys	Lini Antodo	maha1_b		
0000000000000000	efus	Lini Cuildo			
0000000000000000	efyus	Varo Cuivaldo			
0000000000000000	efyzyus	Varo Cuichini			
0000000000000000	elsanae	Anibre Anibi	matis_guard_m_h		
0000000000000000	Elszys	Sirgio Frecco			
0000000000000000	emalsys	Sirgio Antondi			
0000000000000000	Emezyus	Varo Berinia			
0000000000000000	emmevus	Varo Anigno			
0000000000000000	emtus	Sirgio Chiarello	matis_guard_m_h		
0000000000000000	emuvyus	Sirgio Cioni			
0000000000000000	emxxys	Varo Chiano	matis_guard_m_h		
0000000000000000	Emzys	Sirgio Anisti			
0000000000000000	ennla	Sirgio Anilo			
0000000000000000	enus	Lini Aninti	maha1		
0000000000000000	enys	Varo Linia	mahc1_b		
0000000000000000	eseanzyus	Varo Cuiri			
0000000000000000	Esezys	Varo Bendi			
0000000000000000	eslavmnus	Lini Lillo	mahc1_b		
0000000000000000	esmus	Miaero Zachini			
0000000000000000	esus	Sirgio Givaldo	mafa1old		
0000000000000000	esys	Lini Antondi			
0000000000000000	Esyus	Lini Gilli			
0000000000000000	ettaltyus	Varo Chiabi	mahc2		
0000000000000000	etys	Varo Anilli			
0000000000000000	etyus	Lini Anichini			
0000000000000000	etzys	Lini Cuisti			
0000000000000000	eufssus	Varo Ciorini	matis_guard_m_h		
0000000000000000	eulsyus	Sirgio Lilo			
0000000000000000	eunlyus	Lini Cuiri			
0000000000000000	eununsys	Sirgio Frezzo	matis_guard_m_f		
0000000000000000	eusutlys	Varo Antori	matis_guard_m_h		
0000000000000000	euxyus	Sirgio Cuirinia			
0000000000000000	evltys	Sirgio Lichini	maha1		
0000000000000000	Evlys	Lini Gibi			
0000000000000000	evuvus	Sirgio Anilli			
0000000000000000	evynnus	Sirgio Ciopi	matis_guard_m_h		
0000000000000000	evyus	Lini Ciodera			
0000000000000000	executionner	Lini Chialli			
0000000000000000	exntalyus	Varo Frenti	matis_guard_m_h		
0000000000000000	exumyus	Varo Frechini			
0000000000000000	exus	Lini Becco			
0000000000000000	exys	Sirgio Antodera			
0000000000000000	exyus	Varo Chianio	maha1		
0000000000000000	eyfexsys	Lini Benio			
0000000000000000	eyfyus	Sirgio Frerini	mahc1mid		
0000000000000000	eynfus	Varo Cuipi			
0000000000000000	eynvtus	Varo Chiachini	mahc1old		
0000000000000000	eynytus	Lini Cirello	mahc1		
0000000000000000	eytetlus	Sirgio Berini	matis_guard_m_h		
0000000000000000	ezmelys	Varo Ciori			
0000000000000000	eznutys	Lini Chiasi			
0000000000000000	ezus	Sirgio Cini			
0000000000000000	ezzmyus	Lini Civaldo			
0000000000000000	falxnyus	Lini Chiagno	matis_guard_m_h		
0000000000000000	Fatlyus	Varo Gido			
0000000000000000	Faunfys	Lini Cicco			
0000000000000000	fazus	Sirgio Berello			
0000000000000000	feulynlus	Varo Ciri			
0000000000000000	ftexvys	Lini Benia	mafc2_a		
0000000000000000	fuavsus	Varo Berini	mahc1mid		
0000000000000000	fufasmys	Varo Bezzo	matis_guard_m_h		
0000000000000000	fumaltmys	Varo Antocco			
0000000000000000	fumlus	Varo Cinio	matis_guard_m_h		
0000000000000000	fxutlus	Lini Antochini	maha2		
0000000000000000	FYROS_JEWEL - mahc 5	Lini Bedera			
0000000000000000	FYROS_RANGE_WEAPON - mahc 15	Lini Anisi			
0000000000000000	Gaeluys	Sirgio Bebi			
0000000000000000	Greenhouse	Varo Anildo			
0000000000000000	guard	Lini Licco			
0000000000000000	guards_village_indoor	Lini Bepi			
0000000000000000	guards_village_indoor 0	Lini Frerinia			
0000000000000000	guards_village_indoor2	Lini Girello			
0000000000000000	guards_village_outdoor	Sirgio Anidera			
0000000000000000	guards_village_outdoor 0	Varo Chiari			
0000000000000000	guards_village_outdoor2	Varo Lichio			
0000000000000000	guillaumus	Sirgio Antosti			
0000000000000000	h_armor_merchant	Sirgio Lildo			
0000000000000000	halius	Sirgio Anildo	maha1		
0000000000000000	haluisu	Varo Beni			
0000000000000000	haolius	Lini Chiani	matis_guard_m_h		
0000000000000000	harvest_tools_merchant	Sirgio Girello			
0000000000000000	harvester_rolemaster	Sirgio Anipi			
0000000000000000	healer_rolemaster	Lini Ciocco			
0000000000000000	hillius	Varo Cuidera	maha1		
0000000000000000	huniniuys	Lini Anidera			
0000000000000000	hyrnus	Sirgio Gipi	matis_guard_m_h		
0000000000000000	jewel_merchant	Sirgio Cionti			
0000000000000000	jeweller's shop	Sirgio Cindi			
0000000000000000	jewels and RM shop	Varo Cuinti			
0000000000000000	Kami	Sirgio Beldo			
0000000000000000	Kami pact giver	Varo Frevaldo			
0000000000000000	Karavan pact giver	Sirgio Ciodi			
0000000000000000	khaisus	Sirgio Anicco	matis_guard_m_f		
0000000000000000	kwaduis	Varo Ciosi	matis_guard_m_h		
0000000000000000	l_armor_merchant	Varo Cuinio			
0000000000000000	lalfynus	Sirgio Chiadi			
0000000000000000	lamenys	Lini Chiania			
0000000000000000	Lasxtus	Varo Antolo			
0000000000000000	laveasemmyus	Varo Cuirinia	mahc1		
0000000000000000	lavemyus	Sirgio Antonio			
0000000000000000	leanvus	Sirgio Frello			
0000000000000000	leavlae	Sirgio Cuidera	matis_guard_m_h		
0000000000000000	leavxus	Varo Anini	mahc3old		
0000000000000000	leazxa	Sirgio Freno			
0000000000000000	lefmnyus	Lini Cuino			
0000000000000000	legionnaire	Lini Aninia			
0000000000000000	lenaumnys	Lini Frerini	matis_guard_m_h		
0000000000000000	lenus	Lini Freno			
0000000000000000	lesstvys	Varo Gini			
0000000000000000	leysmus	Lini Lindi			
0000000000000000	lfytys	Sirgio Ciodo			
0000000000000000	lmuallyus	Lini Beno			
0000000000000000	lnuxys	Sirgio Chiagno			
0000000000000000	lsalys	Sirgio Cilo			
0000000000000000	lufaflys	Varo Licco	matis_guard_m_f		
0000000000000000	lumxtus	Varo Ciogno			
0000000000000000	Luslyus	Lini Antobi			
0000000000000000	luszus	Sirgio Gilo			
0000000000000000	luxvus	Sirgio Cillo	mafa3mid		
0000000000000000	m_armor_merchant	Lini Begno			
0000000000000000	maevys	Varo Cuido			
0000000000000000	marcus	Varo Chiasti			
0000000000000000	masvus	Lini Cilo			
0000000000000000	Matis bandit	Lini Chiari			
0000000000000000	matis convoy	Varo Fresi			
0000000000000000	Matis Corruptor	Lini Ciorini			
0000000000000000	Matis road thief	Lini Frenia			
0000000000000000	Matis thief	Lini Anini			
0000000000000000	matis traveler North C	Varo Gino			
0000000000000000	MATIS_JEWEL - maha 8	Varo Frenio			
0000000000000000	MATIS_MASTER_BUFFER_CASTER - maha 4	Sirgio Ciri			
0000000000000000	MATIS_MASTER_FABER - maha 3	Varo Lilli			
0000000000000000	MATIS_MASTER_HARVESTER - mahc 1	Varo Antopi			
0000000000000000	MATIS_MASTER_HEALER_CASTER - maha 5	Sirgio Cido			
0000000000000000	MATIS_MASTER_TRADER - mahc 2	Lini Anigno			
0000000000000000	MATIS_RANGE_WEAPON - mahc 16	Varo Chiadera			
0000000000000000	mattus	Lini Givaldo			
0000000000000000	Mektoub hunter	Varo Frerinia			
0000000000000000	melee weapon & shield shop	Lini Frechio			
0000000000000000	melee weapon shop	Sirgio Chiacco			
0000000000000000	melee_rolemaster	Lini Antozzo			
0000000000000000	melee_weapons_merchant	Varo Frepi			
0000000000000000	menyus	Varo Antochio	matis_guard_m_h		
0000000000000000	mission officer	Varo Gipi			
0000000000000000	mission officer 0	Varo Cioldo			
0000000000000000	mlevsys	Lini Cisi	matis_guard_m_h		
0000000000000000	mtusys	Lini Antori	matis_guard_m_h		
0000000000000000	muztymus	Lini Anirello			
0000000000000000	mxymys	Varo Antono			
0000000000000000	mystical adept	Varo Bechio			
0000000000000000	mytfyus	Sirgio Anino	matis_guard_m_f		
0000000000000000	Myunzys	Lini Giri			
0000000000000000	mzyzus	Varo Ciovaldo			
0000000000000000	nalmyus	Lini Chiacco			
0000000000000000	naumnyus	Lini Anipi			
0000000000000000	naxzys	Varo Chiandi	mahc1mid		
0000000000000000	nefusyus	Sirgio Anibi			
0000000000000000	neltyus	Lini Berinia			
0000000000000000	nelys	Varo Fredo	matis_guard_m_h		
0000000000000000	nemyus	Varo Ciodera			
0000000000000000	nenfyus	Sirgio Cinia			
0000000000000000	neymfsys	Bandit			
0000000000000000	neynus	Lini Ciodi			
0000000000000000	neyxfyus	Varo Gilli			
0000000000000000	noichyo	Xo-Yuang Biani	zohc1		
0000000000000000	npc_1a	Lini Chiachio			
0000000000000000	npc_1b	Sirgio Antolo			
0000000000000000	npc_1c	Varo Girini			
0000000000000000	npc_1d	Varo Anillo			
0000000000000000	npc_2a	Sirgio Frechio			
0000000000000000	npc_2b	Varo Ginio			
0000000000000000	npc_2c	Varo Cilo			
0000000000000000	npc_2d	Varo Cuirini			
0000000000000000	npc_3a	Sirgio Lillo			
0000000000000000	npc_3b	Varo Ciosti			
0000000000000000	npc_3c	Lini Frenti			
0000000000000000	npc_3d	Varo Antonio			
0000000000000000	npc_4a	Varo Chiarini			
0000000000000000	npc_4b	Lini Cuinia			
0000000000000000	npc_4c	Lini Gido			
0000000000000000	npc_4d	Sirgio Beri			
0000000000000000	npc_5a	Sirgio Ciosi			
0000000000000000	npc_5b	Sirgio Cino			
0000000000000000	npc_5c	Varo Benio			
0000000000000000	npc_5d	Sirgio Lido			
0000000000000000	npc_esc_1a	Lini Fresi			
0000000000000000	npc_esc_1b	Varo Cichio			
0000000000000000	npc_esc_1c	Sirgio Cuildo			
0000000000000000	npc_esc_1d	Lini Anillo			
0000000000000000	npc_esc_2a	Sirgio Antochio			
0000000000000000	npc_esc_2b	Varo Ciorinia			
0000000000000000	npc_esc_2c	Varo Ginia			
0000000000000000	npc_esc_2d	Sirgio Antollo			
0000000000000000	npc_esc_3a	Varo Lini			
0000000000000000	npc_esc_3b	Varo Cido			
0000000000000000	npc_esc_3c	Varo Antosti			
0000000000000000	npc_esc_3d	Lini Cioni			
0000000000000000	npc_esc_4a	Lini Belli			
0000000000000000	npc_esc_4b	Sirgio Fredo			
0000000000000000	npc_esc_4c	Lini Antodera			
0000000000000000	npc_esc_4d	Varo Fresti			
0000000000000000	npc_esc_5a	Sirgio Cuidi			
0000000000000000	npc_esc_5b	Varo Anido			
0000000000000000	npc_esc_5c	Sirgio Chiandi			
0000000000000000	npc_esc_5d	Sirgio Antodi			
0000000000000000	npc_group_0	Sirgio Antori			
0000000000000000	npc_sb_2f	Varo Begno			
0000000000000000	npc_sb_4f	Lini Antopi			
0000000000000000	nufuslus	Sirgio Bevaldo	mahc1		
0000000000000000	nulylus	Sirgio Cilli	matis_guard_m_f		
0000000000000000	nunlus	Sirgio Anivaldo	mahc1mid		
0000000000000000	Nuysus	Lini Bedi			
0000000000000000	nyguys	Varo Antodera	mahc2		
0000000000000000	Nylfmyus	Varo Lidi			
0000000000000000	nynlys	Varo Gindi			
0000000000000000	nyusus	Sirgio Cuiri			
0000000000000000	nyuxys	Sirgio Ciori			
0000000000000000	nyvtys	Varo Chiachio			
0000000000000000	olivus	Sirgio Chiarini			
0000000000000000	Patrol Squad	Varo Gisi			
0000000000000000	Patrol squad 2	Varo Aninti			
0000000000000000	Patrol squad 3	Sirgio Bendi			
0000000000000000	plan shop	Lini Anido			
0000000000000000	private_guild_concierge	Sirgio Ligno			
0000000000000000	public_guild_concierge	Lini Cuichio			
0000000000000000	range weapon and ammo shop	Lini Cino			
0000000000000000	range_weapons_merchant	Anibre Anichio			
0000000000000000	ranger_rolemaster	Lini Chianio			
0000000000000000	raw_material_merchant	Sirgio Gichini			
0000000000000000	register	Varo Cuisi			
0000000000000000	Robber wood thief	Varo Anisi			
0000000000000000	rolmaster	Lini Chiallo			
0000000000000000	saesys	Lini Chiazzo			
0000000000000000	savsanus	Lini Chiarinia			
0000000000000000	saxyus	Sirgio Frelli			
0000000000000000	saysnys	Sirgio Cuinio			
0000000000000000	senyus	Lini Fresti	matis_guard_m_h		
0000000000000000	setsnus	Varo Cilli	matis_guard_m_f		
0000000000000000	shields_merchant	Sirgio Ciondi			
0000000000000000	shopkeepers	Lini Lidera			
0000000000000000	snaymus	Lini Anilo			
0000000000000000	stableboy_merchant	Lini Frello			
0000000000000000	stefanus	Lini Chiapi			
0000000000000000	steward	Varo Cuichio			
0000000000000000	sufyus	Lini Girinia	mahc3		
0000000000000000	suxyus	Varo Ciobi			
0000000000000000	sysius	Lini Fregno	matis_guard_m_f		
0000000000000000	sytzmys	Lini Bevaldo			
0000000000000000	syvusmus	Varo Cionti			
0000000000000000	taming_tools_merchant	Lini Cizzo			
0000000000000000	tavern	Varo Ciozzo			
0000000000000000	temlae	Lini Cuipi			
0000000000000000	temp	Varo Chiado			
0000000000000000	Temp Guild Save	Varo Cisi			
0000000000000000	tesus	Varo Anicco			
0000000000000000	teulzefttus	Sirgio Cuichio			
0000000000000000	thomus	Lini Bendi			
0000000000000000	tools shop	Varo Chiapi			
0000000000000000	training_tools_merchant	Varo Lindi			
0000000000000000	treat_adept	Sirgio Cionia			
0000000000000000	treat_apprentice	Varo Gisti			
0000000000000000	TRYKER_JEWEL - maha 7	Sirgio Giri			
0000000000000000	TRYKER_MASTER_MELEE_FIGHTER - mahc 8	Sirgio Anirinia			
0000000000000000	TRYKER_MASTER_RANGE_FIGHTER - mahu 7	Varo Chiavaldo			
0000000000000000	tusyvys	Varo Chiarello			
0000000000000000	tutfyus	Lini Chiarello			
0000000000000000	Tuxsyus	Sirgio Cuirini			
0000000000000000	tuymeytnmus	Sirgio Antorini			
0000000000000000	tvymfus	Sirgio Cuibi			
0000000000000000	tyaxlyus	Lini Gidi			
0000000000000000	tynezys	Lini Cido			
0000000000000000	uafnys	Sirgio Beno			
0000000000000000	uaftyus	Sirgio Gidera			
0000000000000000	uamfus	Varo Ginti			
0000000000000000	uanmylstus	Sirgio Antobi			
0000000000000000	uantus	Lini Antonio	matis_guard_m_f		
0000000000000000	uatyus	Lini Cuini	mahc1		
0000000000000000	Uavus	Sirgio Freldo			
0000000000000000	uaxyus	Sirgio Antopi	matis_guard_m_f		
0000000000000000	uemflys	Lini Cuidi	matis_guard_m_f		
0000000000000000	uemzus	Sirgio Cirini	matis_guard_m_h		
0000000000000000	ufnnus	Lini Beri			
0000000000000000	ufyus	Lini Ciosi			
0000000000000000	ulmesus	Sirgio Ciorini			
0000000000000000	ulus	Varo Bedi			
0000000000000000	ulusyus	Sirgio Chiavaldo			
0000000000000000	ulyus	Lini Antorini			
0000000000000000	umenyus	Sirgio Chiachio			
0000000000000000	Umnus	Varo Chialli			
0000000000000000	umvus	Varo Anirini	maha1old		
0000000000000000	umys	Sirgio Frenia	matis_guard_m_h		
0000000000000000	Umyus	Varo Bevaldo			
0000000000000000	Umyuss	Sirgio Fregno			
0000000000000000	unsus	Varo Antorello	matis_guard_m_h		
0000000000000000	unzus	Sirgio Cuindi			
0000000000000000	usilius	Varo Cildo	matis_guard_m_h		
0000000000000000	usmus	Lini Cuidera			
0000000000000000	usstus	Sirgio Besti	maha1		
0000000000000000	ustilus	Varo Ciolli	matis_guard_m_f		
0000000000000000	usys	Varo Chiacco	mafa2		
0000000000000000	usyss	Lini Bedo			
0000000000000000	uszys	Sirgio Licco	matis_guard_m_h		
0000000000000000	utatyus	Sirgio Frerinia			
0000000000000000	utftlus	Varo Gichini	matis_guard_m_f		
0000000000000000	utiluus	Varo Antogno	matis_guard_m_f		
0000000000000000	utmmus	Sirgio Antosi			
0000000000000000	Utyus	Lini Ciobi			
0000000000000000	utzzyus	Lini Chiachini	matis_guard_m_h		
0000000000000000	uvxus	Sirgio Becco			
0000000000000000	uvzus	Sirgio Cuini	mahc1mid		
0000000000000000	Uxus	Lini Gidera			
0000000000000000	uxysuyus	Varo Libi	matis_guard_m_h		
0000000000000000	uxyus	Lini Antolo	matis_guard_m_h		
0000000000000000	uyffys	Varo Giri	matis_guard_m_h		
0000000000000000	uyfyus	Varo Fredera			
0000000000000000	uylys	Lini Cirini			
0000000000000000	uymys	Varo Anindi	matis_guard_m_h		
0000000000000000	uzettus	Varo Frenia	mahc1mid		
0000000000000000	Uzllys	Sirgio Gildo			
0000000000000000	uzus	Lini Ciollo	mahc1		
0000000000000000	uzzys	Lini Cuichini			
0000000000000000	vafuvys	Varo Bebi			
0000000000000000	valyus	Lini Anizzo			
0000000000000000	vanetyus	Lini Antonia	mafa1_c		
0000000000000000	vasys	Sirgio Ciosti	mafc1mid		
0000000000000000	vazesva	Lini Cionio	matis_guard_m_f		
0000000000000000	velfnus	Sirgio Chiachini			
0000000000000000	vemvus	Lini Frerello			
0000000000000000	vendeur	Sirgio Cuilo			
0000000000000000	Vfytyus	Lini Cionia			
0000000000000000	viktuys	Varo Cirello			
0000000000000000	village_concierge	Lini Lino			
0000000000000000	vsuxus	Lini Cionti	mafc3_b		
0000000000000000	vtulmelys	Varo Bechini			
0000000000000000	Vustyus	Sirgio Chiallo			
0000000000000000	vyzus	Sirgio Lini	matis_guard_m_h		
0000000000000000	warlock	Varo Cino			
0000000000000000	wazus	Lini Frelo	matis_guard_m_h		
0000000000000000	welcomer	Lini Antono			
0000000000000000	workshop and RM	Lini Gildo			
0000000000000000	xaetyus	Sirgio Anisi	mafu1_a		
0000000000000000	xamzvusys	Anibre Anidera			
0000000000000000	xaufus	Sirgio Ciogno			
0000000000000000	xelvus	Sirgio Cioldo			
0000000000000000	xenytyus	Lini Lilo	matis_guard_m_f		
0000000000000000	xeslzys	Varo Lilo			
0000000000000000	xesmzys	Varo Antoni			
0000000000000000	Xesus	Varo Chiania			
0000000000000000	Xetzfus	Lini Cipi			
0000000000000000	xeuttus	Anibre Anicco			
0000000000000000	xeuvus	Sirgio Gigno			
0000000000000000	xnanyus	Lini Antorinia	mahc3		
0000000000000000	xuanfyus	Sirgio Anini			
0000000000000000	xunxaxlmys	Varo Cichini			
0000000000000000	xutmyus	Varo Chiazzo	matis_guard_m_h		
0000000000000000	xuymfys	Sirgio Gino			
0000000000000000	xyus	Varo Antonti	mahc1old		
0000000000000000	xyuzus	Sirgio Antolli			
0000000000000000	Yafnlnus	Sirgio Antocco			
0000000000000000	yalmys	Lini Freri	matis_guard_m_f		
0000000000000000	yamsus	Varo Antolli			
0000000000000000	yamsys	Varo Chiani			
0000000000000000	yasmyus	Lini Chiado			
0000000000000000	Yaxafnyu	Varo Cuigno			
0000000000000000	yazlys	Lini Bechio			
0000000000000000	yazus	Lini Cuirinia			
0000000000000000	yesnyus	Lini Ciozzo	matis_guard_m_h		
0000000000000000	yetlus	Varo Anirello			
0000000000000000	yetys	Sirgio Antonti	maha1_a		
0000000000000000	yevyus	Lini Cidi			
0000000000000000	yexus	Sirgio Gindi	matis_guard_m_h		
0000000000000000	yexxyus	Varo Cirini	maha1		
0000000000000000	Yfnsus	Lini Lini			
0000000000000000	yfys	Varo Cicco	mafa1mid		
0000000000000000	yfyus	Lini Chianti			
0000000000000000	Ylaxus	Varo Freri			
0000000000000000	ylsus	Lini Cuindi	mahc1		
0000000000000000	ylvyus	Varo Gildo	mahc1		
0000000000000000	ymus	Varo Ciocco			
0000000000000000	ynmvus	Lini Chiadi	matis_guard_m_f		
0000000000000000	Ynnus	Varo Ciorello			
0000000000000000	ynnys	Sirgio Chiari			
0000000000000000	yntys	Lini Bezzo	mafc1		
0000000000000000	ynunyus	Varo Girello	matis_guard_m_h		
0000000000000000	ynus	Varo Anivaldo	mafc1mid		
0000000000000000	Ynzus	Varo Anilo			
0000000000000000	ysufsus	Lini Frechini	mahc1		
0000000000000000	ysysus	Varo Lichini	matis_guard_m_h		
0000000000000000	ysyus	Lini Besi	mahc1		
0000000000000000	ytys	Sirgio Cuicco	maha1		
0000000000000000	Yufamnslus	Varo Gidi			
0000000000000000	yulsyus	Varo Givaldo	mafa1_b		
0000000000000000	yulyus	Lini Chiabi	mafa1_c		
0000000000000000	yunvus	Varo Bepi	maha1		
0000000000000000	yus	Lini Gino	matis_guard_m_h		
0000000000000000	yusis	Varo Antorini			
0000000000000000	yusyus	Lini Cirinia	mahc1		
0000000000000000	yutnyus	Sirgio Lilli	mahc3_a		
0000000000000000	Yutyus	Sirgio Ciono			
0000000000000000	Yvfllys	Lini Antogno			
0000000000000000	yvvus	Sirgio Antono	mahc2		
0000000000000000	yvyus	Lini Gicco			
0000000000000000	yxvus	Lini Cuinti	matis_guard_m_h		
0000000000000000	yxys	Sirgio Cizzo			
0000000000000000	yxyus	Sirgio Cichini			
0000000000000000	Yzutys	Sirgio Cinti			
0000000000000000	zamzys	Varo Beno			
0000000000000000	zasmfxus	Sirgio Fresti	maha1		
0000000000000000	zatnyus	Sirgio Ginia			
0000000000000000	zaxamyus	Varo Ciolo			
0000000000000000	zaxfus	Sirgio Cidi			
0000000000000000	zexxususus	Varo Antovaldo	matis_guard_m_f		
0000000000000000	zeysys	Sirgio Cirello			
0000000000000000	ZORAI_JEWEL - maha 6	Varo Cionia			
0000000000000000	ZORAI_RANGE_WEAPON - mahu 14	Lini Cuigno			
0000000000000000	Ztaunmys	Varo Cuisti			
0000000000000000	zunslymlys	Varo Gillo	maha3_b		
0000000000000000	zutyus	Varo Bedera			
0000000000000000	zuymenvus	Sirgio Chiabi			
0000000000000000	zvuavus	Sirgio Cildo			
0000000000000000	zvulfus	Sirgio Antorello			
0000000000000000	zynvevyus	Varo Lido			
0000000000000000	zyuluxmus	Sirgio Gidi			
0000000000000000	zyvalys	Sirgio Chialo	matis_guard_m_f		
0000000000000000	zyzmmus	Sirgio Antoni			
0000000000000000	FYROS_MELEE_WEAPON - trfa 11	FYROS_MELEE_WEAPON - trfa 11			
0000000000000000	FYROS_PLAN_LARMOR - trfu 11	FYROS_PLAN_LARMOR - trfu 11			
0000000000000000	MATIS_MELEE_WEAPON - trfa 12	MATIS_MELEE_WEAPON - trfa 12			
