*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
_-	ccagd3	Pestiferous Gingo	a	the			Pestiferous Gingos		the
_-	ccagd4	Raving Gingo	a	the			Raving Gingos		the
_-	ccage1	Pustulous Gingo	a	the			Pustulous Gingos		the
_-	ccage2	Seeping Gingo	a	the			Seeping Gingos		the
_-	ccage3	Foaming Gingo	a	the			Foaming Gingos		the
_-	ccage4	Revolting Gingo	a	the			Revolting Gingos		the
_-	ccagf1	Demented Gingo	a	the			Demented Gingos		the
_-	ccagf2	Frenzied Gingo	a	the			Frenzied Gingos		the
_-	ccagf3	Fiendish Gingo	a	the			Fiendish Gingos		the
_-	ccagf4	Lethal Chonari							the
_-	ccaja1	Weeny Gingo	a	the			Weeny Gingos		the
_-	ccaja2	Puny Gingo	a	the			Puny Gingos		the
_-	ccaja3	Young Gingo	a	the			Young Gingos		the
_-	ccaja4	Mild Gingo	a	the			Mild Gingos		the
_-	ccajb7	Ginkya							
_-	ccajc7	Ginkya							
_-	ccajd1	Roaring Gingo	a	the			Roaring Gingos		the
_-	ccajd2	Marauding Gingo	a	the			Marauding Gingos		the
_-	ccajd3	Hunting Gingo	a	the			Hunting Gingos		the
_-	ccajd4	Prowling Gingo	a	the			Prowling Gingos		the
_-	ccajd5	Freneq	a	the					
_-	ccajd7	Ginkya							
_-	ccaje1	Preying Gingo	a	the			Preying Gingos		the
_-	ccaje2	Raging Gingo	a	the			Raging Gingos		the
_-	ccaje3	Fearsome Gingo	a	the			Fearsome Gingos		the
_-	ccaje4	Huge Gingo	a	the			Huge Gingos		the
_-	ccaje5	Maniah	a	the					
_-	ccaje7	Ginkya							
_-	ccaje8	Demolisher Gingo	a	the					
_-	ccajf7	Ginkya							
_-	ccalb7	Ginkan							
_-	ccalc7	Ginkan							
_-	ccald7	Ginkan							
_-	ccale7	Ginkan							
_-	ccalf7	Ginkan							
_-	ccapb7	Ginkoo							
_-	ccapc7	Ginkoo							
_-	ccapd7	Ginkoo							
_-	ccape7	Ginkoo							
_-	ccapf7	Ginkoo							
_-	CCBCF4	Clopper Mortel	un	le	du	au	Cloppers Mortels	des	les
_-	ccbda1	Weeny Clopper	a	the			Weeny Cloppers		the
_-	ccbda2	Puny Clopper	a	the			Puny Cloppers		the
_-	ccbda3	Young Clopper	a	the			Young Cloppers		the
_-	ccbda4	Mild Clopper	a	the			Mild Cloppers		the
_-	ccbdb1	Vigorous Clopper	a	the			Vigorous Cloppers		the
_-	ccbdb2	Growling Clopper	a	the			Growling Cloppers		the
_-	ccbdb3	Scowling Clopper	a	the			Scowling Cloppers		the
_-	ccbdb4	Baying Clopper	a	the			Baying Cloppers		the
_-	ccbdb7	Clopperketh							
_-	ccbdc1	Scary Clopper	a	the			Scary Cloppers		the
_-	ccbdc2	Malicious Clopper	a	the			Malicious Cloppers		the
_-	ccbdc3	Dangerous Clopper	a	the			Dangerous Cloppers		the
_-	ccbdc4	Menacing Clopper	a	the			Menacing Cloppers		the
_-	ccbdc7	Clopperketh							
_-	ccbdd7	Clopperketh							
_-	ccbde5	Nekothus	a	the			Nekothuss		the
_-	ccbde7	Clopperketh							
_-	ccbde8	Slayer Clopper	a	the					
_-	ccbdf7	Clopperketh							
_-	ccbfb7	Clopperkin							
_-	ccbfc7	Clopperkin							
_-	ccbfd7	Clopperkin							
_-	ccbfe7	Clopperkin							
_-	ccbff7	Clopperkin							
_-	ccbga1	Impure Clopper	an	the			Impure Cloppers		the
_-	ccbga2	Blighted Clopper	a	the			Blighted Cloppers		the
_-	ccbga3	Contaminated Clopper	a	the			Contaminated Cloppers		the
_-	ccbga4	Infected Clopper	an	the			Infected Cloppers		the
_-	ccbgb1	Nauseous Clopper	a	the			Nauseous Cloppers		the
_-	ccbgb2	Stinking Clopper	a	the			Stinking Cloppers		the
_-	ccbgb3	Morbid Clopper	a	the			Morbid Cloppers		the
_-	ccbgb4	Poisoned Clopper	a	the			Poisoned Cloppers		the
_-	ccbgc1	Plagued Clopper	a	the			Plagued Cloppers		the
_-	ccbgc2	Sickly  Clopper	a	the			Sickly  Cloppers		the
_-	ccbgc3	Putrescent Clopper	a	the			Putrescent Cloppers		the
_-	ccbgc4	Virulent Clopper	a	the			Virulent Cloppers		the
_-	ccbgd1	Ravaged Clopper	a	the			Ravaged Cloppers		the
_-	ccbgd2	Festering Clopper	a	the			Festering Cloppers		the
_-	ccbgd3	Pestiferous Clopper	a	the			Pestiferous Cloppers		the
_-	ccbgd4	Raving Clopper	a	the			Raving Cloppers		the
_-	ccbge1	Pustulous Clopper	a	the			Pustulous Cloppers		the
_-	ccbge2	Seeping Clopper	a	the			Seeping Cloppers		the
_-	ccbge3	Foaming Clopper	a	the			Foaming Cloppers		the
_-	ccbge4	Revolting Clopper	a	the			Revolting Cloppers		the
_-	ccbgf1	Demented Clopper	a	the			Demented Cloppers		the
_-	ccbgf2	Frenzied Clopper	a	the			Frenzied Cloppers		the
_-	ccbgf3	Fiendish Clopper	a	the			Fiendish Cloppers		the
_-	ccbgf4	Lethal Cococlaw							the
_-	ccbjb7	Clopperkya							
_-	ccbjc7	Clopperkya							
_-	ccbjd7	Clopperkya							
_-	ccbje7	Clopperkya							
_-	ccbjf7	Clopperkya							
_-	ccbla1	Weeny Clopper	a				Weeny Cloppers		the 
_-	ccbla2	Puny Clopper	a				Puny Cloppers		the 
_-	ccblb1	Vigorous Clopper	a				Vigorous Cloppers		the 
_-	ccblb2	Growling Clopper	a				Growling Cloppers		the 
_-	ccblb3	Scowling Clopper	a				Scowling Cloppers		the 
_-	ccblb4	Baying Clopper	a				Baying Cloppers		the 
_-	ccblb7	Clopperkan							
_-	ccblb8	Death Clopper	a	the					
_-	ccblc1	Scary Clopper	a				Scary Cloppers		the 
_-	ccblc2	Malicious Clopper	a				Malicious Cloppers		the 
_-	ccblc3	Dangerous Clopper	a				Dangerous Cloppers		the 
_-	ccblc4	Menacing Clopper	a				Menacing Cloppers		the 
_-	ccblc7	Clopperkan							
_-	ccbld7	Clopperkan							
_-	ccble7	Clopperkan							
_-	ccblf7	Clopperkan							
_-	ccbpa1	Weeny Clopper	a	the			Weeny Cloppers		the
_-	ccbpa2	Puny Clopper	a	the			Puny Cloppers		the
_-	ccbpa3	Young Clopper	a	the			Young Cloppers		the
_-	ccbpa4	Mild Clopper	a	the			Mild Cloppers		the
_-	ccbpb1	Vigorous Clopper	a	the			Vigorous Cloppers		the
_-	ccbpb2	Growling Clopper	a	the			Growling Cloppers		the
_-	ccbpb3	Scowling Clopper	a	the			Scowling Cloppers		the
_-	ccbpb4	Baying Clopper	a	the			Baying Cloppers		the
_-	ccbpb7	Clopperkoo							
_-	ccbpc1	Scary Clopper	a	the			Scary Cloppers		the
_-	ccbpc2	Malicious Clopper	a	the			Malicious Cloppers		the
_-	ccbpc3	Dangerous Clopper	a	the			Dangerous Cloppers		the
_-	ccbpc4	Menacing Clopper	a	the			Menacing Cloppers		the
_-	ccbpc7	Clopperkoo							
_-	ccbpd7	Clopperkoo							
_-	ccbpe7	Clopperkoo							
_-	ccbpf7	Clopperkoo							
_-	CCCCF4	Goari Mortel	un	le	du	au	Goaris Mortels	des	les
_-	cccda1	Weeny Goari	a	the			Weeny Goaris		the
_-	cccda2	Puny Goari	a	the			Puny Goaris		the
_-	cccda3	Young Goari	a	the			Young Goaris		the
_-	cccda4	Mild Goari	a	the			Mild Goaris		the
_-	cccdb1	Vigorous Goari	a	the			Vigorous Goaris		the
_-	cccdb2	Growling Goari	a	the			Growling Goaris		the
_-	cccdb3	Scowling Goari	a	the			Scowling Goaris		the
_-	cccdb4	Baying Goari	a	the			Baying Goaris		the
_-	cccdb7	Goaketh							
_-	cccdc1	Scary Goari	a	the			Scary Goaris		the
_-	cccdc2	Malicious Goari	a	the			Malicious Goaris		the
_-	cccdc3	Dangerous Goari	a	the			Dangerous Goaris		the
_-	cccdc4	Menacing Goari	a	the			Menacing Goaris		the
_-	cccdc7	Goaketh							
_-	cccdc8	Slayer Goari	a	the					
_-	cccdd4	Prowling Goari							
_-	cccdd7	Goaketh							
_-	cccde7	Goaketh							
_-	cccdf7	Goaketh							
_-	cccfb7	Goakin							
_-	cccfc7	Goakin							
_-	cccfd7	Goakin							
_-	cccfe7	Goakin							
_-	cccff7	Goakin							
_-	cccgb1	Nauseous Goari	a				Nauseous Goaris		the
_-	cccgb2	Stinking Goari	a				Stinking Goaris		the
_-	cccgb3	Morbid Goari	a				Morbid Goaris		the
_-	cccgb4	Poisoned Goari	a				Poisoned Goaris		the
_-	cccgc1	Plagued Goari	a				Plagued Goaris		the
_-	cccgc2	Sickly  Goari	a				Sickly  Goaris		the
_-	cccgc3	Putrescent Goari	a				Putrescent Goaris		the
_-	cccgc4	Virulent Goari	a				Virulent Goaris		the
_-	cccgd1	Ravaged Goari	a				Ravaged Goaris		the
_-	cccgd2	Festering Goari	a				Festering Goaris		the
_-	cccgd3	Pestiferous Goari	a				Pestiferous Goaris		the
_-	cccgd4	Raving Goari	a				Raving Goaris		the
_-	cccge1	Pustulous Goari	a				Pustulous Goaris		the
_-	cccge2	Seeping Goari	a				Seeping Goaris		the
_-	cccge3	Foaming Goari	a				Foaming Goaris		the
_-	cccge4	Revolting Goari	a				Revolting Goaris		the
_-	cccgf1	Demented Goari	a				Demented Goaris		the
_-	cccgf2	Frenzied Goari	a				Frenzied Goaris		the
_-	cccgf3	Fiendish Goari	a				Fiendish Goaris		the
_-	cccgf4	Lethal Goari	a				Lethal Goaris		the
_-	cccjb7	Goakya							
_-	cccjc7	Goakya							
_-	cccjd7	Goakya							
_-	cccje7	Goakya							
_-	cccjf7	Goakya							
_-	cccla1	Weeny Goari	a				Weeny Goaris		the
_-	cccla2	Puny Goari	a				Puny Goaris		the
_-	ccclb1	Vigorous Goari	a				Vigorous Goaris		the
_-	ccclb2	Growling Goari	a				Growling Goaris		the
_-	ccclb3	Scowling Goari	a				Scowling Goaris		the
_-	ccclb4	Baying Goari	a				Baying Goaris		the
_-	ccclb7	Goakan							
_-	ccclc7	Goakan							
_-	cccld7	Goakan							
_-	cccle7	Goakan							
_-	ccclf4	Great Goari							
_-	ccclf7	Goakan							
_-	cccpa1	Weeny Goari	a	the			Weeny Goaris		the
_-	cccpa2	Puny Goari	a	the			Puny Goaris		the
_-	cccpa3	Young Goari	a	the			Young Goaris		the
_-	cccpa4	Mild Goari	a	the			Mild Goaris		the
_-	cccpb1	Vigorous Goari	a	the			Vigorous Goaris		the
_-	cccpb2	Growling Goari	a	the			Growling Goaris		the
_-	cccpb3	Scowling Goari	a	the			Scowling Goaris		the
_-	cccpb4	Baying Goari	a	the			Baying Goaris		the
_-	cccpb7	Goakoo							
_-	cccpc1	Scary Goari	a	the			Scary Goaris		the
_-	cccpc2	Malicious Goari	a	the			Malicious Goaris		the
_-	cccpc3	Dangerous Goari	a	the			Dangerous Goaris		the
_-	cccpc4	Menacing Goari	a	the			Menacing Goaris		the
_-	cccpc7	Goakoo							
_-	cccpd7	Goakoo							
_-	cccpe7	Goakoo							
_-	cccpf7	Goakoo							
_-	CCDCF4	Torbak Mortel	un	le	du	au	Torbaks Mortels	des	les
_-	ccddb7	Torketh							
_-	ccddc7	Torketh							
_-	ccddd7	Torketh							
_-	ccdde7	Torketh							
_-	ccddf7	Torketh							
_-	ccdfa1	Weeny Torbak	a	the			Weeny Torbaks		the
_-	ccdfa2	Puny Torbak	a	the			Puny Torbaks		the
_-	ccdfa3	Young Torbak	a	the			Young Torbaks		the
_-	ccdfa4	Mild Torbak	a	the			Mild Torbaks		the
_-	ccdfb1	Vigorous Torbak	a	the			Vigorous Torbaks		the
_-	ccdfb2	Growling Torbak	a	the			Growling Torbaks		the
_-	ccdfb3	Scowling Torbak	a	the			Scowling Torbaks		the
_-	ccdfb4	Baying Torbak	a	the			Baying Torbaks		the
_-	ccdfb7	Torkin							
_-	ccdfc1	Scary Torbak	a	the			Scary Torbaks		the
_-	ccdfc2	Malicious Torbak	a	the			Malicious Torbaks		the
_-	ccdfc3	Dangerous Torbak	a	the			Dangerous Torbaks		the
_-	ccdfc4	Menacing Torbak	a	the			Menacing Torbaks		the
_-	ccdfc7	Torkin							
_-	ccdfd1	Roaring Torbak	a	the			Roaring Torbaks		the
_-	ccdfd2	Marauding Torbak	a	the			Marauding Torbaks		the
_-	ccdfd3	Hunting Torbak	a	the			Hunting Torbaks		the
_-	ccdfd4	Prowling Torbak	a	the			Prowling Torbaks		the
_-	ccdfd7	Torkin							
_-	ccdfe1	Preying Torbak	a	the			Preying Torbaks		the
_-	ccdfe2	Raging Torbak	a	the			Raging Torbaks		the
_-	ccdfe3	Fearsome Torbak	a	the			Fearsome Torbaks		the
_-	ccdfe4	Huge Torbak	a	the			Huge Torbaks		the
_-	ccdfe5	Wyac	a	the					
_-	ccdfe7	Torkin							
_-	ccdfe8	Destroyer Torbak	a	the					
_-	ccdff5	Vispa	a	the			Vispas		the
_-	ccdff7	Torkin							
_-	ccdfx3	Torbak Jeune	un	le	du	au	Torbaks Jeunes	des	les
_-	ccdgb1	Nauseous Torbak	a				Nauseous Torbaks		the
_-	ccdgb2	Stinking Torbak	a				Stinking Torbaks		the
_-	ccdgb3	Morbid Torbak	a				Morbid Torbaks		the
_-	ccdgb4	Poisoned Torbak	a				Poisoned Torbaks		the
_-	ccdgc1	Plagued Torbak							the
_-	ccdgc2	Sickly Torbak							the
_-	ccdgc3	Putrescent Torbak							the
_-	ccdgc4	Lethal Torbak							the
_-	ccdgd1	Ravaged Torbak							the
_-	ccdgd2	Festering Torbak							the
_-	ccdgd3	Pestiferous Torbak							the
_-	ccdgd4	Lethal Torbak							the
_-	ccdge1	Pustulous Torbak							the
_-	ccdge2	Seeping Torbak							the
_-	ccdge3	Foaming Torbak							the
_-	ccdge4	Lethal Torbak							the
_-	ccdgf1	Demented Torbak							the
_-	ccdgf2	Frenzied Torbak							the
_-	ccdgf3	Fiendish Torbak							the
_-	ccdgf4	Lethal Torbak							the
_-	ccdja1	Weeny Torbak	a	the			Weeny Torbaks		the
_-	ccdja2	Puny Torbak	a	the			Puny Torbaks		the
_-	ccdja3	Young Torbak	a	the			Young Torbaks		the
_-	ccdja4	Mild Torbak	a	the			Mild Torbaks		the
_-	ccdjb1	Vigorous Torbak	a	the			Vigorous Torbaks		the
_-	ccdjb2	Growling Torbak	a	the			Growling Torbaks		the
_-	ccdjb3	Scowling Torbak	a	the			Scowling Torbaks		the
_-	ccdjb4	Baying Torbak	a	the			Baying Torbaks		the
_-	ccdjb7	Torkya							
_-	ccdjc1	Scary Torbak	a	the			Scary Torbaks		the
_-	ccdjc2	Malicious Torbak	a	the			Malicious Torbaks		the
_-	ccdjc3	Dangerous Torbak	a	the			Dangerous Torbaks		the
_-	ccdjc4	Menacing Torbak	a	the			Menacing Torbaks		the
_-	ccdjc5	Spinah	a	the					
_-	ccdjc7	Torkya							
_-	ccdjc8	Demolisher Torbak	a	the					
_-	ccdjd1	Roaring Torbak	a	the			Roaring Torbaks		the
_-	ccdjd2	Marauding Torbak	a	the			Marauding Torbaks		the
_-	ccdjd3	Hunting Torbak	a	the			Hunting Torbaks		the
_-	ccdjd4	Prowling Torbak	a	the			Prowling Torbaks		the
_-	ccdjd7	Torkya							
_-	ccdje5	Fylish	a	the					
_-	ccdje7	Torkya							
_-	ccdjf7	Torkya							
_-	ccdla1	Weeny Torbak	a	the			Weeny Torbaks		the
_-	ccdla2	Puny Torbak	a	the			Puny Torbaks		the
_-	ccdla3	Young Torbak	a	the			Young Torbaks		the
_-	ccdla4	Mild Torbak	a	the			Mild Torbaks		the
_-	ccdlb7	Torkan							
_-	ccdlc7	Torkan							
_-	ccdld7	Torkan							
_-	ccdle1	Preying Torbak	a	the			Preying Torbaks		the
_-	ccdle2	Raging Torbak	a	the			Raging Torbaks		the
_-	ccdle3	Fearsome Torbak	a	the			Fearsome Torbaks		the
_-	ccdle4	Huge Torbak	a	the			Huge Torbaks		the
_-	ccdle5	Zaber							the
_-	ccdle7	Torkan							
_-	ccdle8	Death Torbak							the
_-	ccdlf1	Terriifying Torbak	a	the			Terriifying Torbaks		the
_-	ccdlf2	Awesome Torbak	an	the			Awesome Torbaks		the
_-	ccdlf3	Horrific Torbak	a	the			Horrific Torbaks		the
_-	ccdlf4	Great Torbak					Great Torbaks		the
_-	ccdlf5	Slucer							the
_-	ccdlf7	Torkan							
_-	ccdpb7	Torkoo							
_-	ccdpc7	Torkoo							
_-	ccdpd7	Torkoo							
_-	ccdpe7	Torkoo							
_-	ccdpf7	Torkoo							
_-	ccedb7	Raketh							
_-	ccedc7	Raketh							
_-	ccedd7	Raketh							
_-	ccede7	Raketh							
_-	ccedf7	Raketh							
_-	ccefa1	Weeny Ragus	a	the			Weeny Raguss		the
_-	ccefa2	Puny Ragus	a	the			Puny Raguss		the
_-	ccefa3	Young Ragus	a	the			Young Raguss		the
_-	ccefa4	Mild Ragus	a	the			Mild Raguss		the
_-	ccefb1	Vigorous Ragus	a	the			Vigorous Raguss		the
_-	ccefb2	Growling Ragus	a	the			Growling Raguss		the
_-	ccefb3	Scowling Ragus	a	the			Scowling Raguss		the
_-	ccefb4	Baying Ragus	a	the			Baying Raguss		the
_-	ccefb7	Rakin							
_-	ccefc7	Rakin							
_-	ccefd7	Rakin							
_-	ccefe7	Rakin							
_-	cceff4	Great Ragus							
_-	cceff7	Rakin							
_-	ccega1	Impure Ragus	an	the			Impure Raguss		the
_-	ccega2	Blighted Ragus	a	the			Blighted Raguss		the
_-	ccega3	Contaminated Ragus	a	the			Contaminated Raguss		the
_-	ccega4	Infected Ragus	an	the			Infected Raguss		the
_-	ccegb1	Nauseous Ragus	a	the			Nauseous Raguss		the
_-	ccegb2	Stinking Ragus	a	the			Stinking Raguss		the
_-	ccegb3	Morbid Ragus	a	the			Morbid Raguss		the
_-	ccegb4	Poisoned Ragus	a	the			Poisoned Raguss		the
_-	ccegc1	Plagued Ragus	a	the			Plagued Raguss		the
_-	ccegc2	Sickly  Ragus	a	the			Sickly  Raguss		the
_-	ccegc3	Putrescent Ragus	a	the			Putrescent Raguss		the
_-	ccegc4	Virulent Ragus	a	the			Virulent Raguss		the
_-	ccegd1	Ravaged Ragus	a	the			Ravaged Raguss		the
_-	ccegd2	Festering Ragus	a	the			Festering Raguss		the
_-	ccegd3	Pestiferous Ragus	a	the			Pestiferous Raguss		the
_-	ccegd4	Raving Ragus	a	the			Raving Raguss		the
_-	ccege1	Pustulous Ragus	a	the			Pustulous Raguss		the
_-	ccege2	Seeping Ragus	a	the			Seeping Raguss		the
_-	ccege3	Foaming Ragus	a	the			Foaming Raguss		the
_-	ccege4	Revolting Ragus	a	the			Revolting Raguss		the
_-	ccegf1	Demented Ragus	a	the			Demented Raguss		the
_-	ccegf2	Frenzied Ragus	a	the			Frenzied Raguss		the
_-	CCEGF3	Ragus Démoniaque	un	le	du	au	Ragus Démoniaques	des	les
_-	ccegf3	Fiendish Ragus	a	the			Fiendish Raguss		the
_-	ccegf4	Lethal Regus							the
_-	cceja1	Weeny Ragus	a	the			Weeny Raguss		the
_-	cceja2	Puny Ragus	a	the			Puny Raguss		the
_-	cceja3	Young Ragus	a	the			Young Raguss		the
_-	cceja4	Mild Ragus	a	the			Mild Raguss		the
_-	ccejb1	Vigorous Ragus	a	the			Vigorous Raguss		the
_-	ccejb2	Growling Ragus	a	the			Growling Raguss		the
_-	ccejb3	Scowling Ragus	a	the			Scowling Raguss		the
_-	ccejb4	Baying Ragus	a	the			Baying Raguss		the
_-	ccejb7	Rakya							
_-	ccejc1	Scary Ragus	a	the			Scary Raguss		the
_-	ccejc2	Malicious Ragus	a	the			Malicious Raguss		the
_-	ccejc3	Dangerous Ragus	a	the			Dangerous Raguss		the
_-	ccejc4	Menacing Ragus	a	the			Menacing Raguss		the
_-	ccejc7	Rakya							
_-	ccejc8	Demolisher Ragus	a	the					
_-	ccejd7	Rakya							
_-	cceje7	Rakya							
_-	ccejf1	Terriifying Ragus	a	the			Terriifying Raguss		the
_-	ccejf2	Awesome Ragus	an	the			Awesome Raguss		the
_-	ccejf3	Horrific Ragus	a	the			Horrific Raguss		the
_-	ccejf7	Rakya							
_-	ccela1	Weeny Ragus	a	the			Weeny Raguss		the
_-	ccela2	Puny Ragus	a	the			Puny Raguss		the
_-	ccela3	Young Ragus	a	the			Young Raguss		the
_-	ccela4	Mild Ragus	a	the			Mild Raguss		the
_-	ccelb7	Rakan							
_-	ccelc1	Scary Ragus	a	the			Scary Raguss		the
_-	ccelc2	Malicious Ragus	a	the			Malicious Raguss		the
_-	ccelc3	Dangerous Ragus	a	the			Dangerous Raguss		the
_-	ccelc4	Menacing Ragus	a	the			Menacing Raguss		the
_-	ccelc6	Ragus	a				Raguss		the
_-	ccelc7	Rakan							
_-	cceld1	Roaring Ragus	a	the			Roaring Raguss		the
_-	cceld2	Marauding Ragus	a	the			Marauding Raguss		the
_-	cceld3	Hunting Ragus	a	the			Hunting Raguss		the
_-	cceld4	Prowling Ragus	a	the			Prowling Raguss		the
_-	cceld7	Rakan							
_-	cceld8	Death Ragus	a	the					
_-	ccele5	Toler	a	the			Tolers		the
_-	ccele7	Rakan							
_-	ccelf7	Rakan							
_-	ccepb7	Rakoo							
_-	ccepc7	Rakoo							
_-	ccepd7	Rakoo							
_-	ccepe7	Rakoo							
_-	ccepf4	Great Ragus							
_-	ccepf7	Rakoo							
_-	ccfcd5	Arundel	an	the			Arundels		the
_-	CCFCF4	Najab Mortel	un	le	du	au	Najabs Mortels	des	les
_-	ccfdb7	Najaketh							
_-	ccfdc7	Najaketh							
_-	ccfdd7	Najaketh							
_-	ccfde7	Najaketh							
_-	ccfdf7	Najaketh							
_-	ccffb7	Najakin							
_-	ccffc7	Najakin							
_-	ccffd7	Najakin							
_-	ccffe7	Najakin							
_-	ccfff7	Najakin							
_-	ccfga1	Impure Najab	an	the			Impure Najabs		the
_-	ccfga2	Blighted Najab	a	the			Blighted Najabs		the
_-	ccfga3	Contaminated Najab	a	the			Contaminated Najabs		the
_-	ccfga4	Infected Najab	an	the			Infected Najabs		the
_-	ccfgb1	Nauseous Najab	a	the			Nauseous Najabs		the
_-	ccfgb2	Stinking Najab	a	the			Stinking Najabs		the
_-	ccfgb3	Morbid Najab	a	the			Morbid Najabs		the
_-	ccfgb4	Poisoned Najab	a	the			Poisoned Najabs		the
_-	ccfgc1	Plagued Najab	a	the			Plagued Najabs		the
_-	ccfgc2	Sickly  Najab	a	the			Sickly  Najabs		the
_-	ccfgc3	Putrescent Najab	a	the			Putrescent Najabs		the
_-	ccfgc4	Virulent Najab	a	the			Virulent Najabs		the
_-	ccfgd1	Ravaged Najab	a	the			Ravaged Najabs		the
_-	ccfgd2	Festering Najab	a	the			Festering Najabs		the
_-	ccfgd3	Pestiferous Najab	a	the			Pestiferous Najabs		the
_-	ccfgd4	Raving Najab	a	the			Raving Najabs		the
_-	ccfge1	Pustulous Najab	a	the			Pustulous Najabs		the
_-	ccfge2	Seeping Najab	a	the			Seeping Najabs		the
_-	ccfge3	Foaming Najab	a	the			Foaming Najabs		the
_-	ccfge4	Revolting Najab	a	the			Revolting Najabs		the
_-	ccfgf1	Demented Najab	a	the			Demented Najabs		the
_-	ccfgf2	Frenzied Najab	a	the			Frenzied Najabs		the
_-	ccfgf3	Fiendish Najab	a	the			Fiendish Najabs		the
_-	ccfgf4	Lethal Najab							the
_-	ccfja1	Weeny Najab	a	the			Weeny Najabs		the
_-	ccfja2	Puny Najab	a	the			Puny Najabs		the
_-	ccfja3	Young Najab	a	the			Young Najabs		the
_-	ccfja4	Mild Najab	a	the			Mild Najabs		the
_-	ccfjb1	Vigorous Najab	a	the			Vigorous Najabs		the
_-	ccfjb2	Growling Najab	a	the			Growling Najabs		the
_-	ccfjb3	Scowling Najab	a	the			Scowling Najabs		the
_-	ccfjb4	Baying Najab	a	the			Baying Najabs		the
_-	ccfjb7	Najakya							
_-	ccfjc1	Scary Najab	a	the			Scary Najabs		the
_-	ccfjc2	Malicious Najab	a	the			Malicious Najabs		the
_-	ccfjc3	Dangerous Najab	a	the			Dangerous Najabs		the
_-	ccfjc4	Menacing Najab	a	the			Menacing Najabs		the
_-	ccfjc7	Najakya							
_-	ccfjd4	Prowling Najab							
_-	ccfjd7	Najakya							
_-	ccfje1	Preying Najab	a	the			Preying Najabs		the
_-	ccfje2	Raging Najab	a	the			Raging Najabs		the
_-	ccfje3	Fearsome Najab	a	the			Fearsome Najabs		the
_-	ccfje4	Huge Najab	a	the			Huge Najabs		the
_-	ccfje7	Najakya							
_-	ccfjf1	Terriifying Najab	a	the			Terriifying Najabs		the
_-	ccfjf2	Awesome Najab	an	the			Awesome Najabs		the
_-	ccfjf3	Horrific Najab	a	the			Horrific Najabs		the
_-	ccfjf4	Great Najab	a	the					
_-	ccfjf5	Bajam	a	the					
_-	ccfjf7	Najakya							
_-	ccfla1	Weeny Najab	a	the			Weeny Najabs		the
_-	ccfla2	Puny Najab	a	the			Puny Najabs		the
_-	ccfla3	Young Najab	a	the			Young Najabs		the
_-	ccfla4	Mild Najab	a	the			Mild Najabs		the
_-	ccflb1	Vigorous Najab	a	the			Vigorous Najabs		the
_-	ccflb2	Growling Najab	a	the			Growling Najabs		the
_-	ccflb3	Scowling Najab	a	the			Scowling Najabs		the
_-	ccflb4	Baying Najab	a	the			Baying Najabs		the
_-	ccflb7	Najakan							
_-	ccflc7	Najakan							
_-	ccfld5	Dgambi	a	the					
_-	ccfld7	Najakan							
_-	ccfle7	Najakan							
_-	ccfle8	Death Najab							the
_-	ccflf1	Terriifying Najab	a	the			Terriifying Najabs		the
_-	ccflf2	Awesome Najab	an	the			Awesome Najabs		the
_-	ccflf3	Horrific Najab	a	the			Horrific Najabs		the
_-	ccflf4	Great Najab					Great Najabs		the
_-	ccflf5	Fijoo							the
_-	ccflf7	Najakan							
_-	ccflf8	Death Najab							the
_-	ccfpb7	Najakoo							
_-	ccfpc7	Najakoo							
_-	ccfpd7	Najakoo							
_-	ccfpe4	Huge Najab							
_-	ccfpe7	Najakoo							
_-	ccfpf7	Najakoo							
_-	CCGCF4	Vorax Mortel	un	le	du	au	Vorax Mortels	des	les
_-	CCGCF5	Rhadab		le	du				
_-	ccgdb7	Vorketh							
_-	ccgdc7	Vorketh							
_-	ccgdd7	Vorketh							
_-	ccgde7	Vorketh							
_-	ccgdf7	Vorketh							
_-	ccgfb7	Vorkin							
_-	ccgfc7	Vorkin							
_-	ccgfd7	Vorkin							
_-	ccgfe7	Vorkin							
_-	ccgff7	Vorkin							
_-	ccgga1	Impure Vorax	an	the			Impure Voraxs		the
_-	ccgga2	Blighted Vorax	a	the			Blighted Voraxs		the
_-	ccgga3	Contaminated Vorax	a	the			Contaminated Voraxs		the
_-	ccgga4	Infected Vorax	an	the			Infected Voraxs		the
_-	ccggb1	Nauseous Vorax	a	the			Nauseous Voraxs		the
_-	ccggb2	Stinking Vorax	a	the			Stinking Voraxs		the
_-	ccggb3	Morbid Vorax	a	the			Morbid Voraxs		the
_-	ccggb4	Poisoned Vorax	a	the			Poisoned Voraxs		the
_-	ccggc1	Plagued Vorax	a	the			Plagued Voraxs		the
_-	ccggc2	Sickly  Vorax	a	the			Sickly  Voraxs		the
_-	ccggc3	Putrescent Vorax	a	the			Putrescent Voraxs		the
_-	ccggc4	Virulent Vorax	a	the			Virulent Voraxs		the
_-	ccggd1	Ravaged Vorax	a	the			Ravaged Voraxs		the
_-	ccggd2	Festering Vorax	a	the			Festering Voraxs		the
_-	ccggd3	Pestiferous Vorax	a	the			Pestiferous Voraxs		the
_-	ccggd4	Raving Vorax	a	the			Raving Voraxs		the
_-	ccgge1	Pustulous Vorax	a	the			Pustulous Voraxs		the
