*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_83F5F4A4DAFFF429	ABPPM31	Métabolisme 31		un	le	Métabolisme 31	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA0FF42A	ABPPM32	Métabolisme 32		un	le	Métabolisme 32	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA1FF42B	ABPPM33	Métabolisme 33		un	le	Métabolisme 33	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA2FF42C	ABPPM34	Métabolisme 34		un	le	Métabolisme 34	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA3FF42D	ABPPM35	Métabolisme 35		un	le	Métabolisme 35	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA4FF42E	ABPPM36	Métabolisme 36		un	le	Métabolisme 36	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA5FF42F	ABPPM37	Métabolisme 37		un	le	Métabolisme 37	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA6FF430	ABPPM38	Métabolisme 38		un	le	Métabolisme 38	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_83F5F4A4DA7FF431	ABPPM39	Métabolisme 39		un	le	Métabolisme 39	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DAEFF828	ABPPM40	Métabolisme 40		un	le	Métabolisme 40	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DAFFF829	ABPPM41	Métabolisme 41		un	le	Métabolisme 41	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA0FF82A	ABPPM42	Métabolisme 42		un	le	Métabolisme 42	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA1FF82B	ABPPM43	Métabolisme 43		un	le	Métabolisme 43	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA2FF82C	ABPPM44	Métabolisme 44		un	le	Métabolisme 44	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA3FF82D	ABPPM45	Métabolisme 45		un	le	Métabolisme 45	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA4FF82E	ABPPM46	Métabolisme 46		un	le	Métabolisme 46	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA5FF82F	ABPPM47	Métabolisme 47		un	le	Métabolisme 47	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA6FF830	ABPPM48	Métabolisme 48		un	le	Métabolisme 48	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_C4F5F4A4DA7FF831	ABPPM49	Métabolisme 49		un	le	Métabolisme 49	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_04F5F4A4DAEFFC28	ABPPM50	Métabolisme 50		un	le	Métabolisme 50	un	le	Améliore votre métabolisme et la vitesse de régénération de vos points de vie.
_D56B5224445617B4	ABPPI01	Intelligence 1		une	l'\d	Intelligence 1	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444661BB4	ABPPI02	Intelligence 2		une	l'\d	Intelligence 2	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444761FB4	ABPPI03	Intelligence 3		une	l'\d	Intelligence 3	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224448623B4	ABPPI04	Intelligence 4		une	l'\d	Intelligence 4	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224449627B4	ABPPI05	Intelligence 5		une	l'\d	Intelligence 5	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444A62BB4	ABPPI06	Intelligence 6		une	l'\d	Intelligence 6	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444B62FB4	ABPPI07	Intelligence 7		une	l'\d	Intelligence 7	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444C633B4	ABPPI08	Intelligence 8		une	l'\d	Intelligence 8	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522444D637B4	ABPPI09	Intelligence 9		une	l'\d	Intelligence 9	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6342846	ABPPI10	Intelligence 10		une	l'\d	Intelligence 10	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6542846	ABPPI11	Intelligence 11		une	l'\d	Intelligence 11	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6742846	ABPPI12	Intelligence 12		une	l'\d	Intelligence 12	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6942846	ABPPI13	Intelligence 13		une	l'\d	Intelligence 13	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6B42846	ABPPI14	Intelligence 14		une	l'\d	Intelligence 14	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6D42846	ABPPI15	Intelligence 15		une	l'\d	Intelligence 15	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6F42846	ABPPI16	Intelligence 16		une	l'\d	Intelligence 16	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6142846	ABPPI17	Intelligence 17		une	l'\d	Intelligence 17	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6342846	ABPPI18	Intelligence 18		une	l'\d	Intelligence 18	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6542846	ABPPI19	Intelligence 19		une	l'\d	Intelligence 19	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6343046	ABPPI20	Intelligence 20		une	l'\d	Intelligence 20	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6543046	ABPPI21	Intelligence 21		une	l'\d	Intelligence 21	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6743046	ABPPI22	Intelligence 22		une	l'\d	Intelligence 22	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6943046	ABPPI23	Intelligence 23		une	l'\d	Intelligence 23	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6B43046	ABPPI24	Intelligence 24		une	l'\d	Intelligence 24	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_6CBE7695E6D43046	ABPPI25	Intelligence 25		une	l'\d	Intelligence 25	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401F323B4	ABPPI26	Intelligence 26		une	l'\d	Intelligence 26	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224011323B4	ABPPI27	Intelligence 27		une	l'\d	Intelligence 27	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224013323B4	ABPPI28	Intelligence 28		une	l'\d	Intelligence 28	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224015323B4	ABPPI29	Intelligence 29		une	l'\d	Intelligence 29	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401332BB4	ABPPI30	Intelligence 30		une	l'\d	Intelligence 30	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401532BB4	ABPPI31	Intelligence 31		une	l'\d	Intelligence 31	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401732BB4	ABPPI32	Intelligence 32		une	l'\d	Intelligence 32	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401932BB4	ABPPI33	Intelligence 33		une	l'\d	Intelligence 33	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401B32BB4	ABPPI34	Intelligence 34		une	l'\d	Intelligence 34	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401D32BB4	ABPPI35	Intelligence 35		une	l'\d	Intelligence 35	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401F32BB4	ABPPI36	Intelligence 36		une	l'\d	Intelligence 36	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401132BB4	ABPPI37	Intelligence 37		une	l'\d	Intelligence 37	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401332BB4	ABPPI38	Intelligence 38		une	l'\d	Intelligence 38	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401532BB4	ABPPI39	Intelligence 39		une	l'\d	Intelligence 39	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224013333B4	ABPPI40	Intelligence 40		une	l'\d	Intelligence 40	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224015333B4	ABPPI41	Intelligence 41		une	l'\d	Intelligence 41	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224017333B4	ABPPI42	Intelligence 42		une	l'\d	Intelligence 42	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224019333B4	ABPPI43	Intelligence 43		une	l'\d	Intelligence 43	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401B333B4	ABPPI44	Intelligence 44		une	l'\d	Intelligence 44	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401D333B4	ABPPI45	Intelligence 45		une	l'\d	Intelligence 45	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401F333B4	ABPPI46	Intelligence 46		une	l'\d	Intelligence 46	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224011333B4	ABPPI47	Intelligence 47		une	l'\d	Intelligence 47	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224013333B4	ABPPI48	Intelligence 48		une	l'\d	Intelligence 48	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B5224015333B4	ABPPI49	Intelligence 49		une	l'\d	Intelligence 49	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_D56B522401333BB4	ABPPI50	Intelligence 50		une	l'\d	Intelligence 50	une	l'\d	Améliore votre intelligence et votre réserve en sève.
_0EFA7733CF3E0D51	ABPPW01	Sagesse 1		une	la	Sagesse 1	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA77330F4E0D51	ABPPW02	Sagesse 2		une	la	Sagesse 2	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA77334F5E0D51	ABPPW03	Sagesse 3		une	la	Sagesse 3	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA7733906E0D51	ABPPW04	Sagesse 4		une	la	Sagesse 4	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA7733D07E0D51	ABPPW05	Sagesse 5		une	la	Sagesse 5	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA7733108E0D51	ABPPW06	Sagesse 6		une	la	Sagesse 6	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA7733509E0D51	ABPPW07	Sagesse 7		une	la	Sagesse 7	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA773391AE0D51	ABPPW08	Sagesse 8		une	la	Sagesse 8	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_0EFA7733D1BE0D51	ABPPW09	Sagesse 9		une	la	Sagesse 9	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228C591F6452	ABPPW10	Sagesse 10		une	la	Sagesse 10	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228D592F6452	ABPPW11	Sagesse 11		une	la	Sagesse 11	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228E593F6452	ABPPW12	Sagesse 12		une	la	Sagesse 12	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228F594F6452	ABPPW13	Sagesse 13		une	la	Sagesse 13	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372290595F6452	ABPPW14	Sagesse 14		une	la	Sagesse 14	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372291596F6452	ABPPW15	Sagesse 15		une	la	Sagesse 15	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372292597F6452	ABPPW16	Sagesse 16		une	la	Sagesse 16	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372293598F6452	ABPPW17	Sagesse 17		une	la	Sagesse 17	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372294599F6452	ABPPW18	Sagesse 18		une	la	Sagesse 18	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837229559AF6452	ABPPW19	Sagesse 19		une	la	Sagesse 19	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228C991F6852	ABPPW20	Sagesse 20		une	la	Sagesse 20	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228D992F6852	ABPPW21	Sagesse 21		une	la	Sagesse 21	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228E993F6852	ABPPW22	Sagesse 22		une	la	Sagesse 22	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_7837228F994F6852	ABPPW23	Sagesse 23		une	la	Sagesse 23	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372290995F6852	ABPPW24	Sagesse 24		une	la	Sagesse 24	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_78372291996F6852	ABPPW25	Sagesse 25		une	la	Sagesse 25	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC69A5BFCF8	ABPPW26	Sagesse 26		une	la	Sagesse 26	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC79A6BFCF8	ABPPW27	Sagesse 27		une	la	Sagesse 27	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC89A7BFCF8	ABPPW28	Sagesse 28		une	la	Sagesse 28	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC99A8BFCF8	ABPPW29	Sagesse 29		une	la	Sagesse 29	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC0DAFB00F8	ABPPW30	Sagesse 30		une	la	Sagesse 30	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC1DA0B00F8	ABPPW31	Sagesse 31		une	la	Sagesse 31	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC2DA1B00F8	ABPPW32	Sagesse 32		une	la	Sagesse 32	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC3DA2B00F8	ABPPW33	Sagesse 33		une	la	Sagesse 33	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC4DA3B00F8	ABPPW34	Sagesse 34		une	la	Sagesse 34	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC5DA4B00F8	ABPPW35	Sagesse 35		une	la	Sagesse 35	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC6DA5B00F8	ABPPW36	Sagesse 36		une	la	Sagesse 36	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC7DA6B00F8	ABPPW37	Sagesse 37		une	la	Sagesse 37	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC8DA7B00F8	ABPPW38	Sagesse 38		une	la	Sagesse 38	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC9DA8B00F8	ABPPW39	Sagesse 39		une	la	Sagesse 39	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC01BFB04F8	ABPPW40	Sagesse 40		une	la	Sagesse 40	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC11B0B04F8	ABPPW41	Sagesse 41		une	la	Sagesse 41	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC21B1B04F8	ABPPW42	Sagesse 42		une	la	Sagesse 42	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC31B2B04F8	ABPPW43	Sagesse 43		une	la	Sagesse 43	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC41B3B04F8	ABPPW44	Sagesse 44		une	la	Sagesse 44	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC51B4B04F8	ABPPW45	Sagesse 45		une	la	Sagesse 45	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
_67425BC61B5B04F8	ABPPW46	Sagesse 46		une	la	Sagesse 46	une	la	Améliore votre sagesse et la vitesse de régénération de votre réserve en sève.
