*HASH_VALUE	sbrick ID	name	description	description2
_B8DBDDF723F4C6CE	BIF108	%comp		
_B8DBDDF723F4CACE	BIF109	%comp		
_B8DBDDF723F4A6CF	BIF110	%comp		
_B8DBDDF723F4AACF	BIF111	%comp		
_B8DBDDF723F4AECF	BIF112	%comp		
_B8DBDDF723F4B2CF	BIF113	%comp		
_B8DBDDF723F4B6CF	BIF114	%comp		
_B8DBDDF723F4BACF	BIF115	%comp		
_B8DBDDF723F4BECF	BIF116	%comp		
_B8DBDDF723F4C2CF	BIF117	%comp		
_B8DBDDF723F4C6CF	BIF118	%comp		
_B8DBDDF723F4CACF	BIF119	%comp		
_B8DBDDF723F4A6D0	BIF120	%comp		
_B8DBDDF723F4AAD0	BIF121	%comp		
_F17CB99965E9DA08	melee_reduce_latency_1	Reduce Latency 1	Здесь должно быть описание станзы.	
_C89A16ADDC5721EB	bcfpea13	Чертеж дробящих зарядов для самострела файросов	Чертеж для изготовления дробящих зарядов для самострела файросов.	
_23881AAB5C38BE48	bcfpea14	Чертеж проникающих зарядов для самострела файросов	Чертеж для изготовления проникающих зарядов для самострела файросов.	
_63982AAA5D68BE4D	bcfpea15	Чертеж рассекающих зарядов для самострела файросов	Чертеж для изготовления рассекающих зарядов для самострела файросов.	
