*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_A1E444951218CB9C	cbclb4	Reed Yber	a	the	Reed Ybers		the
_A1E444951218BF9D	cbclc1	Reed Yber	a	the	Reed Ybers		the
_14782C0CEE47BF6E	cbclc2	Minor Yber	a	the	Minor Ybers		the
_147804126A49A378	cbclc3	Water Yber	a	the	Water Ybers		the
_089E8543722DF4F7	cbclc4	Ferreting Yber	a	the	Ferreting Ybers		the
_067F221BB84AB4EF	ccada1	Satiated Gingo	a	the	Satiated Gingos		the
_3FAE7131727B7B08	ccada2	Overfed Gingo	an	the	Overfed Gingos		the
_002E1D0DF0864F11	ccada3	Crammed Gingo	a	the	Crammed Gingos		the
_05EF51F7ECB43471	ccada4	Docile Gingo	a	the	Docile Gingos		the
_05EF51F7ECB42872	ccadb1	Docile Gingo	a	the	Docile Gingos		the
_C2DF25152F764B12	ccadb2	Bloated Gingo	a	the	Bloated Gingos		the
_C29E550F71775322	ccadb3	Replete Gingo	a	the	Replete Gingos		the
_DE34A1BA69C8CB85	ccadb4	Sand Gingo	a	the	Sand Gingos		the
_032F2207B8798405	ccade1	Famished Gingo	a	the	Famished Gingos		the
_463F5A16F8DA980D	ccade2	Scouring Gingo	a	the	Scouring Gingos		the
_415F6D09F0575B21	ccade3	Panting Gingo	a	the	Panting Gingos		the
_1D555E2B041EA12D	ccade4	Scrounging Gingo	a	the	Scrounging Gingos		the
_10C04A55725D5806	ccafa1	Fledgling Gingo	a	the	Fledgling Gingos		the
_E57C811866278376	ccafa2	Weeny Gingo	a	the	Weeny Gingos		the
_85EFA919EAB43071	ccafa3	Little Gingo	a	the	Little Gingos		the
_5E34F5BAB3981B81	ccafa4	Puny Gingo	a	the	Puny Gingos		the
_5E34F5BAB3980F82	ccafb1	Puny Gingo	a	the	Puny Gingos		the
_5E34A1B86B47E37F	ccafb2	Mild Gingo	a	the	Mild Gingos		the
_E53B2D1BAA886B77	ccafb3	Prime Gingo	a	the	Prime Gingos		the
_5E34A1B86BE8EB89	ccafb4	Wild Gingo	a	the	Wild Gingos		the
_5E34D9BB6F77F780	ccafc1	Moor Gingo	a	the	Moor Gingos		the
_0B0FA117E8B42C73	ccafc2	Lesser Gingo	a	the	Lesser Gingos		the
_5E34A1BBEC18FF8A	ccafc3	Wood Gingo	a	the	Wood Gingos		the
_070E760DFEDAE8F1	ccafc4	Primeval Gingo	a	the	Primeval Gingos		the
_2839C4BE662803AE	ccafd5	Torrius	the	the	Torriuss		the
_C5BF5A117D7BDC14	ccafe1	Vigorous Gingo	a	the	Vigorous Gingos		the
_E5CB792B2BF7437A	ccafe2	Grown Gingo	a	the	Grown Gingos		the
_0DD1B1F5EC763075	ccafe3	Robust Gingo	a	the	Robust Gingos		the
_85B1B119E6D43475	ccafe4	Mature Gingo	a	the	Mature Gingos		the
_9E34A5BEAED90F81	ccaga1	Pure Gingo	a	the	Pure Gingos		the
_19057A41C4813883	ccaga2	Unpolluted Gingo	an	the	Unpolluted Gingos		the
_8500751B2F868F2C	ccaga3	Corrupt Gingo	a	the	Corrupt Gingos		the
_94E0278026338D3E	ccaga4	Contaminated Gingo	a	the	Contaminated Gingos		the
_94E027802633813F	ccagb1	Contaminated Gingo	a	the	Contaminated Gingos		the
_C472216FBB1A3CFB	ccagb2	Infected Gingo	an	the	Infected Gingos		the
_82AF4104F1974F12	ccagb3	Tainted Gingo	a	the	Tainted Gingos		the
_9E34C1C1EE680378	ccagb4	Foul Gingo	a	the	Foul Gingos		the
_9E34C1C1EE68F779	ccagc1	Foul Gingo	a	the	Foul Gingos		the
_BFDE451BB5874B13	ccagc2	Sullied Gingo	a	the	Sullied Gingos		the
_453E46FF7B39BCF8	ccagc3	Blighted Gingo	a	the	Blighted Gingos		the
_C6AE820D3B1AA8FF	ccagc4	Poisoned Gingo	a	the	Poisoned Gingos		the
_C6AE820D3B1A9C00	ccagd1	Poisoned Gingo	a	the	Poisoned Gingos		the
_CFEF61F7EA962C74	ccagd2	Sickly Gingo	a	the	Sickly Gingos		the
_257C992CED174379	ccagd3	Fusty Gingo	a	the	Fusty Gingos		the
_9613CD8C92C0A184	ccagd4	Pestiferous Gingo	a	the	Pestiferous Gingos		the
_9613CD8C92C09585	ccage1	Pestiferous Gingo	a	the	Pestiferous Gingos		the
_3E0E411170774B15	ccage2	Ravaged Gingo	a	the	Ravaged Gingos		the
_D4A0B668B06F941B	ccage3	Repulsive Gingo	a	the	Repulsive Gingos		the
_44AE3D1673B78F34	ccage4	Viscous Gingo	a	the	Viscous Gingos		the
_44AE3D1673B78335	ccagf1	Viscous Gingo	a	the	Viscous Gingos		the
_C5DE2205B959B801	ccagf2	Demented Gingo	a	the	Demented Gingos		the
_44BE56FFBB5AA005	ccagf3	Fiendish Gingo	a	the	Fiendish Gingos		the
_540107916233553F	ccaja1	Domesticated Gingo	a	the	Domesticated Gingos		the
_E41556274ADE9125	ccaja2	Submissive Gingo	a	the	Submissive Gingos		the
_5F34BDB12BD7D77E	ccaja3	Meek Gingo	a	the	Meek Gingos		the
_86EF51F7ECB43471	ccaja4	Docile Gingo	a	the	Docile Gingos		the
_C35E4211BE0AB806	ccajd1	Vigilent Gingo	a	the	Vigilent Gingos		the
_5E83622DC44C9D2E	ccajd2	Lampooning Gingo	a	the	Lampooning Gingos		the
_5F34A5B8ABD8E78A	ccajd3	Vile Gingo	a	the	Vile Gingos		the
_900F71F36C943474	ccajd4	Clammy Gingo	a	the	Clammy Gingos		the
_900F71F36C942875	ccaje1	Clammy Gingo	a	the	Clammy Gingos		the
_418F850F70774B15	ccaje2	Rattled Gingo	a	the	Rattled Gingos		the
_864F111DE6963075	ccaje3	Savage Gingo	a	the	Savage Gingos		the
_862F51FFE6763475	ccaje4	Raging Gingo	a	the	Raging Gingos		the
_97B1DE757E6A1573	ccbda1	Satiated Clopper	a	the	Satiated Cloppers		the
_9D02F975877B5770	ccbda2	Overfed Clopper	an	the	Overfed Cloppers		the
_5776EE2B865B4714	ccbda3	Crammed Clopper	a	the	Crammed Cloppers		the
_847F024EFCC90CB3	ccbda4	Docile Clopper	a	the	Docile Cloppers		the
_847F024EFCC900B4	ccbdb1	Docile Clopper	a	the	Docile Cloppers		the
_DA86BA39054B5F09	ccbdb2	Bloated Clopper	a	the	Bloated Cloppers		the
_DF25263A833D2715	ccbdb3	Replete Clopper	a	the	Replete Cloppers		the
_F3774109E878740A	ccbdb4	Sand Clopper	a	the	Sand Cloppers		the
_F3774109E878680B	ccbdc1	Sand Clopper	a	the	Sand Cloppers		the
_491002667A4938AE	ccbdc2	Lesser Clopper	a	the	Lesser Cloppers		the
_47E1CA5E7AC944BB	ccbdc3	Desert Clopper	a	the	Desert Cloppers		the
_99B1F266806A3566	ccbdc4	Quenched Clopper	a	the	Quenched Cloppers		the
_684ABCA7A767079B	ccbde5	Nekothus	the	the	Nekothuss		the
_B3774911F2186809	ccbga1	Pure Clopper	a	the	Pure Cloppers		the
_620B137A5054D98F	ccbga2	Unpolluted Clopper	an	the	Unpolluted Cloppers		the
_1EC6023CC90C6729	ccbga3	Corrupt Clopper	a	the	Corrupt Cloppers		the
_69A3E3D328A2E6DB	ccbga4	Contaminated Clopper	a	the	Contaminated Cloppers		the
_69A3E3D328A2DADC	ccbgb1	Contaminated Clopper	a	the	Contaminated Cloppers		the
_4826AA8DFA4E0D51	ccbgb2	Infected Clopper	an	the	Infected Cloppers		the
_19D63633426C6316	ccbgb3	Tainted Clopper	a	the	Tainted Cloppers		the
_B3778117EED6740A	ccbgb4	Foul Clopper	a	the	Foul Cloppers		the
_B3778117EED6680B	ccbgc1	Foul Clopper	a	the	Foul Cloppers		the
_DA662A36475C3315	ccbgc2	Sullied Clopper	a	the	Sullied Cloppers		the
_1A10D66A41C9156A	ccbgc3	Blighted Clopper	a	the	Blighted Cloppers		the
_5861066A7F1A496A	ccbgc4	Poisoned Clopper	a	the	Poisoned Cloppers		the
_5861066A7F1A3D6B	ccbgd1	Poisoned Clopper	a	the	Poisoned Cloppers		the
_C97FF25D7BBA54B6	ccbgd2	Sickly Clopper	a	the	Sickly Cloppers		the
_3381812B3EFCFCAE	ccbgd3	Fusty Clopper	a	the	Fusty Cloppers		the
_34E9E6C26305197F	ccbgd4	Pestiferous Clopper	a	the	Pestiferous Cloppers		the
_34E9E6C263050D80	ccbge1	Pestiferous Clopper	a	the	Pestiferous Cloppers		the
_5C05FA40424C2B0C	ccbge2	Ravaged Clopper	a	the	Ravaged Cloppers		the
_5AF51A6D0845D936	ccbge3	Repulsive Clopper	a	the	Repulsive Cloppers		the
_9F05123D078D531D	ccbge4	Viscous Clopper	a	the	Viscous Cloppers		the
_9F05123D078D471E	ccbgf1	Viscous Clopper	a	the	Viscous Cloppers		the
_5890CE6E7F490971	ccbgf2	Demented Clopper	a	the	Demented Cloppers		the
_96100274BDC94177	ccbgf3	Fiendish Clopper	a	the	Fiendish Cloppers		the
_1C769CA31B87BFA1	ccbla1	Clopper					
_1C869CA35B87C3A1	ccbla2	Clopper					
_1C76A0A31B97BFA2	ccblb1	Clopper					
_1C86A0A35B97C3A2	ccblb2	Clopper					
_1C96A0A39B97C7A2	ccblb3	Clopper					
_1CA6A0A3DC97CBA2	ccblb4	Clopper					
_1C76A4A31BA7BFA3	ccblc1	Clopper					
_1C86A4A35BA7C3A3	ccblc2	Clopper					
_1C96A4A39BA7C7A3	ccblc3	Clopper					
_1CA6A4A3DCA7CBA3	ccblc4	Clopper					
_76F0592A006CF4AB	ccbpa1	Murky Clopper	a	the	Murky Cloppers		the
_1E352A5FCC644D41	ccbpa2	Nocturnal Clopper	a	the	Nocturnal Cloppers		the
_8A9F26667EBA2CAC	ccbpa3	Sullen Clopper	a	the	Sullen Cloppers		the
_E3355B811F20B960	ccbpa4	Lugubrious Clopper	a	the	Lugubrious Cloppers		the
_E3355B811F20AD61	ccbpb1	Lugubrious Clopper	a	the	Lugubrious Cloppers		the
_5AF0DE763EA91975	ccbpb2	Dreadful Clopper	a	the	Dreadful Cloppers		the
_21D5D236C76C2B15	ccbpb3	Doleful Clopper	a	the	Doleful Cloppers		the
_8540E666FC5908B1	ccbpb4	Morbid Clopper	a	the	Morbid Cloppers		the
_8540E666FC59FCB2	ccbpc1	Morbid Clopper	a	the	Morbid Cloppers		the
_9D65262F037B331E	ccbpc2	Leering Clopper	a	the	Leering Cloppers		the
_4FF4F2869D20AD49	ccbpc3	Prime Root Clopper	a	the	Prime Root Cloppers		the
_1B21FE7FFFDA417F	ccbpc4	Grunting Clopper	a	the	Grunting Cloppers		the
_42B0EE21B84A9CFA	cccda1	Satiated Goari	a	the	Satiated Goaris		the
_029EB524F37B7B02	cccda2	Overfed Goari	an	the	Overfed Goaris		the
_7F9F150671864F11	cccda3	Crammed Goari	a	the	Crammed Goaris		the
_050F210D66743471	cccda4	Docile Goari	a	the	Docile Goaris		the
_050F210D66742872	cccdb1	Docile Goari	a	the	Docile Goaris		the
_41501D0EB0764B12	cccdb2	Bloated Goari	a	the	Bloated Goaris		the
_410F4D08F2775322	cccdb3	Replete Goari	a	the	Replete Goaris		the
_9BB4A1BAE8797F96	cccdb4	Sand Goari	a	the	Sand Goaris		the
_9BB4A1BAE8797397	cccdc1	Sand Goari	a	the	Sand Goaris		the
_8B2F712D62742C73	cccdc2	Lesser Goari	a	the	Lesser Goaris		the
_8DD1012D62743073	cccdc3	Desert Goari	a	the	Desert Goaris		the
_80DF5210BD2A78FE	cccdc4	Quenched Goari	a	the	Quenched Goaris		the
_55E81058E736B37E	cccgb1	Goari					
_95E81059E736B77E	cccgb2	Goari					
_D5E8105AE736BB7E	cccgb3	Goari					
_16E8105BE736BF7E	cccgb4	Goari					
_55F810582736B37F	cccgc1	Goari					
_95F810592736B77F	cccgc2	Goari					
_D5F8105A2736BB7F	cccgc3	Goari					
_16F8105B2736BF7F	cccgc4	Goari					
_550810586836B380	cccgd1	Goari					
_950810596836B780	cccgd2	Goari					
_D508105A6836BB80	cccgd3	Goari					
_1608105B6836BF80	cccgd4	Goari					
_55181058A836B381	cccge1	Goari					
_95181059A836B781	cccge2	Goari					
_D518105AA836BB81	cccge3	Goari					
_1618105BA836BF81	cccge4	Goari					
_55281058E836B382	cccgf1	Goari					
_95281059E836B782	cccgf2	Goari					
_D528105AE836BB82	cccgf3	Goari					
_1628105BE836BF82	cccgf4	Goari					
_97D82458A786B37D	cccla1	Goari					
_D7D82459A786B77D	cccla2	Goari					
_97E82458E786B37E	ccclb1	Goari					
_D7E82459E786B77E	ccclb2	Goari					
_17E8245AE786BB7E	ccclb3	Goari					
_58E8245BE786BF7E	ccclb4	Goari					
_9EB4A5BE2D8AC392	cccpa1	Pure Goari	a	the	Pure Goaris		the
_1925A6344581208E	cccpa2	Unpolluted Goari	an	the	Unpolluted Goaris		the
_47716D14B0868F2C	cccpa3	Corrupt Goari	a	the	Corrupt Goaris		the
_94602780A5E4414F	cccpa4	Contaminated Goari	a	the	Contaminated Goaris		the
_94602780A5E43550	cccpb1	Contaminated Goari	a	the	Contaminated Goaris		the
_0743ED75BBBA68EE	cccpb2	Infected Goari	an	the	Infected Goaris		the
_442039FD72974F12	cccpb3	Tainted Goari	a	the	Tainted Goaris		the
_9EB4C1C16D19B789	cccpb4	Foul Goari	a	the	Foul Goaris		the
_9EB4C1C16D19AB8A	cccpc1	Foul Goari	a	the	Foul Goaris		the
_814F3D1436874B13	cccpc2	Sullied Goari	a	the	Sullied Goaris		the
_C46F12057B39A403	cccpc3	Blighted Goari	a	the	Blighted Goaris		the
_45DF4E133B1A900A	cccpc4	Poisoned Goari	a	the	Poisoned Goaris		the
_8CF4D64EF38D0D4C	ccdfa1	Fledgling Torbak	a	the	Fledgling Torbaks		the
_E3C159EFE2386CD9	ccdfa2	Weeny Torbak	a	the	Weeny Torbaks		the
_3F1F3D143DDB0FCD	ccdfa3	Little Torbak	a	the	Little Torbaks		the
_FC5A48282A9863A7	ccdfa4	Puny Torbak	a	the	Puny Torbaks		the
_FC5A48282A9857A8	ccdfb1	Puny Torbak	a	the	Puny Torbaks		the
_FC5AF411A7A64FA8	ccdfb2	Mild Torbak	a	the	Mild Torbaks		the
_E33F51F7685870DA	ccdfb3	Prime Torbak	a	the	Prime Torbaks		the
_FC5A2C22E80657A8	ccdfb4	Moor Torbak	a	the	Moor Torbaks		the
_FC5A2C22E8064BA9	ccdfc1	Moor Torbak	a	the	Moor Torbaks		the
_C09F350F3CDB0BDC	ccdfc2	Lesser Torbak	a	the	Lesser Torbaks		the
_FC5AF414E8A77BA9	ccdfc3	Wood Torbak	a	the	Wood Torbaks		the
_1CB49D7FFDCB240E	ccdfc4	Primeval Torbak	a	the	Primeval Torbaks		the
_1CB49D7FFDCB180F	ccdfd1	Primeval Torbak	a	the	Primeval Torbaks		the
_FC5A482CEA7867AA	ccdfd2	Spry Torbak	a	the	Spry Torbaks		the
_BF5FCE37B69C83F6	ccdfd3	Budding Torbak	a	the	Budding Torbaks		the
_D9F4BD84C0BA7425	ccdfd4	Vigorous Torbak	a	the	Vigorous Torbaks		the
_D9F4BD84C0BA6826	ccdfe1	Vigorous Torbak	a	the	Vigorous Torbaks		the
_E35FA10368366CDD	ccdfe2	Grown Torbak	a	the	Grown Torbaks		the
_C4A0F9083F3C0FE0	ccdfe3	Robust Torbak	a	the	Robust Torbaks		the
_E321F1EF683674DD	ccdfe4	Great Torbak	a	the	Great Torbaks		the
_6A283CA3DE4987A2	ccdff5	Vispa	the	the	Vispas		the
_67E7679A69E69E99	ccdgb1	Torbak					
_67E76B9A69E6A699	ccdgb2	Torbak					
_67E76F9A69E6AE99	ccdgb3	Torbak					
_67E7739A69E6B699	ccdgb4	Torbak					
_74D856DCDED33973	ccdja1	Domesticated Torbak	a	the	Domesticated Torbaks		the
_5DD48A3E9CF3CC83	ccdja2	Submissive Torbak	a	the	Submissive Torbaks		the
_FD5A1011E46653A7	ccdja3	Meek Torbak	a	the	Meek Torbaks		the
_406ECD09BC5B13CD	ccdja4	Docile Torbak	a	the	Docile Torbaks		the
_406ECD09BC5B07CE	ccdjb1	Docile Torbak	a	the	Docile Torbaks		the
_FD5A181AA58627A8	ccdjb2	Calm Torbak	a	the	Calm Torbaks		the
_DD739187002A1819	ccdjb3	Sluggish Torbak	a	the	Sluggish Torbaks		the
_5CF4B58AC09A7423	ccdjb4	Timorous Torbak	a	the	Timorous Torbaks		the
_5CF4B58AC09A6824	ccdjc1	Timorous Torbak	a	the	Timorous Torbaks		the
_E4A151E7EAB86CDB	ccdjc2	Swamp Torbak	a	the	Swamp Torbaks		the
_404EF11ABFBB0FCF	ccdjc3	Jungle Torbak	a	the	Jungle Torbaks		the
_5893A585FE1A6017	ccdjc4	Vigilent Torbak	a	the	Vigilent Torbaks		the
_5893A585FE1A5418	ccdjd1	Vigilent Torbak	a	the	Vigilent Torbaks		the
_993482459832F86F	ccdjd2	Lampooning Torbak	a	the	Lampooning Torbaks		the
_FD5AF812A73777AA	ccdjd3	Vile Torbak	a	the	Vile Torbaks		the
_85BED504BB4B13E4	ccdjd4	Clammy Torbak	a	the	Clammy Torbaks		the
_7E5A1C1CEAD727A7	ccdla1	Dumn Torbak	a	the	Dumn Torbaks		the
_5C75B177FFFB4C15	ccdla2	Tranquil Torbak	a	the	Tranquil Torbaks		the
_7E5A181AA5862BA7	ccdla3	Calm Torbak	a	the	Calm Torbaks		the
_C16ECD09BC5B13CD	ccdla4	Docile Torbak	a	the	Docile Torbaks		the
_5934A572C12A1C1C	ccdle1	Stalking Torbak	a	the	Stalking Torbaks		the
_866F1646F57D7FF7	ccdle2	Preying Torbak	a	the	Preying Torbaks		the
_C42FEE44349D83F7	ccdle3	Roaring Torbak	a	the	Roaring Torbaks		the
_7E5AF80D681743AB	ccdle4	Huge Torbak	a	the	Huge Torbaks		the
_7E5AF80D681737AC	ccdlf1	Huge Torbak	a	the	Huge Torbaks		the
_4515DA33072C4301	ccdlf2	Awesome Torbak	an	the	Awesome Torbaks		the
_5A00F68142595881	ccdlf3	Assassin Torbak	an	the	Assassin Torbaks		the
_FE60FA61733E3C02	ccefa1	Fledgling Ragus	a	the	Fledgling Ragus		the
_4F8C511DEB984779	ccefa2	Weeny Ragus	a	the	Weeny Ragus		the
_823FC93566B4F36E	ccefa3	Little Ragus	a	the	Little Ragus		the
_5FF48CB7B1890F87	ccefa4	Puny Ragus	a	the	Puny Ragus		the
_5FF48CB7B1890388	ccefb1	Puny Ragus	a	the	Puny Ragus		the
_5FF438B56938D785	ccefb2	Mild Ragus	a	the	Mild Ragus		the
_4F4BFD202FF92F7A	ccefb3	Prime Ragus	a	the	Prime Ragus		the
_5FF438B569D9DF8F	ccefb4	Wild Ragus	a	the	Wild Ragus		the
_9FF43CBBACCA0387	ccega1	Pure Ragus	a	the	Pure Ragus		the
_9806DE3AC2DC3C85	ccega2	Unpolluted Ragus	an	the	Unpolluted Ragus		the
_8662910C97075F2D	ccega3	Corrupt Ragus	a	the	Corrupt Ragus		the
_95A0BE7D24248144	ccega4	Contaminated Ragus	a	the	Contaminated Ragus		the
_95A0BE7D24247545	ccegb1	Contaminated Ragus	a	the	Contaminated Ragus		the
_C3EEF95BBF5B74F4	ccegb2	Infected Ragus	an	the	Infected Ragus		the
_83115DF559181F13	ccegb3	Tainted Ragus	a	the	Tainted Ragus		the
_9FF458BEEC59F77E	ccegb4	Foul Ragus	a	the	Foul Ragus		the
_9FF458BEEC59EB7F	ccegc1	Foul Ragus	a	the	Foul Ragus		the
_C040610C1D081B14	ccegc2	Sullied Ragus	a	the	Sullied Ragus		the
_84DFC1F43B49CC06	ccegc3	Blighted Ragus	a	the	Blighted Ragus		the
_054FFD02FB2AB80D	ccegc4	Poisoned Ragus	a	the	Poisoned Ragus		the
_054FFD02FB2AAC0E	ccegd1	Poisoned Ragus	a	the	Poisoned Ragus		the
_CC3F81136696EF71	ccegd2	Sickly Ragus	a	the	Sickly Ragus		the
_8F8C69317288077C	ccegd3	Fusty Ragus	a	the	Fusty Ragus		the
_95E5B184FCD1A97E	ccegd4	Pestiferous Ragus	a	the	Pestiferous Ragus		the
_95E5B184FCD19D7F	ccege1	Pestiferous Ragus	a	the	Pestiferous Ragus		the
_3F705D02D8F81B16	ccege2	Ravaged Ragus	a	the	Ravaged Ragus		the
_C2406674B1507817	ccege3	Repulsive Ragus	a	the	Repulsive Ragus		the
_45105907DB385F35	ccege4	Viscous Ragus	a	the	Viscous Ragus		the
_45105907DB385336	ccegf1	Viscous Ragus	a	the	Viscous Ragus		the
_047F9DFA7969C80F	ccegf2	Demented Ragus	a	the	Demented Ragus		the
_835FD1F47B6AB013	ccegf3	Fiendish Ragus	a	the	Fiendish Ragus		the
_C6209D10785AC4FD	cceja1	Satiated Ragus	a	the	Satiated Ragus		the
_44BF89D0AF6B7F0C	cceja2	Overfed Ragus	an	the	Overfed Ragus		the
_829039FE58071F12	cceja3	Crammed Ragus	a	the	Crammed Ragus		the
_833F711368B4F76E	cceja4	Docile Ragus	a	the	Docile Ragus		the
_833F711368B4EB6F	ccejb1	Docile Ragus	a	the	Docile Ragus		the
_4441410697F71B13	ccejb2	Bloated Ragus	a	the	Bloated Ragus		the
_44007100D9F82323	ccejb3	Replete Ragus	a	the	Replete Ragus		the
_60F438B767B9BF8B	ccejb4	Sand Ragus	a	the	Sand Ragus		the
_60F438B767B9B38C	ccejc1	Sand Ragus	a	the	Sand Ragus		the
_095FC13364B4EF70	ccejc2	Lesser Ragus	a	the	Lesser Ragus		the
_0B01513364B4F370	ccejc3	Desert Ragus	a	the	Desert Ragus		the
_044F01FF7D3AA001	ccejc4	Quenched Ragus	a	the	Quenched Ragus		the
_D9259A39429E3C39	ccejf1	Scrounging Ragus	a	the	Scrounging Ragus		the
_01D0B50B3BFAA01C	ccejf2	Volatile Ragus	a	the	Volatile Ragus		the
_45400DFDFDEAAC20	ccejf3	Starving Ragus	a	the	Starving Ragus		the
_E1F460B6EEB8037B	ccela1	Dumn Ragus	a	the	Dumn Ragus		the
_C8F0F5FEBEAAEC11	ccela2	Tranquil Ragus	a	the	Tranquil Ragus		the
_E1F45CB5A998BB7A	ccela3	Calm Ragus	a	the	Calm Ragus		the
_043F711368B4F76E	ccela4	Docile Ragus	a	the	Docile Ragus		the
_E1F438AE6819C38B	ccelc1	Reed Ragus	a	the	Reed Ragus		the
_D11C39272E371F7B	ccelc2	Minor Ragus	a	the	Minor Ragus		the
_D11C1123AE584B7B	ccelc3	Water Ragus	a	the	Water Ragus		the
_C5D0326EB1BF4012	ccelc4	Ferreting Ragus	a	the	Ferreting Ragus		the
_59D95C656597BF8D	ccelc6	Ragus					
_C5D0326EB1BF3413	cceld1	Ferreting Ragus	a	the	Ferreting Ragus		the
_8571326EB5EF6013	cceld2	Furrowing Ragus	a	the	Furrowing Ragus		the
_87E0D50BB8EAAC1A	cceld3	Scouring Ragus	a	the	Scouring Ragus		the
_458FF5FDFDEAB013	cceld4	Stalking Ragus	a	the	Stalking Ragus		the
_2BA9089C5F19E397	ccele5	Toler	the	the	Tolers		the
_9E3998B1E6B60FAA	ccfcd5	Arundel	the	the	Arundels		the
_5F04C1BE6B79CB73	ccfga1	Pure Najab	a	the	Pure Najabs		the
_18057E3DC2F1047D	ccfga2	Unpolluted Najab	an	the	Unpolluted Najabs		the
_42204D0FEFF68F2C	ccfga3	Corrupt Najab	a	the	Corrupt Najabs		the
_55B04380E3D34930	ccfga4	Contaminated Najab	a	the	Contaminated Najabs		the
_55B04380E3D33D31	ccfgb1	Contaminated Najab	a	the	Contaminated Najabs		the
_7FD211677D4A24F7	ccfgb2	Infected Najab	an	the	Infected Najabs		the
_3FCF19F8B1074F12	ccfgb3	Tainted Najab	a	the	Tainted Najabs		the
_5F04DDC1AB08BF6A	ccfgb4	Foul Najab	a	the	Foul Najabs		the
_5F04DDC1AB08B36B	ccfgc1	Foul Najab	a	the	Foul Najabs		the
_7CFE1D0F75F74B13	ccfgc2	Sullied Najab	a	the	Sullied Najabs		the
_01AE52F73D3988F2	ccfgc3	Blighted Najab	a	the	Blighted Najabs		the
_821E8E05FD1A74F9	ccfgc4	Poisoned Najab	a	the	Poisoned Najabs		the
_821E8E05FD1A68FA	ccfgd1	Poisoned Najab	a	the	Poisoned Najabs		the
_CF3FF9EBE8966474	ccfgd2	Sickly Najab	a	the	Sickly Najabs		the
_E7CC991F29771378	ccfgd3	Fusty Najab	a	the	Fusty Najabs		the
_5173BD8454F08980	ccfgd4	Pestiferous Najab	a	the	Pestiferous Najabs		the
_5173BD8454F07D81	ccfge1	Pestiferous Najab	a	the	Pestiferous Najabs		the
_FB2E190530E74B15	ccfge2	Ravaged Najab	a	the	Ravaged Najabs		the
_15B0966F6D0F8406	ccfge3	Repulsive Najab	a	the	Repulsive Najabs		the
_01CE150A33278F34	ccfge4	Viscous Najab	a	the	Viscous Najabs		the
_01CE150A33278335	ccfgf1	Viscous Najab	a	the	Viscous Najabs		the
_814E2EFD7B5984FB	ccfgf2	Demented Najab	a	the	Demented Najabs		the
_002E62F77D5A6CFF	ccfgf3	Fiendish Najab	a	the	Fiendish Najabs		the
_15D123911FD31131	ccfja1	Domesticated Najab	a	the	Domesticated Najabs		the
_E3E53E21495E791F	ccfja2	Submissive Najab	a	the	Submissive Najabs		the
_2004D9B1E8779370	ccfja3	Meek Najab	a	the	Meek Najabs		the
_863FE9EBEAB46C71	ccfja4	Docile Najab	a	the	Docile Najabs		the
_863FE9EBEAB46072	ccfjb1	Docile Najab	a	the	Docile Najabs		the
_2004E1B868477F67	ccfjb2	Calm Najab	a	the	Calm Najabs		the
_FF5F52143E2B6CFE	ccfjb3	Sluggish Najab	a	the	Sluggish Najabs		the
_828F660D3F5BB40B	ccfjb4	Timorous Najab	a	the	Timorous Najabs		the
_828F660D3F5BA80C	ccfjc1	Timorous Najab	a	the	Timorous Najabs		the
_A83C590625684377	ccfjc2	Swamp Najab	a	the	Swamp Najabs		the
_863FD901EE746873	ccfjc3	Jungle Najab	a	the	Jungle Najabs		the
_7FCE4E09800A90FF	ccfjc4	Vigilent Najab	a	the	Vigilent Najabs		the
_905F09E76A946075	ccfje1	Clammy Najab	a	the	Clammy Najabs		the
_FEAF5D0330E74B15	ccfje2	Rattled Najab	a	the	Rattled Najabs		the
_869FA911E4966875	ccfje3	Savage Najab	a	the	Savage Najabs		the
_867FE9F3E4766C75	ccfje4	Raging Najab	a	the	Raging Najabs		the
_867FE9F3E4766076	ccfjf1	Raging Najab	a	the	Raging Najabs		the
_D4208670EE8E5807	ccfjf2	Ferocious Najab	a	the	Ferocious Najabs		the
_C12E62F77D5A6CFF	ccfjf3	Fiendish Najab	a	the	Fiendish Najabs		the
_A104E5B9AD67CB67	ccfla1	Dumn Najab	a	the	Dumn Najabs		the
_45BF8601C09AA8FD	ccfla2	Tranquil Najab	a	the	Tranquil Najabs		the
_A104E1B868478366	ccfla3	Calm Najab	a	the	Calm Najabs		the
_073FE9EBEAB46C71	ccfla4	Docile Najab	a	the	Docile Najabs		the
_073FE9EBEAB46072	ccflb1	Docile Najab	a	the	Docile Najabs		the
_96006E656C6F44F2	ccflb2	Wandering Najab	a	the	Wandering Najabs		the
_D5A026646C0D70F0	ccflb3	Gamboling Najab	a	the	Gamboling Najabs		the
_A104BDB127C89776	ccflb4	Reed Najab	a	the	Reed Najabs		the
_A104C1B36B47CB70	ccflf1	Huge Najab	a	the	Huge Najabs		the
_027E4126B01B9B0A	ccflf2	Awesome Najab	an	the	Awesome Najabs		the
_C324E17EBFBA90FB	ccflf3	Assassin Najab	an	the	Assassin Najabs		the
_63F44CBBEE894381	ccgga1	Pure Vorax	a	the	Pure Vorax		the
_5B569E45451C5071	ccgga2	Unpolluted Vorax	an	the	Unpolluted Vorax		the
