*HASH_VALUE	outpost ID	name	description
_A32A8B358DC7AA5A	driller_thefount_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_FC6B7AB95A8C9D9C	driller_thefount_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_FC6B7AB95A8CB19C	driller_thefount_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EFA6F3B754115695	driller_thefount_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_303FBC0C716702CA	driller_thefount_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_303FBC0C716716CA	driller_thefount_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_7A84E34828194DEE	driller_thefount_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_F60B7731F45CC49F	driller_thesavagedunes_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F60B7736F45CC49F	driller_thesavagedunes_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F60B7731345CC49F	driller_thesavagedunes_kami_u1_200a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_661517B9953C8E52	driller_thesavagedunes_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_BEB1D6E3A8D4C9D8	driller_thesavagedunes_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_661517B9D53C8E52	driller_thesavagedunes_kami_u2_200a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_ECDFDBFCE2A8FAD4	driller_thesavagedunes_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_ECDFDB01E2A8FAD4	driller_thesavagedunes_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_ECDFDBFC22A8FAD4	driller_thesavagedunes_kami_u3_200a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_0167BA4D6C76EE65	driller_thesavagedunes_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0167BA526C76EE65	driller_thesavagedunes_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0167BA4DAC76EE65	driller_thesavagedunes_kami_u4_200a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_50E0C6839FC75603	driller_thesavagedunes_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_91E0C6839FC75603	driller_thesavagedunes_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_50F0C6839FC75603	driller_thesavagedunes_karavan_u1_200a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_B149BBF5CA23966A	driller_thesavagedunes_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_FCCEA2442C3A3EDA	driller_thesavagedunes_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_B159BBF5CA23966A	driller_thesavagedunes_karavan_u2_200a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_419DD7902A95E956	driller_thesavagedunes_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_829DD7902A95E956	driller_thesavagedunes_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_41ADD7902A95E956	driller_thesavagedunes_karavan_u3_200a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_977F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D87F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_978F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_200a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_E4F657F56AA9F67D	driller_thevoid_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_24F657F56AA9F67D	driller_thevoid_kami_u1_150b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_E4F643F66AA9F67D	driller_thevoid_kami_u1_200a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_24F643F66AA9F67D	driller_thevoid_kami_u1_200b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_E4F657F66AA9F67D	driller_thevoid_kami_u1_250a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_24F657F66AA9F67D	driller_thevoid_kami_u1_250b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_15797B7AE9DEC641	driller_thevoid_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_55797B7AE9DEC641	driller_thevoid_kami_u2_150b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_1579677BE9DEC641	driller_thevoid_kami_u2_200a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_5579677BE9DEC641	driller_thevoid_kami_u2_200b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_15797B7BE9DEC641	driller_thevoid_kami_u2_250a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_55797B7BE9DEC641	driller_thevoid_kami_u2_250b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_3A8B85B49A87CD58	driller_thevoid_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7A8B85B49A87CD58	driller_thevoid_kami_u3_150b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_3A8B71B59A87CD58	driller_thevoid_kami_u3_200a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7A8B71B59A87CD58	driller_thevoid_kami_u3_200b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_3A8B85B59A87CD58	driller_thevoid_kami_u3_250a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7A8B85B59A87CD58	driller_thevoid_kami_u3_250b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_5306CADECE5B0FAC	driller_thevoid_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9306CADECE5B0FAC	driller_thevoid_kami_u4_150b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_5306B6DFCE5B0FAC	driller_thevoid_kami_u4_200a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9306B6DFCE5B0FAC	driller_thevoid_kami_u4_200b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_5306CADFCE5B0FAC	driller_thevoid_kami_u4_250a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9306CADFCE5B0FAC	driller_thevoid_kami_u4_250b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_372D8CA413ED86E7	driller_thevoid_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_372D8CA413FD86E7	driller_thevoid_karavan_u1_150b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_772D8CA413ED86E2	driller_thevoid_karavan_u1_200a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_772D8CA413FD86E2	driller_thevoid_karavan_u1_200b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_772D8CA413ED86E7	driller_thevoid_karavan_u1_250a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_772D8CA413FD86E7	driller_thevoid_karavan_u1_250b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_D80D565783F7266F	driller_thevoid_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_D80D56578307266F	driller_thevoid_karavan_u2_150b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_180D565783F7266A	driller_thevoid_karavan_u2_200a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_180D56578307266A	driller_thevoid_karavan_u2_200b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_180D565783F7266F	driller_thevoid_karavan_u2_250a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_180D56578307266F	driller_thevoid_karavan_u2_250b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_2479C2D94A41D2AA	driller_thevoid_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_2479C2D94A51D2AA	driller_thevoid_karavan_u3_150b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_6479C2D94A41D2A5	driller_thevoid_karavan_u3_200a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_6479C2D94A51D2A5	driller_thevoid_karavan_u3_200b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_6479C2D94A41D2AA	driller_thevoid_karavan_u3_250a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_6479C2D94A51D2AA	driller_thevoid_karavan_u3_250b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_AF47B66A1E49C903	driller_thevoid_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_AF47B66A1E59C903	driller_thevoid_karavan_u4_150b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EF47B66A1E49C9FE	driller_thevoid_karavan_u4_200a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EF47B66A1E59C9FE	driller_thevoid_karavan_u4_200b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EF47B66A1E49C903	driller_thevoid_karavan_u4_250a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EF47B66A1E59C903	driller_thevoid_karavan_u4_250b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_A81A0737A420AE97	driller_upperbog_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_A86A0737A420AE97	driller_upperbog_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_A81A0B37A420AE97	driller_upperbog_kami_u1_200a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_BFB11F34806AC265	driller_upperbog_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_9C4441AE15C24910	driller_upperbog_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_BFB12334806AC265	driller_upperbog_kami_u2_200a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_FED504FB27821CF3	driller_upperbog_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_FE2504FB27821CF3	driller_upperbog_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_FED508FB27821CF3	driller_upperbog_kami_u3_200a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EBE9ADC8778B6D5B	driller_upperbog_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EB39ADC8778B6D5B	driller_upperbog_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_EBE9B1C8778B6D5B	driller_upperbog_kami_u4_200a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_8C3EC3DEBE6743E4	driller_upperbog_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_8C3EC3DEBE6757E4	driller_upperbog_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_8C3EC3DEBE6743E5	driller_upperbog_karavan_u1_200a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_0B7393A2EFEA6769	driller_upperbog_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_6959AA045BE20DB2	driller_upperbog_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_0B7393A2EFEA676A	driller_upperbog_karavan_u2_200a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_BC1C9ABA169C519F	driller_upperbog_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_BC1C9ABA169C659F	driller_upperbog_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_BC1C9ABA169C51A0	driller_upperbog_karavan_u3_200a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_F0F0DC0D2D77B6CD	driller_upperbog_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_F0F0DC0D2D77CACD	driller_upperbog_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_F0F0DC0D2D77B6CE	driller_upperbog_karavan_u4_200a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C70EF7F25E972BFC	driller_windsofmuse_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_001AD5A719959EE2	driller_windsofmuse_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_4643C7B68F1A4F81	driller_windsofmuse_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_A10A9B5A899F3E6A	driller_windsofmuse_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F7ECCECDB42C59BB	driller_windsofmuse_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EE8603DC0F6902AD	driller_windsofmuse_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_2BC01021CDA79EE5	driller_windsofmuse_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_7864F36D24F1E1FE	driller_windsofmuse_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_70528757B1CE74AB	driller_windsofmuse_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_9A582236EC1D2073	driller_windsofmuse_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_E05C27DF52AE3E5E	driller_windsofmuse_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_C5B4629D4D8619E4	driller_windsofmuse_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_A7A6D31A9E1AAAE0	driller_windsofmuse_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_2526B589DDDA397E	driller_windsofmuse_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7BAECA7329E89E71	driller_windsofmuse_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4B5B374633BC70BA	driller_windsofmuse_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_274A8C626D2AC980	placeholder_bountybeaches_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_8120C2FAF16B6046	placeholder_citiesofintuition_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_1B67A0193668832F	placeholder_couloirbrule_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_1B67A4193668832F	placeholder_couloirbrule_b.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_43563FF2E5492BD3	placeholder_dunesofexil_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_276B6041AEBADD86	placeholder_enchantedisle_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_30BB492FF0FF3FBF	placeholder_fleetinggarden_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_5E87C40BB8884F37	placeholder_frahartowers_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_F2CB312A75AFA7BF	placeholder_groveconfusion_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_32CB312A75AFA7BF	placeholder_groveconfusion_b.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_E0A6B80FB768432E	placeholder_groveofumbra_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_EA8A6462EF4ACD9A	placeholder_havenofpurity_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_5E77B40F34C75F37	placeholder_hiddensource_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_E93A4C602B3A098A	placeholder_imperialdunes_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_703B7930F2AF8FC6	placeholder_knollofdissent_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_B01B092EB85E57CA	placeholder_knotofdementia_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_320C292EF5EE3FC4	placeholder_lagoonsofloria_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_720C292EF5EE3FC4	placeholder_lagoonsofloria_b.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_058753F1E51903C4	placeholder_libertylake_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_86663BE4A5890FD3	placeholder_maidengrove_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_2F6B752EF04F13C6	placeholder_majesticgarden_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_5EF6802079A7572A	placeholder_oflovakoasis_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_73786B38884FF7AF	placeholder_thefount_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_30EB911CF52F3BCB	placeholder_thesavagedunes_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_202AFBD5F3FF7E84	placeholder_thevoid_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_202AFBD5F3FF7E85	placeholder_thevoid_b.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_2F881F3B480017B0	placeholder_upperbog_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_45563FF2A5D923E3	placeholder_windsofmuse_a.outpost_building	Bebaubarer Ort	Zurücksetzen zu einem leeren Platz
_3B0E370CEE023CAD	town_hall.outpost_building	Außenposten Halle	Außenposten Haupthalle
_	primes_outpost_01.outpost	Außenposten des nördlichen Nexus (Experimentell und instabil)	Outpost used for experimentations
_	primes_outpost_02.outpost	Außenposten des südlichen Nexus (Experimentell und instabil)	Outpost used for experimentations
_	primes_outpost_03.outpost	Außenposten des östlichen Nexus (Experimentell und instabil)	Outpost used for experimentations
_	primes_outpost_04.outpost	Außenposten des westlichen Nexus (Experimentell und instabil)	Outpost used for experimentations
_40213497BD469797	driller_bountybeaches_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_40713497BD469797	driller_bountybeaches_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_40213897BD469797	driller_bountybeaches_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_57B84C949990AB65	driller_bountybeaches_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_344B6E0E2EE83210	driller_bountybeaches_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_57B850949990AB65	driller_bountybeaches_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_155C215B40A809FB	driller_bountybeaches_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_15AC215B40A809FB	driller_bountybeaches_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_155C255B40A809FB	driller_bountybeaches_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_83F0DA2890B1565B	driller_bountybeaches_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_8340DA2890B1565B	driller_bountybeaches_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_83F0DE2890B1565B	driller_bountybeaches_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_1BA9D853164E187F	driller_citiesofintuition_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_DACEA81747D13C04	driller_citiesofintuition_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_CB67AF2F6E83263A	driller_citiesofintuition_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_402BF182855E8B68	driller_citiesofintuition_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9DFD943F87EF73E0	driller_couloirbrule_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_DDFD943F87EF73E0	driller_couloirbrule_marauder_u1_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_9DFD804087EF73E0	driller_couloirbrule_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_DDFD804087EF73E0	driller_couloirbrule_marauder_u1_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_9DFD944087EF73E0	driller_couloirbrule_marauder_u1_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_DDFD944087EF73E0	driller_couloirbrule_marauder_u1_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
