*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_46EFCD687A0D4977	bcfpea02	Autolauncher Piercing Ammo	a	the				Crafting plan for Fyros autolauncher piercing ammo.	
_C71FCD68FC6D3D76	bcfpea03	Autolauncher Slashing Ammo	a	the				Crafting plan for Fyros autolauncher slashing ammo.	
_F54D1839C0B3D76E	bcfpea04	Bowrifle Smashing Ammo	a	the				Crafting plan for Fyros bowrifle smashing ammo.	
_EF6F75A4DEA2E75E	bcfpea05	Bowrifle Piercing Ammo	a	the				Crafting plan for Fyros bowrifle piercing ammo.	
_F2AF65A7DEF2EB5A	bcfpea06	Bowrifle Slashing Ammo	a	the				Crafting plan for Fyros bowrifle slashing ammo.	
_E29C59A7513F4799	bcfpea10	Launcher Smashing Ammo	a	the				Crafting plan for Fyros launcher smashing ammo.	
_76C3BE93163E3BA7	bcfpea11	Launcher Piercing Ammo	a	the				Crafting plan for Fyros launcher piercing ammo.	
_B8D3AE9B56FE47AA	bcfpea12	Launcher Slashing Ammo	a	the				Crafting plan for Fyros launcher slashing ammo.	
_140DBB67DB37F640	bcfpea19	Rifle Smashing Ammo	a	the				Crafting plan for Fyros rifle smashing ammo.	
_6EFCCB46D92787BC	bcfpea20	Rifle Piercing Ammo	a	the				Crafting plan for Fyros rifle piercing ammo.	
_6E4CCF471A1793BF	bcfpea21	Rifle Slashing Ammo	a	the				Crafting plan for Fyros rifle slashing ammo.	
_C8A9D2B4DC5721E5	bcmpea13	Bowpistol Smashing Ammo	a	the				Crafting plan for Matis bowpistol smashing ammo.	
_2397D6B25C38BE42	bcmpea14	Bowpistol Piercing Ammo	a	the				Crafting plan for Matis bowpistol piercing ammo.	
_63A7E6B15D68BE47	bcmpea15	Bowpistol Slashing Ammo	a	the				Crafting plan for Matis bowpistol slashing ammo.	
_E5A8FF47AAE36ED0	bcmpea07	Grenade Smashing Ammo	a	the				Crafting plan for Matis grenade smashing ammo.	
_2478ACA584B37EC0	bcmpea08	Grenade Piercing Ammo	a	the				Crafting plan for Matis grenade piercing ammo.	
_E5F8B0A1853382BC	bcmpea09	Grenade Slashing Ammo	a	the				Crafting plan for Matis grenade slashing ammo.	
_C0E343FD5F25A5CB	bcmpea16	Pistol Smashing Ammo	a	the				Crafting plan for Matis pistol smashing ammo.	
_C1E2F30F74DB82BA	bcmpea17	Pistol Piercing Ammo	a	the				Crafting plan for Matis pistol piercing ammo.	
_01A21313B40B8EBF	bcmpea18	Pistol Slashing Ammo	a	the				Crafting plan for Matis pistol slashing ammo.	
_029ED001A4FD1991	bcmpea01	Autolauncher Smashing Ammo	a	the				Crafting plan for Matis autolauncher smashing ammo.	
_C57F6D6FF92DE97E	bcmpea02	Autolauncher Piercing Ammo	a	the				Crafting plan for Matis autolauncher piercing ammo.	
_46AF6D6F7B8DDD7D	bcmpea03	Autolauncher Slashing Ammo	a	the				Crafting plan for Matis autolauncher slashing ammo.	
_F3FD5847C0B3D76E	bcmpea04	Bowrifle Smashing Ammo	a	the				Crafting plan for Matis bowrifle smashing ammo.	
_ED1FB5B2DEA2E75E	bcmpea05	Bowrifle Piercing Ammo	a	the				Crafting plan for Matis bowrifle piercing ammo.	
_F05FA5B5DEF2EB5A	bcmpea06	Bowrifle Slashing Ammo	a	the				Crafting plan for Matis bowrifle slashing ammo.	
_E04C99B5513F4799	bcmpea10	Launcher Smashing Ammo	a	the				Crafting plan for Matis launcher smashing ammo.	
_7473FEA1163E3BA7	bcmpea11	Launcher Piercing Ammo	a	the				Crafting plan for Matis launcher piercing ammo.	
_B683EEA956FE47AA	bcmpea12	Launcher Slashing Ammo	a	the				Crafting plan for Matis launcher slashing ammo.	
_939D5B685CB61240	bcmpea19	Rifle Smashing Ammo	a	the				Crafting plan for Matis rifle smashing ammo.	
_ED8C6B475AA6A3BC	bcmpea20	Rifle Piercing Ammo	a	the				Crafting plan for Matis rifle piercing ammo.	
_EDDC6F489B96AFBF	bcmpea21	Rifle Slashing Ammo	a	the				Crafting plan for Matis rifle slashing ammo.	
_B62578BBA75D97A1	bctpea13	Bowpistol Smashing Ammo	a	the				Crafting plan for Tryker bowpistol smashing ammo.	
_B3F4A4C9C143F894	bctpea14	Bowpistol Piercing Ammo	a	the				Crafting plan for Tryker bowpistol piercing ammo.	
_F2E4BCCC01430C9A	bctpea15	Bowpistol Slashing Ammo	a	the				Crafting plan for Tryker bowpistol slashing ammo.	
_5CBDD9BD0CA9717B	bctpea07	Grenade Smashing Ammo	a	the				Crafting plan for Tryker grenade smashing ammo.	
_F0E43EA9D2A86589	bctpea08	Grenade Piercing Ammo	a	the				Crafting plan for Tryker grenade piercing ammo.	
_32F42EB11268718C	bctpea09	Grenade Slashing Ammo	a	the				Crafting plan for Tryker grenade slashing ammo.	
_666AB768A5619A1B	bctpea16	Pistol Smashing Ammo	a	the				Crafting plan for Tryker pistol smashing ammo.	
_A53A64C67E31AA0B	bctpea17	Pistol Piercing Ammo	a	the				Crafting plan for Tryker pistol piercing ammo.	
_66BA68C280B1AE07	bctpea18	Pistol Slashing Ammo	a	the				Crafting plan for Tryker pistol slashing ammo.	
_E27A18A0C32E5AE1	bctpea01	Autolauncher Smashing Ammo	a	the				Crafting plan for Tryker autolauncher smashing ammo.	
_BB60BD7E052C42FD	bctpea02	Autolauncher Piercing Ammo	a	the				Crafting plan for Tryker autolauncher piercing ammo.	
_BB60BD88C5AC5A03	bctpea03	Autolauncher Slashing Ammo	a	the				Crafting plan for Tryker autolauncher slashing ammo.	
_B215B5F8BEE68BC7	bctpea04	Bowrifle Smashing Ammo	a	the				Crafting plan for Tryker bowrifle smashing ammo.	
_8CFA4EF5FFE57FC4	bctpea05	Bowrifle Piercing Ammo	a	the				Crafting plan for Tryker bowrifle piercing ammo.	
_CCBA5AFD7FA58BCC	bctpea06	Bowrifle Slashing Ammo	a	the				Crafting plan for Tryker bowrifle slashing ammo.	
_45DBFEA804EA26C4	bctpea10	Launcher Smashing Ammo	a	the				Crafting plan for Tryker launcher smashing ammo.	
_A0C902A683CBC321	bctpea11	Launcher Piercing Ammo	a	the				Crafting plan for Tryker launcher piercing ammo.	
_E0D912A584FBC326	bctpea12	Launcher Slashing Ammo	a	the				Crafting plan for Tryker launcher slashing ammo.	
_12933BFC1AF2126D	bctpea19	Rifle Smashing Ammo	a	the				Crafting plan for Tryker rifle smashing ammo.	
_1392EB0EADB8EF5C	bctpea20	Rifle Piercing Ammo	a	the				Crafting plan for Tryker rifle piercing ammo.	
_53520B12ECE8FB61	bctpea21	Rifle Slashing Ammo	a	the				Crafting plan for Tryker rifle slashing ammo.	
_453A3EC1DC57F959	bczpea13	Bowpistol Smashing Ammo	a	the				Crafting plan for Zoraï bowpistol smashing ammo.	
_A02842BF5C3896B6	bczpea14	Bowpistol Piercing Ammo	a	the				Crafting plan for Zoraï bowpistol piercing ammo.	
_E03852BE5D6896BB	bczpea15	Bowpistol Slashing Ammo	a	the				Crafting plan for Zoraï bowpistol slashing ammo.	
_61D92F62EDE36E4C	bczpea07	Grenade Smashing Ammo	a	the				Crafting plan for Zoraï grenade smashing ammo.	
_A0A9DCC0C7B37E3C	bczpea08	Grenade Piercing Ammo	a	the				Crafting plan for Zoraï grenade piercing ammo.	
_6129E0BCC8338238	bczpea09	Grenade Slashing Ammo	a	the				Crafting plan for Zoraï grenade slashing ammo.	
_BEF35B08E2F6A547	bczpea16	Pistol Smashing Ammo	a	the				Crafting plan for Zoraï pistol smashing ammo.	
_BFF20B1AF7AC8236	bczpea17	Pistol Piercing Ammo	a	the				Crafting plan for Zoraï pistol piercing ammo.	
_FFB22B1E37DC8E3B	bczpea18	Pistol Slashing Ammo	a	the				Crafting plan for Zoraï pistol slashing ammo.	
_004F0804A2DD511A	bczpea01	Autolauncher Smashing Ammo	a	the				Crafting plan for Zoraï autolauncher smashing ammo.	
_C330A572F70D2107	bczpea02	Autolauncher Piercing Ammo	a	the				Crafting plan for Zoraï autolauncher piercing ammo.	
_4460A572796D1506	bczpea03	Autolauncher Slashing Ammo	a	the				Crafting plan for Zoraï autolauncher slashing ammo.	
_EF8EC861C0B3D7E0	bczpea04	Bowrifle Smashing Ammo	a	the				Crafting plan for Zoraï bowrifle smashing ammo.	
_E9B025CCDEA2E7D0	bczpea05	Bowrifle Piercing Ammo	a	the				Crafting plan for Zoraï bowrifle piercing ammo.	
_ECF015CFDEF2EBCC	bczpea06	Bowrifle Slashing Ammo	a	the				Crafting plan for Zoraï bowrifle slashing ammo.	
_DCDD09CF513F470B	bczpea10	Launcher Smashing Ammo	a	the				Crafting plan for Zoraï launcher smashing ammo.	
_70046EBB163E3B19	bczpea11	Launcher Piercing Ammo	a	the				Crafting plan for Zoraï launcher piercing ammo.	
_B2145EC356FE471C	bczpea12	Launcher Slashing Ammo	a	the				Crafting plan for Zoraï launcher slashing ammo.	
_914E6B6DDB9646BC	bczpea19	Rifle Smashing Ammo	a	the				Crafting plan for Zoraï rifle smashing ammo.	
_EB3D7B4CD986D738	bczpea20	Rifle Piercing Ammo	a	the				Crafting plan for Zoraï rifle piercing ammo.	
_EB8D7F4D1A76E33B	bczpea21	Rifle Slashing Ammo	a	the				Crafting plan for Zoraï rifle slashing ammo.	
_7541897DE9CA3621	bcfahb	Heavy Boots - Basic Quality	a	the				Crafting plan for Fyros heavy boots.	
_F77B20149C7FE111	bcfahg	Heavy Gloves - Basic Quality	a	the				Crafting plan for Fyros heavy gloves.	
_358B2414DB4FA10F	bcfahh	Heavy Helmet - Basic Quality	a	the				Crafting plan for Fyros heavy helmets.	
_3561C17DAABAFE2F	bcfahp	Heavy Pants - Basic Quality	a	the				Crafting plan for Fyros heavy pants.	
_9F894BE6548B5D27	bcfahs	Heavy Sleeves - Basic Quality	a	the				Crafting plan for Fyros heavy sleeves.	
_BBB226ABC246A916	bcfahv	Heavy Vest - Basic Quality	a	the				Crafting plan for Fyros heavy vests.	
_76F151832A294E25	bcfalb	Light Boots - Basic Quality	a	the				Crafting plan for Fyros light boots.	
_F72BE8159C1FF115	bcfalg	Light Gloves - Basic Quality	a	the				Crafting plan for Fyros light gloves.	
_36118983AB191633	bcfalp	Light Pants - Basic Quality	a	the				Crafting plan for Fyros light pants.	
_9F39FFDE951B6D27	bcfals	Light Sleeves - Basic Quality	a	the				Crafting plan for Fyros light sleeves.	
_BCA2EEB18246711C	bcfalv	Light Vest - Basic Quality	a	the				Crafting plan for Fyros light vests.	
_C7C7212297001DEF	bcfamb	Medium Boots - Basic Quality	a	the				Crafting plan for Fyros medium boots.	
_1E1D07DC16FBF9EF	bcfamg	Medium Gloves - Basic Quality	a	the				Crafting plan for Fyros medium gloves.	
_4BC72122D82051E1	bcfamp	Medium Pants - Basic Quality	a	the				Crafting plan for Fyros medium pants.	
_58D8A4C1BB1A6544	bcfams	Medium Sleeves - Basic Quality	a	the				Crafting plan for Fyros medium sleeves.	
_87724CCEE8B9E2FE	bcfamv	Medium Vest - Basic Quality	a	the				Crafting plan for Fyros medium vests.	
_F4D1297E6A495221	bcmahb	Heavy Boots - Basic Quality	a	the				Crafting plan for Matis heavy boots.	
_760BA81D96EFE111	bcmahg	Heavy Gloves - Basic Quality	a	the				Crafting plan for Matis heavy gloves.	
_B41BAC1DD5BFA10F	bcmahh	Heavy Helmet - Basic Quality	a	the				Crafting plan for Matis heavy helmets.	
_B4F1617E2B391A2F	bcmahp	Heavy Pants - Basic Quality	a	the				Crafting plan for Matis heavy pants.	
_1EB9F3D5168B5D27	bcmahs	Heavy Sleeves - Basic Quality	a	the				Crafting plan for Matis heavy sleeves.	
_3A42C6B24166491D	bcmahv	Heavy Vest - Basic Quality	a	the				Crafting plan for Matis heavy vests.	
_F581F184ABA86A25	bcmalb	Light Boots - Basic Quality	a	the				Crafting plan for Matis light boots.	
_76BB701E968FF115	bcmalg	Light Gloves - Basic Quality	a	the				Crafting plan for Matis light gloves.	
_B5A129842C983233	bcmalp	Light Pants - Basic Quality	a	the				Crafting plan for Matis light pants.	
_1E69A7CD571B6D27	bcmals	Light Sleeves - Basic Quality	a	the				Crafting plan for Matis light sleeves.	
_3B328EB801661123	bcmalv	Light Vest - Basic Quality	a	the				Crafting plan for Matis light vests.	
_4657A92B91701DEF	bcmamb	Medium Boots - Basic Quality	a	the				Crafting plan for Matis medium boots.	
_9D4DAFCBD8FBF9EF	bcmamg	Medium Gloves - Basic Quality	a	the				Crafting plan for Matis medium gloves.	
_CA57A92BD29051E1	bcmamp	Medium Pants - Basic Quality	a	the				Crafting plan for Matis medium pants.	
_5688E4CFBB1A6544	bcmams	Medium Sleeves - Basic Quality	a	the				Crafting plan for Matis medium sleeves.	
_0602ECCF6938FEFE	bcmamv	Medium Vest - Basic Quality	a	the				Crafting plan for Matis medium vests.	
_EC9D7FBD0577292C	bcraea01	Refugee Black Boots	a	the				Crafting plan for refugee black boots.	
_6C5D83B645772926	bcraea02	Refugee Beige Boots	a	the				Crafting plan for refugee beige boots.	
_2EFDA7C80777292F	bcraea04	Refugee Green Boots	a	the				Crafting plan for refugee green boots.	
_3644C580514ABFD0	bcraea05	Refugee Red Boots	a	the				Crafting plan for refugee red boots.	
_C513EF252EC083BD	bcraea06	Refugee Turquoise Boots	a	the				Crafting plan for refugee turquoise boots.	
_9806D50042131DDB	bcraea03	Refugee Blue Boots	a	the				Crafting plan for refugee blue boots.	
_DC37CCF10F8417B6	bcraea07	Refugee Violet Boots	a	the				Crafting plan for refugee violet boots.	
_B02E8FCE0C772926	bcraea08	Refugee White Boots	a	the				Crafting plan for refugee white boots.	
_56951CC95C7A75C2	bcraea10	Refugee Black Gloves	a	the				Crafting plan for refugee black gloves.	
_5895E4C99E6A75B6	bcraea09	Refugee Beige Gloves	a	the				Crafting plan for refugee beige gloves.	
_58154CD3DC7A75C8	bcraea12	Refugee Green Gloves	a	the				Crafting plan for refugee green gloves.	
_CA69A4F04233E102	bcraea13	Refugee Red Gloves	a	the				Crafting plan for refugee red gloves.	
_F63B68717D22EB1C	bcraea14	Refugee Turquoise Gloves	a	the				Crafting plan for refugee turquoise gloves.	
_9BFE93B5C729EE28	bcraea11	Refugee Blue Gloves	a	the				Crafting plan for refugee blue gloves.	
_671B602BCC2DD25C	bcraea15	Refugee Violet Gloves	a	the				Crafting plan for refugee violet gloves.	
_E095FCF3DD7A75B6	bcraea16	Refugee White Gloves	a	the				Crafting plan for refugee white gloves.	
_EC9D7FBC0488612C	bcraea18	Refugee Black Pants	a	the				Crafting plan for refugee black pants.	
_6C5D83B5C3886126	bcraea17	Refugee Beige Pants	a	the				Crafting plan for refugee beige pants.	
_2EFDA7C74398612F	bcraea20	Refugee Green Pants	a	the				Crafting plan for refugee green pants.	
_F664FD80505A87DE	bcraea21	Refugee Red Pants	a	the				Crafting plan for refugee red pants.	
_42F4EF25ED00BBBC	bcraea22	Refugee Turquoise Pants	a	the				Crafting plan for refugee turquoise pants.	
_1C06D500844351CD	bcraea19	Refugee Blue Pants	a	the				Crafting plan for refugee blue pants.	
_DC37C4D516A417B6	bcraea23	Refugee Violet Pants	a	the				Crafting plan for refugee violet pants.	
_B02E8FCD48986126	bcraea24	Refugee White Pants	a	the				Crafting plan for refugee white pants.	
_A1CBD8152A2B9959	bcraea26	Refugee Black Sleeves	a	the				Crafting plan for refugee black sleeves.	
_A4DBBC15EA2B8157	bcraea25	Refugee Beige Sleeves	a	the				Crafting plan for refugee beige sleeves.	
_236C041AAB2BA55E	bcraea28	Refugee Green Sleeves	a	the				Crafting plan for refugee green sleeves.	
_1E9933BE4B296660	bcraea29	Refugee Red Sleeves	a	the				Crafting plan for refugee red sleeves.	
_C1B066A48784F1CC	bcraea30	Refugee Turquoise Sleeves	a	the				Crafting plan for refugee turquoise sleeves.	
_58171CB5992C8F2C	bcraea27	Refugee Blue Sleeves	a	the				Crafting plan for refugee blue sleeves.	
_BC5D66161357E28B	bcraea31	Refugee Violet Sleeves	a	the				Crafting plan for refugee violet sleeves.	
_E80B1C2A293B8164	bcraea32	Refugee White Sleeves	a	the				Crafting plan for refugee white sleeves.	
_8779D1EB42A26C2D	bcraea34	Refugee Black Vest	a	the				Crafting plan for refugee black vests.	
_8899C5F33FA26C27	bcraea33	Refugee Beige Vest	a	the				Crafting plan for refugee beige vests.	
_08E9F1F443F26C30	bcraea36	Refugee Green Vest	a	the				Crafting plan for refugee green vests.	
_EC31A79C33362A27	bcraea37	Refugee Red Vest	a	the				Crafting plan for refugee red vests.	
_6B0D8156DCCDA2BD	bcraea38	Refugee Turquoise Vest	a	the				Crafting plan for refugee turquoise vests.	
_05C6D8B6544A1FAD	bcraea35	Refugee Blue Vest	a	the				Crafting plan for refugee blue vests.	
_AE1DABC344F6717A	bcraea39	Refugee Violet Vest	a	the				Crafting plan for refugee violet vests.	
_CC99050840036C27	bcraea40	Refugee White Vest	a	the				Crafting plan for refugee white vests.	
_5D4705394C0F7294	bctahb	Heavy Boots - Basic Quality	a	the				Crafting plan for Tryker heavy boots.	
_9DFFEBDC53490D33	bctahg	Heavy Gloves - Basic Quality	a	the				Crafting plan for Tryker heavy gloves.	
_9D0FEFD391A9F534	bctahh	Heavy Helmet - Basic Quality	a	the				Crafting plan for Tryker heavy helmets.	
_E1470539CD2FA686	bctahp	Heavy Pants - Basic Quality	a	the				Crafting plan for Tryker heavy pants.	
_5CB92CDF3564F728	bctahs	Heavy Sleeves - Basic Quality	a	the				Crafting plan for Tryker heavy sleeves.	
_36F8D8E5A3E767F3	bctahv	Heavy Vest - Basic Quality	a	the				Crafting plan for Tryker heavy vests.	
_1C66092F4F4F8294	bctalb	Light Boots - Basic Quality	a	the				Crafting plan for Tryker light boots.	
_5CCECBE6D7890D33	bctalg	Light Gloves - Basic Quality	a	the				Crafting plan for Tryker light gloves.	
_A066092F906FB686	bctalp	Light Pants - Basic Quality	a	the				Crafting plan for Tryker light pants.	
_DAF75CE7F674F728	bctals	Light Sleeves - Basic Quality	a	the				Crafting plan for Tryker light sleeves.	
_F517F0E4E05777F7	bctalv	Light Vest - Basic Quality	a	the				Crafting plan for Tryker light vests.	
_EFEEFFE7D2074839	bctamb	Medium Boots - Basic Quality	a	the				Crafting plan for Tryker medium boots.	
_5A1744F3BAD2DDC2	bctamg	Medium Gloves - Basic Quality	a	the				Crafting plan for Tryker medium gloves.	
_EFEEFFE690088039	bctamp	Medium Pants - Basic Quality	a	the				Crafting plan for Tryker medium pants.	
_6AED0087E498CD61	bctams	Medium Sleeves - Basic Quality	a	the				Crafting plan for Tryker medium sleeves.	
_CC4A052B4E7ED5E8	bctamv	Medium Vest - Basic Quality	a	the				Crafting plan for Tryker medium vests.	
_F2823983E929869D	bczahb	Heavy Boots - Basic Quality	a	the				Crafting plan for Zoraï heavy boots.	
_741BC02819C0E18D	bczahg	Heavy Gloves - Basic Quality	a	the				Crafting plan for Zoraï heavy gloves.	
_B22BC4285890A18B	bczahh	Heavy Helmet - Basic Quality	a	the				Crafting plan for Zoraï heavy helmets.	
_B2A27183AA194EAB	bczahp	Heavy Pants - Basic Quality	a	the				Crafting plan for Zoraï heavy pants.	
_9AEA23F0598B5DA3	bczahs	Heavy Sleeves - Basic Quality	a	the				Crafting plan for Zoraï heavy sleeves.	
_38F3FEB53F4681A6	bczahv	Heavy Vest - Basic Quality	a	the				Crafting plan for Zoraï heavy vests.	
_F33201892A889EA1	bczalb	Light Boots - Basic Quality	a	the				Crafting plan for Zoraï light boots.	
_74CB88291960F191	bczalg	Light Gloves - Basic Quality	a	the				Crafting plan for Zoraï light gloves.	
_B3523989AB7866AF	bczalp	Light Pants - Basic Quality	a	the				Crafting plan for Zoraï light pants.	
_9A9AD7E89A1B6DA3	bczals	Light Sleeves - Basic Quality	a	the				Crafting plan for Zoraï light sleeves.	
_39E3C6BBFF4649AC	bczalv	Light Vest - Basic Quality	a	the				Crafting plan for Zoraï light vests.	
_4467C13614411D6B	bczamb	Medium Boots - Basic Quality	a	the				Crafting plan for Zoraï medium boots.	
_197EDFE61BFBF96B	bczamg	Medium Gloves - Basic Quality	a	the				Crafting plan for Zoraï medium gloves.	
_C867C1365561515D	bczamp	Medium Pants - Basic Quality	a	the				Crafting plan for Zoraï medium pants.	
_521954E9BB1A65B6	bczams	Medium Sleeves - Basic Quality	a	the				Crafting plan for Zoraï medium sleeves.	
_04B3FCD4E818327A	bczamv	Medium Vest - Basic Quality	a	the				Crafting plan for Zoraï medium vests.	
_662A0A058CFE4B04	bcfjea01	Anklet - Basic Quality	a	the				Crafting plan for Fyros anklets.	
_098F8586E65E0FCF	bcfjea02	Bracelet - Basic Quality	a	the				Crafting plan for Fyros bracelets.	
_E22ACAF18A5E4B04	bcfjea03	Diadem - Basic Quality	a	the				Crafting plan for Fyros diadems.	
_333026A9037E578E	bcfjea04	Earring - Basic Quality	a	the				Crafting plan for Fyros earrings.	
_31CFDEA9072F8B9B	bcfjea05	Pendant - Basic Quality	a	the				Crafting plan for Fyros pendants.	
_166E974361A46765	bcfjea06	Ring - Basic Quality	a	the				Crafting plan for Fyros rings.	
_64DA4A138CFE4B04	bcmjea01	Anklet - Basic Quality	a	the				Crafting plan for Matis anklets.	
