*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_0EFA7733509E0D51	ABPPW07	Wisdom Upgrade 7		a	the				Increases your wisdom and sap regeneration speed.
_0EFA773391AE0D51	ABPPW08	Wisdom Upgrade 8		a	the				Increases your wisdom and sap regeneration speed.
_0EFA7733D1BE0D51	ABPPW09	Wisdom Upgrade 9		a	the				Increases your wisdom and sap regeneration speed.
_7837228C591F6452	ABPPW10	Wisdom Upgrade 10		a	the				Increases your wisdom and sap regeneration speed.
_7837228D592F6452	ABPPW11	Wisdom Upgrade 11		a	the				Increases your wisdom and sap regeneration speed.
_7837228E593F6452	ABPPW12	Wisdom Upgrade 12		a	the				Increases your wisdom and sap regeneration speed.
_7837228F594F6452	ABPPW13	Wisdom Upgrade 13		a	the				Increases your wisdom and sap regeneration speed.
_78372290595F6452	ABPPW14	Wisdom Upgrade 14		a	the				Increases your wisdom and sap regeneration speed.
_78372291596F6452	ABPPW15	Wisdom Upgrade 15		a	the				Increases your wisdom and sap regeneration speed.
_78372292597F6452	ABPPW16	Wisdom Upgrade 16		a	the				Increases your wisdom and sap regeneration speed.
_78372293598F6452	ABPPW17	Wisdom Upgrade 17		a	the				Increases your wisdom and sap regeneration speed.
_78372294599F6452	ABPPW18	Wisdom Upgrade 18		a	the				Increases your wisdom and sap regeneration speed.
_7837229559AF6452	ABPPW19	Wisdom Upgrade 19		a	the				Increases your wisdom and sap regeneration speed.
_7837228C991F6852	ABPPW20	Wisdom Upgrade 20		a	the				Increases your wisdom and sap regeneration speed.
_7837228D992F6852	ABPPW21	Wisdom Upgrade 21		a	the				Increases your wisdom and sap regeneration speed.
_7837228E993F6852	ABPPW22	Wisdom Upgrade 22		a	the				Increases your wisdom and sap regeneration speed.
_7837228F994F6852	ABPPW23	Wisdom Upgrade 23		a	the				Increases your wisdom and sap regeneration speed.
_78372290995F6852	ABPPW24	Wisdom Upgrade 24		a	the				Increases your wisdom and sap regeneration speed.
_78372291996F6852	ABPPW25	Wisdom Upgrade 25		a	the				Increases your wisdom and sap regeneration speed.
_67425BC69A5BFCF8	ABPPW26	Wisdom Upgrade 26		a	the				Increases your wisdom and sap regeneration speed.
_67425BC79A6BFCF8	ABPPW27	Wisdom Upgrade 27		a	the				Increases your wisdom and sap regeneration speed.
_67425BC89A7BFCF8	ABPPW28	Wisdom Upgrade 28		a	the				Increases your wisdom and sap regeneration speed.
_67425BC99A8BFCF8	ABPPW29	Wisdom Upgrade 29		a	the				Increases your wisdom and sap regeneration speed.
_67425BC0DAFB00F8	ABPPW30	Wisdom Upgrade 30		a	the				Increases your wisdom and sap regeneration speed.
_67425BC1DA0B00F8	ABPPW31	Wisdom Upgrade 31		a	the				Increases your wisdom and sap regeneration speed.
_67425BC2DA1B00F8	ABPPW32	Wisdom Upgrade 32		a	the				Increases your wisdom and sap regeneration speed.
_67425BC3DA2B00F8	ABPPW33	Wisdom Upgrade 33		a	the				Increases your wisdom and sap regeneration speed.
_67425BC4DA3B00F8	ABPPW34	Wisdom Upgrade 34		a	the				Increases your wisdom and sap regeneration speed.
_67425BC5DA4B00F8	ABPPW35	Wisdom Upgrade 35		a	the				Increases your wisdom and sap regeneration speed.
_67425BC6DA5B00F8	ABPPW36	Wisdom Upgrade 36		a	the				Increases your wisdom and sap regeneration speed.
_67425BC7DA6B00F8	ABPPW37	Wisdom Upgrade 37		a	the				Increases your wisdom and sap regeneration speed.
_67425BC8DA7B00F8	ABPPW38	Wisdom Upgrade 38		a	the				Increases your wisdom and sap regeneration speed.
_67425BC9DA8B00F8	ABPPW39	Wisdom Upgrade 39		a	the				Increases your wisdom and sap regeneration speed.
_67425BC01BFB04F8	ABPPW40	Wisdom Upgrade 40		a	the				Increases your wisdom and sap regeneration speed.
_67425BC11B0B04F8	ABPPW41	Wisdom Upgrade 41		a	the				Increases your wisdom and sap regeneration speed.
_67425BC21B1B04F8	ABPPW42	Wisdom Upgrade 42		a	the				Increases your wisdom and sap regeneration speed.
_67425BC31B2B04F8	ABPPW43	Wisdom Upgrade 43		a	the				Increases your wisdom and sap regeneration speed.
_67425BC41B3B04F8	ABPPW44	Wisdom Upgrade 44		a	the				Increases your wisdom and sap regeneration speed.
_67425BC51B4B04F8	ABPPW45	Wisdom Upgrade 45		a	the				Increases your wisdom and sap regeneration speed.
_67425BC61B5B04F8	ABPPW46	Wisdom Upgrade 46		a	the				Increases your wisdom and sap regeneration speed.
_67425BC71B6B04F8	ABPPW47	Wisdom Upgrade 47		a	the				Increases your wisdom and sap regeneration speed.
_67425BC81B7B04F8	ABPPW48	Wisdom Upgrade 48		a	the				Increases your wisdom and sap regeneration speed.
_67425BC91B8B04F8	ABPPW49	Wisdom Upgrade 49		a	the				Increases your wisdom and sap regeneration speed.
_67425BC05BFB08F8	ABPPW50	Wisdom Upgrade 50		a	the				Increases your wisdom and sap regeneration speed.
_7822A3BC78C893F5	ABPPS01	Strength Upgrade 1		a	the				Increases your strength and stamina.
_782227BC78D893F5	ABPPS02	Strength Upgrade 2		a	the				Increases your strength and stamina.
_78222BBC78E893F5	ABPPS03	Strength Upgrade 3		a	the				Increases your strength and stamina.
_78222FBC78F893F5	ABPPS04	Strength Upgrade 4		a	the				Increases your strength and stamina.
_782233BC780893F5	ABPPS05	Strength Upgrade 5		a	the				Increases your strength and stamina.
_782237BC781893F5	ABPPS06	Strength Upgrade 6		a	the				Increases your strength and stamina.
_78223BBC782893F5	ABPPS07	Strength Upgrade 7		a	the				Increases your strength and stamina.
_78223FBC783893F5	ABPPS08	Strength Upgrade 8		a	the				Increases your strength and stamina.
_782243BC784893F5	ABPPS09	Strength Upgrade 9		a	the				Increases your strength and stamina.
_D28EAE3AE0EF72E8	ABPPS10	Strength Upgrade 10		a	the				Increases your strength and stamina.
_D29EAE3AE0FF72E8	ABPPS11	Strength Upgrade 11		a	the				Increases your strength and stamina.
_D2AEAE3AE00F72E8	ABPPS12	Strength Upgrade 12		a	the				Increases your strength and stamina.
_D2BEAE3AE01F72E8	ABPPS13	Strength Upgrade 13		a	the				Increases your strength and stamina.
_D2CEAE3AE02F72E8	ABPPS14	Strength Upgrade 14		a	the				Increases your strength and stamina.
_D2DEAE3AE03F72E8	ABPPS15	Strength Upgrade 15		a	the				Increases your strength and stamina.
_D2EEAE3AE04F72E8	ABPPS16	Strength Upgrade 16		a	the				Increases your strength and stamina.
_D2FEAE3AE05F72E8	ABPPS17	Strength Upgrade 17		a	the				Increases your strength and stamina.
_D20EAE3AE06F72E8	ABPPS18	Strength Upgrade 18		a	the				Increases your strength and stamina.
_D21EAE3AE07F72E8	ABPPS19	Strength Upgrade 19		a	the				Increases your strength and stamina.
_D28EB23AE0EF76E8	ABPPS20	Strength Upgrade 20		a	the				Increases your strength and stamina.
_D29EB23AE0FF76E8	ABPPS21	Strength Upgrade 21		a	the				Increases your strength and stamina.
_D2AEB23AE00F76E8	ABPPS22	Strength Upgrade 22		a	the				Increases your strength and stamina.
_D2BEB23AE01F76E8	ABPPS23	Strength Upgrade 23		a	the				Increases your strength and stamina.
_D2CEB23AE02F76E8	ABPPS24	Strength Upgrade 24		a	the				Increases your strength and stamina.
_D2DEB23AE03F76E8	ABPPS25	Strength Upgrade 25		a	the				Increases your strength and stamina.
_CCBB8005B28A5257	ABPPS26	Strength Upgrade 26		a	the				Increases your strength and stamina.
_CCCB8005B29A5257	ABPPS27	Strength Upgrade 27		a	the				Increases your strength and stamina.
_CCDB8005B2AA5257	ABPPS28	Strength Upgrade 28		a	the				Increases your strength and stamina.
_CCEB8005B2BA5257	ABPPS29	Strength Upgrade 29		a	the				Increases your strength and stamina.
_CC5B8405B22A5657	ABPPS30	Strength Upgrade 30		a	the				Increases your strength and stamina.
_CC6B8405B23A5657	ABPPS31	Strength Upgrade 31		a	the				Increases your strength and stamina.
_CC7B8405B24A5657	ABPPS32	Strength Upgrade 32		a	the				Increases your strength and stamina.
_CC8B8405B25A5657	ABPPS33	Strength Upgrade 33		a	the				Increases your strength and stamina.
_CC9B8405B26A5657	ABPPS34	Strength Upgrade 34		a	the				Increases your strength and stamina.
_CCAB8405B27A5657	ABPPS35	Strength Upgrade 35		a	the				Increases your strength and stamina.
_CCBB8405B28A5657	ABPPS36	Strength Upgrade 36		a	the				Increases your strength and stamina.
_CCCB8405B29A5657	ABPPS37	Strength Upgrade 37		a	the				Increases your strength and stamina.
_CCDB8405B2AA5657	ABPPS38	Strength Upgrade 38		a	the				Increases your strength and stamina.
_CCEB8405B2BA5657	ABPPS39	Strength Upgrade 39		a	the				Increases your strength and stamina.
_CC5B8805B22A5A57	ABPPS40	Strength Upgrade 40		a	the				Increases your strength and stamina.
_CC6B8805B23A5A57	ABPPS41	Strength Upgrade 41		a	the				Increases your strength and stamina.
_CC7B8805B24A5A57	ABPPS42	Strength Upgrade 42		a	the				Increases your strength and stamina.
_CC8B8805B25A5A57	ABPPS43	Strength Upgrade 43		a	the				Increases your strength and stamina.
_CC9B8805B26A5A57	ABPPS44	Strength Upgrade 44		a	the				Increases your strength and stamina.
_CCAB8805B27A5A57	ABPPS45	Strength Upgrade 45		a	the				Increases your strength and stamina.
_CCBB8805B28A5A57	ABPPS46	Strength Upgrade 46		a	the				Increases your strength and stamina.
_CCCB8805B29A5A57	ABPPS47	Strength Upgrade 47		a	the				Increases your strength and stamina.
_CCDB8805B2AA5A57	ABPPS48	Strength Upgrade 48		a	the				Increases your strength and stamina.
_CCEB8805B2BA5A57	ABPPS49	Strength Upgrade 49		a	the				Increases your strength and stamina.
_CC5B8C05B22A5E57	ABPPS50	Strength Upgrade 50		a	the				Increases your strength and stamina.
_6E9DCBE4EA848173	ABPPB01	Balance Upgrade 1		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBE5EA948173	ABPPB02	Balance Upgrade 2		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBE6EAA48173	ABPPB03	Balance Upgrade 3		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBE7EAB48173	ABPPB04	Balance Upgrade 4		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBE8EAC48173	ABPPB05	Balance Upgrade 5		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBE9EAD48173	ABPPB06	Balance Upgrade 6		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBEAEAE48173	ABPPB07	Balance Upgrade 7		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBEBEAF48173	ABPPB08	Balance Upgrade 8		a	the				Increases your balance and stamina regeneration speed.
_6E9DCBECEA048173	ABPPB09	Balance Upgrade 9		a	the				Increases your balance and stamina regeneration speed.
_FBF481439D56AEA4	ABPPB10	Balance Upgrade 10		a	the				Increases your balance and stamina regeneration speed.
_FBF485439D66AEA4	ABPPB11	Balance Upgrade 11		a	the				Increases your balance and stamina regeneration speed.
_FBF489439D76AEA4	ABPPB12	Balance Upgrade 12		a	the				Increases your balance and stamina regeneration speed.
_FBF48D439D86AEA4	ABPPB13	Balance Upgrade 13		a	the				Increases your balance and stamina regeneration speed.
_FBF491439D96AEA4	ABPPB14	Balance Upgrade 14		a	the				Increases your balance and stamina regeneration speed.
_FBF495439DA6AEA4	ABPPB15	Balance Upgrade 15		a	the				Increases your balance and stamina regeneration speed.
_FBF499439DB6AEA4	ABPPB16	Balance Upgrade 16		a	the				Increases your balance and stamina regeneration speed.
_FBF49D439DC6AEA4	ABPPB17	Balance Upgrade 17		a	the				Increases your balance and stamina regeneration speed.
_FBF4A1439DD6AEA4	ABPPB18	Balance Upgrade 18		a	the				Increases your balance and stamina regeneration speed.
_FBF4A5439DE6AEA4	ABPPB19	Balance Upgrade 19		a	the				Increases your balance and stamina regeneration speed.
_FBF481449D56B2A4	ABPPB20	Balance Upgrade 20		a	the				Increases your balance and stamina regeneration speed.
_FBF485449D66B2A4	ABPPB21	Balance Upgrade 21		a	the				Increases your balance and stamina regeneration speed.
_FBF489449D76B2A4	ABPPB22	Balance Upgrade 22		a	the				Increases your balance and stamina regeneration speed.
_FBF48D449D86B2A4	ABPPB23	Balance Upgrade 23		a	the				Increases your balance and stamina regeneration speed.
_FBF491449D96B2A4	ABPPB24	Balance Upgrade 24		a	the				Increases your balance and stamina regeneration speed.
_FBF495449DA6B2A4	ABPPB25	Balance Upgrade 25		a	the				Increases your balance and stamina regeneration speed.
_7ED5CA58D3110BE7	ABPPB26	Balance Upgrade 26		a	the				Increases your balance and stamina regeneration speed.
_7ED5CE58D3210BE7	ABPPB27	Balance Upgrade 27		a	the				Increases your balance and stamina regeneration speed.
_7ED5D258D3310BE7	ABPPB28	Balance Upgrade 28		a	the				Increases your balance and stamina regeneration speed.
_7ED5D658D3410BE7	ABPPB29	Balance Upgrade 29		a	the				Increases your balance and stamina regeneration speed.
_7ED5B259D3B10FE7	ABPPB30	Balance Upgrade 30		a	the				Increases your balance and stamina regeneration speed.
_7ED5B659D3C10FE7	ABPPB31	Balance Upgrade 31		a	the				Increases your balance and stamina regeneration speed.
_7ED5BA59D3D10FE7	ABPPB32	Balance Upgrade 32		a	the				Increases your balance and stamina regeneration speed.
_7ED5BE59D3E10FE7	ABPPB33	Balance Upgrade 33		a	the				Increases your balance and stamina regeneration speed.
_7ED5C259D3F10FE7	ABPPB34	Balance Upgrade 34		a	the				Increases your balance and stamina regeneration speed.
_7ED5C659D3010FE7	ABPPB35	Balance Upgrade 35		a	the				Increases your balance and stamina regeneration speed.
_7ED5CA59D3110FE7	ABPPB36	Balance Upgrade 36		a	the				Increases your balance and stamina regeneration speed.
_7ED5CE59D3210FE7	ABPPB37	Balance Upgrade 37		a	the				Increases your balance and stamina regeneration speed.
_7ED5D259D3310FE7	ABPPB38	Balance Upgrade 38		a	the				Increases your balance and stamina regeneration speed.
_7ED5D659D3410FE7	ABPPB39	Balance Upgrade 39		a	the				Increases your balance and stamina regeneration speed.
_7ED5B25AD3B113E7	ABPPB40	Balance Upgrade 40		a	the				Increases your balance and stamina regeneration speed.
_7ED5B65AD3C113E7	ABPPB41	Balance Upgrade 41		a	the				Increases your balance and stamina regeneration speed.
_7ED5BA5AD3D113E7	ABPPB42	Balance Upgrade 42		a	the				Increases your balance and stamina regeneration speed.
_7ED5BE5AD3E113E7	ABPPB43	Balance Upgrade 43		a	the				Increases your balance and stamina regeneration speed.
_7ED5C25AD3F113E7	ABPPB44	Balance Upgrade 44		a	the				Increases your balance and stamina regeneration speed.
_7ED5C65AD30113E7	ABPPB45	Balance Upgrade 45		a	the				Increases your balance and stamina regeneration speed.
_7ED5CA5AD31113E7	ABPPB46	Balance Upgrade 46		a	the				Increases your balance and stamina regeneration speed.
_7ED5CE5AD32113E7	ABPPB47	Balance Upgrade 47		a	the				Increases your balance and stamina regeneration speed.
_7ED5D25AD33113E7	ABPPB48	Balance Upgrade 48		a	the				Increases your balance and stamina regeneration speed.
_7ED5D65AD34113E7	ABPPB49	Balance Upgrade 49		a	the				Increases your balance and stamina regeneration speed.
_7ED5B25BD3B117E7	ABPPB50	Balance Upgrade 50		a	the				Increases your balance and stamina regeneration speed.
_5AD00EF897BA6D3D	ABPPD01	Dexterity Upgrade 1		a	the				Increases your dexterity and focus.
_5AE00EF897CA6D3D	ABPPD02	Dexterity Upgrade 2		a	the				Increases your dexterity and focus.
_5AF00EF897DA6D3D	ABPPD03	Dexterity Upgrade 3		a	the				Increases your dexterity and focus.
_5A000EF897EA6D3D	ABPPD04	Dexterity Upgrade 4		a	the				Increases your dexterity and focus.
_5A100EF897FA6D3D	ABPPD05	Dexterity Upgrade 5		a	the				Increases your dexterity and focus.
_5A200EF8970A6D3D	ABPPD06	Dexterity Upgrade 6		a	the				Increases your dexterity and focus.
_5A300EF8971A6D3D	ABPPD07	Dexterity Upgrade 7		a	the				Increases your dexterity and focus.
_5A400EF8972A6D3D	ABPPD08	Dexterity Upgrade 8		a	the				Increases your dexterity and focus.
_5A500EF8973A6D3D	ABPPD09	Dexterity Upgrade 9		a	the				Increases your dexterity and focus.
_FFE0ED653D2EA17E	ABPPD10	Dexterity Upgrade 10		a	the				Increases your dexterity and focus.
_3FE0ED653D3EA17E	ABPPD11	Dexterity Upgrade 11		a	the				Increases your dexterity and focus.
